Event Label	Basis	Campaign	Station	Device	Date/Time	Latitude	Longitude	Kd490 AMODIS at the sampling date	Kd490 AMODIS 8 days period	Kd490 AMODIS 30 days period	Kd490 GlobColour 8 days period	Kd490 GlobColour 30 days period	bbp470 8 days period	acCDOM 8 days period	"Kd(PAR) 30 days avg, eq.9"	"Kd(PAR) 30 days avg, eq.9'"	z(SD)	z(eu) GlobColour 8 days period	z(eu) Secchi Disk and AMODIS	z(eu) AMODIS 30 days avg from Kd(PAR)1	z(eu) AMODIS 30 days avg from Kd(PAR)2	UMLD from sigma theta	UMLD from temperature	Depth chl max 	Depth max Brunt Vaisala freq 	Depth max O2 	Depth min O2 	Depth nitracline 	Temp at depth 10m	Temp at the base of euphotic zone - Kd(PAR)1	Temp at the base of euphotic zone - Kd(PAR)2	Temp at the base of mixed layer - sigma theta	Temp at the depth of mixed layer - temperature	Temp at depth chl max	Temp at depth of max Brunt Vaisala freq	Temp at depth of max oxygent concentration	Temp at depth of min oxygent concentration	Temp at depth of nitracline	Sal at depth 10m	Sal at the base of euphotic zone - Kd(PAR)1	Sal at the base of euphotic zone - Kd(PAR)2	Sal at the base of mixed layer - sigma theta	Sal at the depth of mixed layer - Salerature	Sal at depth chl max	Sal at depth of max Brunt Vaisala freq	Sal at depth of max oxygent concentration	Sal at depth of min oxygent concentration	Sal at depth of nitracline	Sigma-theta at depth 10m	Sigma-theta at the base of euphotic zone - Kd(PAR)1	Sigma-theta at the base of euphotic zone - Kd(PAR)2	Sigma-theta at the base of mixed layer - sigma theta	Sigma-theta at the depth of mixed layer - Sigma-thetaerature	Sigma-theta at depth chl max	Sigma-theta at depth of max Brunt VaiSigma-thetaa freq	Sigma-theta at depth of max oxygent concentration	Sigma-theta at depth of min oxygent concentration	Sigma-theta at depth of nitracline	N**2 at depth 10m	N**2 at the base of euphotic zone - Kd(PAR)1	N**2 at the base of euphotic zone - Kd(PAR)2	N**2 at the base of mixed layer - sigma theta	N**2 at the depth of mixed layer - N**2erature	N**2 at depth chl max	N**2 at depth of max Brunt VaiN**2a freq	N**2 at depth of max oxygent concentration	N**2 at depth of min oxygent concentration	N**2 at depth of nitracline	Chl a at depth 10m	Chl a at the base of euphotic zone - Kd(PAR)1	Chl a at the base of euphotic zoChl a	Chl a at the base of mixed layer - sigma theta	Chl a at the depth of mixed layer - Chl aerature	Chl a at depth chl max	Chl a at depth of max BruChl aa freq	Chl a at depth of max oxygent concentration	Chl a at depth of min oxygent concentration	Chl a at depth of nitracline	Oxygen at depth 10m	Oxygen at the base of euphotic zone - Kd(PAR)1	Oxygen at the base of euphotic zoOxygen	Oxygen at the base of mixed layer - sigma theta	Oxygen at the depth of mixed layer - Oxygenerature	Oxygen at depth chl max	Oxygen at depth of max BruOxygena freq	Oxygen at depth of max oxygent concentration	Oxygen at depth of min oxygent concentration	Oxygen at depth of nitracline	NO3- at depth 10m	NO3- at the base of euphotic zone - Kd(PAR)1	NO3- at the base of euphotic zoNO3-	NO3- at the base of mixed layer - sigma theta	NO3- at the depth of mixed layer - NO3-erature	NO3- at depth chl max	NO3- at depth of max BruNO3-a freq	NO3- at depth of max NO3-t concentration	NO3- at depth of min NO3-t concentration	NO3- at depth of nitracline
TARA_20090928T1659Z_009_EVENT_PUMP	SV Tara	TARA_20090926Z	TARA_009	High Volume Peristaltic Pump	9/28/09 16:59	39.0609	5.9422	NA	NA	0.025043	0.034093089	0.052652571	0.000859297	0.010566988	0.053832106	0.040070687	NA	89.53124237	NA	81	109	NA	NA	56	25	NA	NA	NA	NA	14.4782	13.8803	NA	NA	16.1738	23.8526	NA	NA	NA	NA	38.36	38.7232	NA	NA	38.046	38.1555	NA	NA	NA	NA	28.5474	28.958	NA	NA	27.9193	25.9438	NA	NA	NA	NA	9.29E-05	9.76E-05	NA	NA	0.00025527	NA	NA	NA	NA	NA	0.279	0.1127	NA	NA	0.44356	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20090928T1659Z_009_EVENT_PUMP	SV Tara	TARA_20090926Z	TARA_009	High Volume Peristaltic Pump	9/28/09 16:59	39.0609	5.9422	NA	NA	NA	0.034093089	0.052652571	0.000859297	0.010566988	NA	NA	NA	89.53124237	NA	NA	NA	NA	NA	56	25	NA	NA	NA	NA	14.4782	13.8803	NA	NA	16.1738	23.8526	NA	NA	NA	NA	38.36	38.7232	NA	NA	38.046	38.1555	NA	NA	NA	NA	28.5474	28.958	NA	NA	27.9193	25.9438	NA	NA	NA	NA	9.29E-05	9.76E-05	NA	NA	0.00025527	NA	NA	NA	NA	NA	0.279	0.1127	NA	NA	0.44356	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20090928T1218Z_009_EVENT_PUMP	SV Tara	TARA_20090926Z	TARA_009	High Volume Peristaltic Pump	9/28/09 12:18	39.1633	5.916	NA	0.03177	0.025809	0.033618379	0.051492471	0.000866657	0.010766908	0.056132898	0.042174196	NA	91.08872986	NA	79	105	25	25	54	35	NA	NA	NA	NA	14.4442	14.0989	NA	13.6436	14.7076	15.8022	24.5247	37.9844	39.1664	37.9866	38.086	38.598	29.4705	25.6379	25.6379	27.7169	26.7269	NA	NA	0.0011193	28.3441	28.8142	NA	NA	7.43E-05	0.00021596	0.00027561	NA	0.0058	0.5266	0.00018944	0.00015257	NA	NA	NA	NA	NA	NA	NA	NA	0.2733	0.15436	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	135	75	55	5	NA	NA	NA	NA	NA	NA	NA	38.8826	38.0369	37.7068	37.9866	NA
TARA_20090928T1218Z_009_EVENT_PUMP	SV Tara	TARA_20090926Z	TARA_009	High Volume Peristaltic Pump	9/28/09 12:18	39.1633	5.916	NA	NA	NA	0.033618379	0.051492471	0.000866657	0.010766908	NA	NA	NA	91.08872986	NA	NA	NA	25	25	54	35	NA	NA	NA	NA	14.4442	14.0989	NA	13.6436	14.7076	15.8022	24.5247	37.9844	39.1664	37.9866	38.086	38.598	29.4705	25.6379	25.6379	27.7169	26.7269	NA	NA	0.0011193	28.3441	28.8142	NA	NA	7.43E-05	0.00021596	0.00027561	NA	0.0058	0.5266	0.00018944	0.00015257	NA	NA	NA	NA	NA	NA	NA	NA	0.2733	0.15436	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	135	75	55	5	NA	NA	NA	NA	NA	NA	NA	38.8826	38.0369	37.7068	37.9866	NA
TARA_20100423T1010Z_049_EVENT_PUMP	SV Tara	TARA_20100410Z	TARA_049	High Volume Peristaltic Pump	4/23/10 10:10	-16.8084	59.5043	NA	0.0628	0.0628	0.065181183	0.090754598	0.005557966	0.024932445	0.120099913	0.102119684	NA	50.89215088	NA	37	44	NA	NA	6	7	4	3	3	NA	NA	NA	NA	NA	28.2738	28.2734	28.2718	28.271	28.271	NA	NA	NA	NA	NA	34.6493	34.6494	34.6494	34.6486	34.6486	NA	NA	NA	NA	NA	21.9204	21.9206	21.9209	21.9205	21.9205	NA	NA	NA	NA	NA	4.82E-07	1.67E-06	1.15E-06	NA	NA	NA	NA	NA	NA	NA	0.1299	0.12929	0.11119	0.12883	0.12883	NA	NA	NA	NA	NA	192.8724	192.5025	193.0834	192.2595	192.2595	NA	NA	NA	NA	NA	-2.2617	-2.2617	-2.2617	-2.2617	-2.2617
TARA_20100415T0201Z_046_EVENT_PUMP	SV Tara	TARA_20100410Z	TARA_046	High Volume Peristaltic Pump	4/15/10 2:01	-0.6625	73.161	NA	0.0318	0.0318	0.052026976	0.092540864	0.005036651	0.021687932	0.071429439	0.056242886	18	59.72914314	69	66	84	14	23	64	57	13	64	50	30.1209	NA	NA	30.0745	29.9264	28.5544	28.9722	30.1035	28.5544	29.1401	35.2774	NA	NA	35.2858	35.3005	35.3872	35.3707	35.2806	35.3872	35.3648	21.7694	NA	NA	21.7919	21.8542	22.3841	22.232	21.778	22.3841	22.1708	2.73E-06	NA	NA	0.00012412	NA	NA	0.00036934	9.90E-05	NA	3.49E-05	0.18188	NA	NA	0.18188	0.2265	0.26127	0.24712	0.18188	0.26127	0.25124	184.8749	NA	NA	182.9025	180.6497	172.2784	175.3974	183.2638	172.2784	178.2577	0.35805	NA	NA	-0.26827	0.16279	1.6935	1.5625	0.25913	1.6935	1.5995
TARA_20100405T1002Z_043_EVENT_PUMP	SV Tara	TARA_20100327Z	TARA_043	High Volume Peristaltic Pump	4/5/10 10:02	4.6599	73.4856	NA	NA	NA	0.071832269	0.154592827	0.024557685	0.054706628	NA	NA	16	44.25901413	64	NA	NA	15	39	43	43	13	49	45	29.9181	NA	NA	29.9051	29.7312	29.6669	29.6669	29.9132	29.5222	29.6009	34.7212	NA	NA	34.7529	34.8129	34.8583	34.8583	34.7457	34.9003	34.8835	21.4238	NA	NA	21.4523	21.5582	21.6143	21.6143	21.444	21.6951	21.6556	3.92E-05	NA	NA	4.02E-05	0.00010421	0.00022273	0.00022273	4.25E-05	NA	9.79E-05	0.22555	NA	NA	0.27006	0.40727	0.40727	0.40727	0.24192	0.3706	0.40081	190.4154	NA	NA	190.0831	188.7386	185.3533	185.3533	188.6571	181.5816	183.5909	-0.78467	NA	NA	-0.41631	-1.0852	-1.0557	-1.0557	-1.5696	-0.97403	-0.67799
TARA_20100109T0715Z_031_EVENT_PUMP	SV Tara	TARA_20100108Z	TARA_031	High Volume Peristaltic Pump	1/9/10 7:15	27.16	34.835	NA	0.033365	0.034615	0.036789244	0.05321536	0.000741529	0.014418556	0.077421442	0.061797566	NA	83.38417435	NA	55	69	47	53	80	89	60	293	160	25.0581	24.5962	24.5032	25.0366	24.889	24.4495	23.9775	24.565	21.679	22.0808	40.1724	40.2694	40.3009	40.198	40.23	40.3667	40.4131	40.2815	40.6916	40.582	27.0952	27.3144	27.3677	27.1238	27.194	27.4344	27.6139	27.3333	28.5127	28.3068	4.12E-07	0.00017664	1.94E-05	3.87E-05	0.00045691	0.0001574	0.00015306	1.39E-05	6.52E-06	2.98E-05	0.040949	0.10459	0.13732	0.091086	0.10085	0.22508	0.23609	0.11119	0.0010661	0.040949	189.5063	189.8935	189.7232	188.587	189.4835	183.792	182.3264	189.6095	101.2817	151.9316	-0.13728	-0.13728	-0.13728	-0.13728	-0.13728	-0.13728	-0.13728	-0.13728	8.3303	2.5212
TARA_20090921T1200Z_006_EVENT_PUMP	SV Tara	TARA_20090919Z	TARA_006	High Volume Peristaltic Pump	9/21/09 12:00	36.5229	-4.0023	0.28425	1.012225	0.316207	0.18997328	0.172761962	0.002419305	0.078612693	0.361594383	0.339038311	NA	39.24993134	NA	12	13	11	11	15	4	NA	NA	NA	13.1817	15.9433	15.8304	16.169	15.7176	NA	NA	NA	NA	16.9517	37.5746	37.5501	37.5379	37.5257	NA	NA	NA	NA	37.5319	37.5868	27.5575	27.5914	27.6083	NA	NA	NA	NA	27.3386	27.5405	27.6252	0.00014692	0.00016604	0.00016604	NA	NA	NA	NA	0.00028088	0.00014692	0.0001553	NA	3.3841	3.0999	NA	NA	NA	3.5671	2.8157	0.5367	0.39764	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20090921T1200Z_006_EVENT_PUMP	SV Tara	TARA_20090919Z	TARA_006	High Volume Peristaltic Pump	9/21/09 12:00	36.5229	-4.0023	NA	NA	NA	0.18997328	0.172761962	0.002419305	0.078612693	NA	NA	NA	39.24993134	NA	NA	NA	11	11	15	4	NA	NA	NA	13.1817	15.9433	15.8304	16.169	15.7176	NA	NA	NA	NA	16.9517	37.5746	37.5501	37.5379	37.5257	NA	NA	NA	NA	37.5319	37.5868	27.5575	27.5914	27.6083	NA	NA	NA	NA	27.3386	27.5405	27.6252	0.00014692	0.00016604	0.00016604	NA	NA	NA	NA	0.00028088	0.00014692	0.0001553	NA	3.3841	3.0999	NA	NA	NA	3.5671	2.8157	0.5367	0.39764	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20090915T1130Z_004_EVENT_PUMP	SV Tara	TARA_20090913Z	TARA_004	High Volume Peristaltic Pump	9/15/09 11:30	36.5533	-6.5669	0.058326	0.059238	0.052473	0.052525705	0.071556583	0.001593126	0.026317092	0.106677467	0.089301924	NA	64.14951324	NA	43	51	15	12	36	25	NA	NA	NA	20.5251	16.1933	15.9909	20.0358	20.3294	16.6441	17.9307	NA	NA	NA	36.8078	36.7551	36.7507	36.6463	36.7432	36.751	36.6982	NA	NA	NA	25.8724	26.9258	26.9698	25.8815	25.8761	26.8164	26.4633	NA	NA	NA	NA	8.68E-05	3.44E-05	0.00029402	1.79E-05	0.00018139	0.00041038	NA	NA	NA	NA	0.73824	0.4074	0.0855	NA	0.6828	0.2472	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20090913T1200Z_003_EVENT_PUMP	SV Tara	TARA_20090913Z	TARA_003	High Volume Peristaltic Pump	9/13/09 12:00	36.732	-10.475	NA	0.0306	0.032562	0.035421213	0.053561458	0.000995738	0.011504678	0.073111225	0.057799308	NA	86.05418396	NA	63	80	29	31	77	66	NA	NA	NA	21.767	19.4527	16.9909	21.6397	21.5915	17.567	19.0601	NA	NA	NA	37.0571	37.0079	36.9406	37.0475	37.0462	36.9454	36.9768	NA	NA	NA	25.7185	26.3116	26.8802	25.748	25.7607	26.7433	26.3907	NA	NA	NA	8.65E-07	0.00045152	0.00019996	5.37E-05	7.00E-05	0.00038037	0.00032362	NA	NA	NA	-0.0234	0.1127	0.2388	0.00088	0.00564	0.21882	0.1273	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20090923T1608Z_007_EVENT_PUMP	SV Tara	TARA_20090919Z	TARA_007	High Volume Peristaltic Pump	9/23/09 16:08	37.0541	1.9478	NA	NA	0.030849	0.038482491	0.054726887	0.001095998	0.015977573	0.069260649	0.054238712	NA	79.04553986	NA	62	79	26	18	43	45	NA	NA	NA	23.8058	15.4374	14.7312	23.4678	23.609	17.4561	17.2	NA	NA	NA	37.6813	37.8316	38.2432	37.539	37.6083	37.3886	37.4687	NA	NA	NA	25.5991	27.9258	28.4015	25.5931	25.6031	27.1076	27.2318	NA	NA	NA	0.00022384	0.00033235	0.00022781	1.97E-05	2.63E-05	0.00060866	0.00050511	NA	NA	NA	0.0874	0.23278	0.10034	0.16304	0.13496	0.3406	0.34752	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20090923T1250Z_007_EVENT_PUMP	SV Tara	TARA_20090919Z	TARA_007	High Volume Peristaltic Pump	9/23/09 12:50	37.051	1.9378	NA	NA	0.030849	0.038482491	0.055206761	0.000931073	0.015997075	0.069260649	0.054238712	NA	79.04553986	NA	62	79	26	18	43	45	NA	NA	NA	23.8058	15.4374	14.7312	23.4678	23.609	17.4561	17.2	NA	NA	NA	37.6813	37.8316	38.2432	37.539	37.6083	37.3886	37.4687	NA	NA	NA	25.5991	27.9258	28.4015	25.5931	25.6031	27.1076	27.2318	NA	NA	NA	0.00022384	0.00033235	0.00022781	1.97E-05	2.63E-05	0.00060866	0.00050511	NA	NA	NA	0.0874	0.23278	0.10034	0.16304	0.13496	0.3406	0.34752	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
