Event Label	Basis	Campaign	Station	Device	Date/Time	Latitude	Longitude	MP biome	OS region	BG province	Sea ice conc	Sea ice free period start DOY	Sea Ice free period	Sea ice free period end DOY	Season at sampling date	Season (early, middle, late)	Moon phase nominal	Moon phase proportion	Time of day	SSD	PAR day at sampling date	PAR day AMODIS for a 8 days period	PAR day  GlobColour for a 8 days period	PAR day  AMODIS for a 30 days period	SST grad h	Fe tot	Fe std dev	NH4+	NH4+ std dev	NO2-	NO2- std dev	NO3-	NO3 std dev	Sea surface fluorescence, CDOM	Sea surface Chl a	Chl a conc	Sea surface phi sat	Net primary production of carbon - UQAR-TAKUVIC model	Net primary production of carbon - VGPM	Suspended matter, total	POC	PIC	Bathy depth	Latitude (of the closest geographic coordinate on a coast)	Longitude  (of the closest geographic coordinate on a coast)	Distance  (of the closest geographic coordinate on a coast)	SST grad h_1	SSM index	Geostrophic velocity, longitudinal	Geostrophic velocity, latidunal	Okubo-Weiss parameter	Maximum Lyapunov exponent	Residence time of water mass	Latitude (of the continental shelf <500m where sampled water originated)	Longitude (of the continental shelf <500m where sampled  water originated)	Age (days since water mass left continental shelf)	Latitude (of the geographic coordinate where water mass originated 45 days before sampling)	Longitude (of the geographic coordinate where water mass originated 45 days before sampling)
TARA_20101104T1816Z_078_Combined-EVENTS_CAST	SV Tara	TARA_20101031Z	TARA_078	Rosette Vertical Sampling System	2010-11-04 18:16:00	-30.1484	-43.2705	Trades Biome	[SAO] South Atlantic Ocean (MRGID:1914)	[SATL] South Atlantic Gyral Province (MRGID:21459)	0	1	365	365	spring	middle	descending	0.04	day	802	61.68	58.560814	55.12688255	51.30902	20.8267705	0.000862562	6.4583e-05	0.017718557	0.004403442	0.012364627	0.006439829	0.001974124	0.001417574	NA	0.069664072	19.6634	1.737209334	NA	352.555	0.051122956	38.96880722	0.000203361	-3879	-28.4444	-48.7333	564.404	1.5442	7.603e-06	8.645021	-6.42114	0.053558	0.14819	5.777778	-41.647227	-23.741772	68	-24.631241	-42.963714
TARA_20101017T0905Z_076_Combined-EVENTS_CAST	SV Tara	TARA_20101003Z	TARA_076	Rosette Vertical Sampling System	2010-10-17 09:05:00	-20.9315	-35.1794	Trades Biome	[SAO] South Atlantic Ocean (MRGID:1914)	[SATL] South Atlantic Gyral Province (MRGID:21459)	0	1	365	365	spring	early	ascending	0.74	day	756	58.454884	50.914387	44.18217278	49.647606	23.79766	0.000776878	9.6867e-05	0.011959192	0.005458087	0.013930039	0.004650481	0.013453111	0.013685053	NA	0.039039245	14.2624	1.089820558	NA	192.574	NA	24.61178017	9.31e-05	-3907	-20.7333	-35.3933	36.257	0.20289	5.672e-06	0.47917	2.691546	0.084131	0.027592	0	NA	NA	120	-21.599961	-34.64267
TARA_20101016T1700Z_076_Combined-EVENTS_CAST	SV Tara	TARA_20101003Z	TARA_076	Rosette Vertical Sampling System	2010-10-16 16:58:00	-21.0292	-35.3498	Trades Biome	[SAO] South Atlantic Ocean (MRGID:1914)	[SATL] South Atlantic Gyral Province (MRGID:21459)	0	1	365	365	spring	early	ascending	0.65	day	755	41.083496	51.30575	45.82739639	48.495186	23.85985975	0.000776878	9.6867e-05	0.011959192	0.005458087	0.013930039	0.004650481	0.013453111	0.013685053	NA	0.038250631	14.9669	1.089820558	NA	201.5375	NA	24.42359638	7.09e-05	-4087	-20.7366	-35.4	30.3292	0.32089	3.996e-06	0.47917	2.691546	0.084131	0.027592	0	NA	NA	120	-21.599961	-34.64267
TARA_20101016T0955Z_076_EVENT_PUMP	SV Tara	TARA_20101003Z	TARA_076	High Volume Peristaltic Pump	2010-10-16 09:55:00	-20.9354	-35.1803	Trades Biome	[SAO] South Atlantic Ocean (MRGID:1914)	[SATL] South Atlantic Gyral Province (MRGID:21459)	0	1	365	365	spring	early	ascending	0.65	day	755	41.4645	50.914387	44.18217278	49.647606	23.79766	0.000776878	9.6867e-05	0.011959192	0.005458087	0.013930039	0.004650481	0.013453111	0.013685053	NA	0.039039245	15.618	1.089820558	NA	191.757	NA	24.61178017	9.31e-05	-3847	-20.7333	-35.3933	332.8446	0.59536	1.2e-07	0.47917	2.691546	0.084131	0.027592	0	NA	NA	120	-21.599961	-34.64267
TARA_20100922T0637Z_070_Combined-EVENTS_CAST	SV Tara	TARA_20100905Z	TARA_070	Rosette Vertical Sampling System	2010-09-21 11:57:00	-20.4075	-3.1641	Trades Biome	[SAO] South Atlantic Ocean (MRGID:1914)	[SATL] South Atlantic Gyral Province (MRGID:21459)	0	1	365	365	winter	late	ascending	0.97	day	725	38.36217	41.66151	42.72041512	42.012066	20.31537025	0.000787816	0.000132587	0.015283077	0.003694269	0.031308781	0.007867581	0.029039364	0.03740609	NA	0.193749487	52.3938	1.440290962	NA	475.34	0.050110264	59.29802513	0.000233392	-4678	-16	-5.6856	558.1525	0.41681	7.39e-07	-4.071551	-2.452695	0.009208	0.047133	0	NA	NA	120	-20.30357	-1.856985
TARA_20100921T0655Z_070_EVENT_PUMP	SV Tara	TARA_20100905Z	TARA_070	High Volume Peristaltic Pump	2010-09-21 06:55:00	-20.4091	-3.1759	Trades Biome	[SAO] South Atlantic Ocean (MRGID:1914)	[SATL] South Atlantic Gyral Province (MRGID:21459)	0	1	365	365	winter	late	ascending	0.97	day	725	38.36217	41.66151	42.72041512	42.012066	20.33831425	0.000787816	0.000132587	0.015283077	0.003694269	0.031308781	0.007867581	0.029039364	0.03740609	1.43848	0.193749487	30.7687	1.440290962	NA	475.34	0.050110264	59.29802513	0.000233392	-4912	-16	-5.6856	1161.2626	0.33937	2.7584e-05	-4.071551	-2.452695	0.009208	0.047133	0	NA	NA	120	-20.30357	-1.856985
TARA_20100914T1330Z_068_EVENT_PUMP	SV Tara	TARA_20100905Z	TARA_068	High Volume Peristaltic Pump	2010-09-14 13:30:00	-31.027	4.6802	Trades Biome	[SAO] South Atlantic Ocean (MRGID:1914)	[SATL] South Atlantic Gyral Province (MRGID:21459)	0	1	365	365	winter	late	ascending	0.42	day	711	44.825558	41.057373	34.45518875	39.23567	16.88846875	0.00036828	0.000185519	0.015807986	0.002756135	0.06059745	0.018550428	0.129485512	0.102049479	5.91167	0.156048059	53.8288	1.939012218	NA	446.399	0.107175827	69.40000153	0.000394	-4935	-27.3333	15.2991	1113.2454	0.11343	9.205e-06	-1.471021	-22.68975	0.069036	0.120437	6.388889	NA	NA	120	-32.511763	4.408494
TARA_20100914T0655Z_068_EVENT_PUMP	SV Tara	TARA_20100905Z	TARA_068	High Volume Peristaltic Pump	2010-09-14 06:55:00	-31.0266	4.665	Trades Biome	[SAO] South Atlantic Ocean (MRGID:1914)	[SATL] South Atlantic Gyral Province (MRGID:21459)	0	1	365	365	winter	late	ascending	0.42	day	711	44.825558	41.057373	34.45518875	39.23567	16.82582088	0.00036828	0.000185519	0.015807986	0.002756135	0.06059745	0.018550428	0.129485512	0.102049479	5.91167	0.156048059	53.8288	1.939012218	NA	446.399	0.107175827	69.40000153	0.000394	-4935	-27.3333	15.2991	1113.2454	0.11343	9.205e-06	-1.471021	-22.68975	0.069036	0.120437	6.388889	NA	NA	120	-32.511763	4.408494
TARA_20100913T1303Z_068_Combined-EVENTS_CAST	SV Tara	TARA_20100905Z	TARA_068	Rosette Vertical Sampling System	2010-09-13 13:02:00	-31.0198	4.6685	Trades Biome	[SAO] South Atlantic Ocean (MRGID:1914)	[SATL] South Atlantic Gyral Province (MRGID:21459)	0	1	365	365	winter	late	ascending	0.32	day	710	44.66225	36.995575	36.40903473	39.23567	17.40784563	0.00036828	0.000185519	0.015807986	0.002756135	0.06059745	0.018550428	0.129485512	0.102049479	NA	0.182849035	56.2691	1.939012218	NA	435.877	0.070858777	55.70494843	9.54e-05	-4894	-27.3333	15.2991	1122.2759	0.13666	3.9602e-05	-1.471021	-22.68975	0.069036	0.120437	6.388889	NA	NA	120	-32.511763	4.408494
TARA_20100907T0619Z_067_EVENT_PUMP	SV Tara	TARA_20100905Z	TARA_067	High Volume Peristaltic Pump	2010-09-07 06:19:00	-32.2401	17.7103	Coastal Biome	[SAO] South Atlantic Ocean (MRGID:1914)	[BENG] Benguela Current Coastal Province (MRGID:21470)	0	1	365	365	winter	late	descending	0.01	day	697	40.803997	40.225033	38.17053413	39.55903	14.62884325	0.000415882	0.000162477	0.043375768	0.011854602	0.060270548	0.015673069	0.098994337	0.068206728	2.7018	10.7691884	27.5271	0.907234399	NA	5070.88	1.60473454	673.5032654	NA	-160	-32.2	18.3076	81.2122	2.6088	NA	-2.381279	8.45221	0.04459	0	1.111111	17.2061	-32.2919	0	NA	NA
TARA_20100712T1106Z_065_Combined-EVENTS_CAST	SV Tara	TARA_20100624Z	TARA_065	Rosette Vertical Sampling System	2010-07-12 11:03:00	-35.2421	26.3048	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	0	1	365	365	winter	early	ascending	0.01	day	597	1.902999	16.573755	15.91403294	19.194454	21.390691	0.000760815	9.0017e-05	0.009926958	0.002039824	0.065700063	0.031685711	0.482149295	0.366104981	NA	0.295575351	14.9089	1.28953025	NA	621.475	0.388304248	80.35794067	0.000164711	-4291	-34.4335	26.1333	91.3689	0.95635	2.794e-05	-61.739812	-68.283905	4.780821	0.143321	0	NA	NA	120	-27.481382	36.481592
TARA_20100712T0559Z_065_EVENT_PUMP	SV Tara	TARA_20100624Z	TARA_065	High Volume Peristaltic Pump	2010-07-12 05:59:00	-35.1728	26.2868	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	0	1	365	365	winter	early	ascending	0.01	day	597	1.902999	16.573755	16.21631145	19.194454	21.390691	0.000760815	9.0017e-05	0.009926958	0.002039824	0.065700063	0.031685711	0.482149295	0.366104981	NA	0.298187062	19.1614	1.28953025	NA	621.475	0.393755779	80.48958588	0.000166576	-4316	-34.4335	26.1333	85.2841	0.72208	2.6058e-05	-61.739812	-68.283905	4.780821	0.143321	0	NA	NA	120	-27.481382	36.481592
TARA_20100708T0621Z_064_EVENT_PUMP	SV Tara	TARA_20100624Z	TARA_064	High Volume Peristaltic Pump	2010-07-08 06:21:00	-29.5333	37.9117	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	0	1	365	365	winter	early	descending	0.14	day	620	26.070198	24.569204	23.80812168	26.339716	22.03903825	0.00080341	0.000119237	0.010198253	0.001659307	0.030657471	0.007834021	0.074760764	0.07217587	1.2096	0.220039696	22.7117	1.273914492	NA	552.457	0.171562746	64.79034424	0.000150197	-4954	-28.1333	32.5658	546.589	0.40129	7.7543e-05	-25.731431	28.395918	0.676958	0.119044	0	NA	NA	120	-28.900748	43.195162
TARA_20100419T0756Z_048_EVENT_PUMP	SV Tara	TARA_20100410Z	TARA_048	High Volume Peristaltic Pump	2010-04-19 07:56:00	-9.3921	66.4228	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[ISSG] Indian South Subtropical Gyre Province (MRGID:21472)	0	1	365	365	autumn	early	ascending	0.26	day	712	52.151897	45.33942	43.64595604	48.974922	29.53061275	0.001209446	4.7826e-05	0.013870245	0.003643847	0.006999157	0.001020055	0.008117013	0.004462218	NA	0.071505096	24.5376	4.168913566	NA	173.214	0.056727733	33.13836288	0.000214772	-2990	-7.6667	70.8287	521.5773	0.070327	2.254e-06	3.682729	19.395807	-0.11828	0.067544	3.777778	NA	NA	120	-14.979369	71.710551
TARA_20100330T0247Z_041_EVENT_PUMP	SV Tara	TARA_20100327Z	TARA_041	High Volume Peristaltic Pump	2010-03-30 02:47:00	14.6059	69.9776	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	0	1	365	365	spring	early	full moon	1	day	735	56.032288	56.69135	54.8078804	53.352146	29.4142795	0.001387699	2e-09	0.020277846	0.001159736	0.004047238	0.000429287	0.004698874	0.004168181	NA	0.098649472	11.3189	0.587034974	NA	312.006	0.069531191	47.64060783	0.000157328	-3640	13.7667	72.1318	249.7827	0.25556	7.62e-07	-0.46655	4.30608	-0.412443	0.026178	19.027778	NA	NA	120	14.404658	69.689377
TARA_20100320T0817Z_039_Combined-EVENTS_CAST	SV Tara	TARA_20100309Z	TARA_039	Rosette Vertical Sampling System	2010-03-20 08:15:00	18.7341	66.3896	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	0	1	365	365	spring	early	ascending	0.2	day	726	54.038	49.958878	49.29576492	52.329227	27.673762	0.00138772	6e-09	0.0255102	0.004297772	0.004728645	0.001665461	0.003323513	0.002386872	1.99059	0.29313311	30.1842	0.81377348	NA	487.271	0.161583744	80.98583221	0.000207011	-3147	21.8889	69.2667	462.0824	0.1421	1.2219e-05	-0.557961	15.046586	0.403157	NA	2.25	NA	NA	120	16.583327	63.625415
TARA_20100318T0427Z_039_EVENT_PUMP	SV Tara	TARA_20100309Z	TARA_039	High Volume Peristaltic Pump	2010-03-18 04:27:00	18.5918	66.622	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	0	1	365	365	winter	late	ascending	0.07	day	724	54.213753	50.26217	49.45609474	52.569763	27.6210625	0.00138772	6e-09	0.0255102	0.004297772	0.004728645	0.001665461	0.003323513	0.002386872	2.09529	0.347038776	19.6168	0.81377348	NA	533.091	0.228612661	84.67464066	0.00023667	-3272	21.3262	69.8667	464.6231	0.38108	0.00010463	-0.557961	15.046586	0.403157	NA	2.25	NA	NA	120	16.583327	63.625415
TARA_20100316T0614Z_038_Combined-EVENTS_CAST	SV Tara	TARA_20100309Z	TARA_038	Rosette Vertical Sampling System	2010-03-16 06:13:00	19.0351	64.5638	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	0	1	365	365	winter	late	ascending	0.01	day	722	53.5636	52.179527	50.00115585	52.57096	26.98454575	0.001387726	1e-09	0.030032598	0.005493674	0.004277769	0.001320089	0.001138785	0.001490638	4.33027	0.360693589	19.3668	0.861280847	NA	847.091	0.198983297	96.30652618	0.00021777	-3350	22.2333	68.9513	579.3061	0.29724	2.021e-06	10.755607	-6.652039	0.005785	0.069484	0	NA	NA	120	20.258041	64.562537
TARA_20100315T0335Z_038_EVENT_PUMP	SV Tara	TARA_20100309Z	TARA_038	High Volume Peristaltic Pump	2010-03-15 03:35:00	19.0393	64.4913	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	0	1	365	365	winter	late	new moon	0	day	721	53.494293	52.30738	50.479002	52.602203	26.96267725	0.001387726	1e-09	0.030032598	0.005493674	0.004277769	0.001320089	0.001138785	0.001490638	4.12012	0.402061477	20.3622	0.861280847	NA	851.496	0.200911753	116.9999161	0.000244287	-3344	22.2333	68.9513	584.8344	0.25267	3.671e-06	10.755607	-6.652039	0.005785	0.069484	0	NA	NA	120	20.258041	64.562537
TARA_20100313T0507Z_037_Combined-EVENTS_CAST	SV Tara	TARA_20100309Z	TARA_037	Rosette Vertical Sampling System	2010-03-12 17:08:00	20.8457	63.5851	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[ARAB] Northwest Arabian Sea Upwelling Province (MRGID:21475)	0	1	365	365	winter	late	descending	0.1	day	717	51.836	50.197826	48.47538757	50.14326	25.90223425	0.001387737	4e-09	0.028889008	0.005966632	0.005607758	0.00440979	0.000920977	0.001832202	2.88692	0.725945652	4.457	0.676919709	NA	1261.87	0.242447145	233.2970734	0.000445341	-3391	22.2549	59.8	422.5596	0.024714	1.41e-05	2.996854	8.555371	-0.087532	0.06187	0	61.900938	24.819492	50	24.428166	61.449162
TARA_20100312T0606Z_036_EVENT_PUMP	SV Tara	TARA_20100309Z	TARA_036	High Volume Peristaltic Pump	2010-03-12 06:06:00	20.8183	63.5047	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[ARAB] Northwest Arabian Sea Upwelling Province (MRGID:21475)	0	1	365	365	winter	late	descending	0.1	day	717	51.8972	48.12818	47.32151604	49.136395	25.88932825	0.001387736	8e-09	0.028902045	0.006632417	0.006235578	0.006272501	0.002674747	0.006044343	2.69396	0.774844527	17.3041	0.647526581	NA	1455.03	0.25560239	224.6708984	0.000415422	-3404	22.2549	59.8	415.5842	0.17053	1.1434e-05	3.924148	8.325847	-0.03061	0.074837	0	NA	NA	120	23.584126	60.241719
TARA_20100120T0427Z_034_EVENT_PUMP	SV Tara	TARA_20100118Z	TARA_034	High Volume Peristaltic Pump	2010-01-20 04:27:00	18.3967	39.875	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)	0	1	365	365	winter	early	ascending	0.22	day	672	5.556497	34.51732	32.84406853	38.030273	26.91965725	0.001387755	4e-09	0.015265826	0.000599609	0.004066339	0.000757889	0.004693778	0.001946772	1.36093	NA	16.8349	2.290209928	NA	421.174	0.317359373	NA	NA	-1419	19	40.1667	73.7963	0.60482	3.466e-06	-7.142044	7.032203	0.007657	0	9.972222	39.803014	19.052628	14	NA	NA
TARA_20090928T1659Z_009_EVENT_PUMP	SV Tara	TARA_20090926Z	TARA_009	High Volume Peristaltic Pump	2009-09-28 16:59:00	39.0609	5.9422	Westerlies Biome	[MS] Mediterranean Sea (MRGID:1905)	[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)	0	1	365	365	autumn	early	ascending	0.71	day	714	23.819555	34.148586	33.23679924	39.54787	24.45891325	0.00138773	2e-09	0.015086659	0.002051771	0.048709321	0.063364355	0.01675451	0.031084959	NA	0.084693238	22.3738	0.272886471	NA	240.841	0.12570424	35.80424881	8.1e-05	-2866	39.8215	4.3	157.8376	0.35542	3.7018e-05	-16.430919	4.36881	0.021447	0.190651	0	NA	NA	120	38.821749	6.902024
TARA_20090928T1218Z_009_EVENT_PUMP	SV Tara	TARA_20090926Z	TARA_009	High Volume Peristaltic Pump	2009-09-28 12:18:00	39.1633	5.916	Westerlies Biome	[MS] Mediterranean Sea (MRGID:1905)	[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)	0	1	365	365	autumn	early	ascending	0.71	day	714	34.953777	35.743504	32.95349503	38.18496	24.28477188	0.00138773	2e-09	0.015086659	0.002051771	0.048709321	0.063364355	0.01675451	0.031084959	NA	0.081353467	29.4855	0.272886471	NA	240.841	0.135440029	35.93962097	8.31e-05	-2913	39.8215	4.3	156.9683	0.95289	5.586e-05	-16.430919	4.36881	0.021447	0.190651	0	NA	NA	120	38.821749	6.902024
