SampleID_Tara	Campaign	Station	Event	Env feature_abbrev	Env feature	Shannon_Darwin_mean_all	Shannon_Darwin_month_all	Shannon_Darwin_mean_grp	Shannon_Darwin_month_grp	Shannon_Physat_month	Shannon_Physat_mean	miTAG.SILVA.Chao	miTAG.SILVA.ace	miTAG.SILVA.Shannon	miTAG.SILVA.Richness	wFDc	OG.Richness	OG.Evenness
TARA_Y100001972	TARA_20110726Z	TARA_122	TARA_20110726T1710Z_122_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.260512	0.313471	0.067216	0.076122	0.662133	0.561525	NA	NA	NA	NA	NA	NA	NA
TARA_Y100001001	TARA_20101031Z	TARA_078	TARA_20101105T1235Z_078_Combined-EVENTS_CAST	MES	mesopelagic zone (ENVO:00000213)	0.084879	0.559083	0.006772	0.461009	0.738561	0.65728	7167.611118	7219.954774	6.906904103	4477.58	7.16861862	20751.3	0.721162719
TARA_Y100000994	TARA_20101031Z	TARA_078	TARA_20101104T1816Z_078_Combined-EVENTS_CAST	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.084879	0.559083	0.006772	0.461009	0.738561	0.65728	NA	NA	NA	NA	NA	NA	NA
TARA_Y100000996	TARA_20101031Z	TARA_078	TARA_20101104T1816Z_078_Combined-EVENTS_CAST	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.084879	0.559083	0.006772	0.461009	0.738561	0.65728	NA	NA	NA	NA	NA	NA	NA
TARA_Y100000991	TARA_20101031Z	TARA_078	TARA_20101104T1015Z_078_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.084879	0.559083	0.006772	0.461009	0.738561	0.65728	NA	NA	NA	NA	NA	NA	NA
TARA_Y100000992	TARA_20101031Z	TARA_078	TARA_20101104T1015Z_078_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.084879	0.559083	0.006772	0.461009	0.738561	0.65728	NA	NA	NA	NA	NA	NA	NA
TARA_Y100000815	TARA_20101003Z	TARA_076	TARA_20101017T0905Z_076_Combined-EVENTS_CAST	MES	mesopelagic zone (ENVO:00000213)	0.337256	0.398536	0.160856	0.228668	0.674899	0.578854	6449.138881	6384.750653	6.890998596	4036.94	7.292094076	21377.9	0.731395365
TARA_Y100000814	TARA_20101003Z	TARA_076	TARA_20101016T1700Z_076_Combined-EVENTS_CAST	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.337256	0.398536	0.160856	0.228668	0.674899	0.578854	NA	NA	NA	NA	NA	NA	NA
TARA_Y100000817	TARA_20101003Z	TARA_076	TARA_20101016T1700Z_076_Combined-EVENTS_CAST	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.337256	0.398536	0.160856	0.228668	0.674899	0.578854	NA	NA	NA	NA	NA	NA	NA
TARA_Y100000813	TARA_20101003Z	TARA_076	TARA_20101016T0955Z_076_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.337256	0.398536	0.160856	0.228668	0.674899	0.578854	NA	NA	NA	NA	NA	NA	NA
TARA_Y100000816	TARA_20101003Z	TARA_076	TARA_20101016T0955Z_076_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.337256	0.398536	0.160856	0.228668	0.674899	0.578854	NA	NA	NA	NA	NA	NA	NA
TARA_Y100000780	TARA_20100905Z	TARA_070	TARA_20100922T0637Z_070_Combined-EVENTS_CAST	MES	mesopelagic zone (ENVO:00000213)	0.497782	0.615748	0.058983	0.069514	0.661405	0.556013	NA	NA	NA	NA	NA	NA	NA
TARA_Y100000782	TARA_20100905Z	TARA_070	TARA_20100922T0637Z_070_Combined-EVENTS_CAST	MES	mesopelagic zone (ENVO:00000213)	0.497782	0.615748	0.058983	0.069514	0.661405	0.556013	NA	NA	NA	NA	NA	NA	NA
TARA_Y100000766	TARA_20100905Z	TARA_070	TARA_20100921T0655Z_070_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.497782	0.615748	0.058983	0.069514	0.661405	0.556013	NA	NA	NA	NA	NA	NA	NA
TARA_Y100000768	TARA_20100905Z	TARA_070	TARA_20100921T0655Z_070_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.497782	0.615748	0.058983	0.069514	0.661405	0.556013	NA	NA	NA	NA	NA	NA	NA
TARA_Y100000746	TARA_20100905Z	TARA_068	TARA_20100914T1330Z_068_EVENT_PUMP	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.530677	0.598411	0.571469	0.723138	0.841446	0.674945	NA	NA	NA	NA	NA	NA	NA
TARA_Y100000748	TARA_20100905Z	TARA_068	TARA_20100914T1330Z_068_EVENT_PUMP	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.530677	0.598411	0.571469	0.723138	0.841446	0.674945	NA	NA	NA	NA	NA	NA	NA
TARA_Y100000739	TARA_20100905Z	TARA_068	TARA_20100914T0655Z_068_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.530677	0.598411	0.571469	0.723138	0.841446	0.674945	NA	NA	NA	NA	NA	NA	NA
TARA_Y100000741	TARA_20100905Z	TARA_068	TARA_20100914T0655Z_068_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.530677	0.598411	0.571469	0.723138	0.841446	0.674945	NA	NA	NA	NA	NA	NA	NA
TARA_Y100000758	TARA_20100905Z	TARA_068	TARA_20100913T1303Z_068_Combined-EVENTS_CAST	MES	mesopelagic zone (ENVO:00000213)	0.530677	0.598411	0.571469	0.723138	0.841446	0.674945	5525.554522	5351.723153	6.922447734	3396.34	7.151633092	17660.3	0.731320211
TARA_Y100000385	TARA_20100905Z	TARA_067	TARA_20100907T0619Z_067_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.782904	0.949089	0.993598	1.183984	0.993712	0.863959	NA	NA	NA	NA	NA	NA	NA
TARA_Y100000389	TARA_20100905Z	TARA_067	TARA_20100907T0619Z_067_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.782904	0.949089	0.993598	1.183984	0.993712	0.863959	NA	NA	NA	NA	NA	NA	NA
TARA_Y100000361	TARA_20100624Z	TARA_065	TARA_20100712T1106Z_065_Combined-EVENTS_CAST	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.134533	0.639677	0.082274	0.690224	0.385488	0.817359	NA	NA	NA	NA	NA	NA	NA
TARA_Y100000356	TARA_20100624Z	TARA_065	TARA_20100712T0559Z_065_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.134533	0.639677	0.082274	0.690224	0.385488	0.817359	NA	NA	NA	NA	NA	NA	NA
TARA_Y100000401	TARA_20100624Z	TARA_064	TARA_20100708T0621Z_064_EVENT_PUMP	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.31965	0.685618	0.05078	0.542281	0.842944	0.714446	NA	NA	NA	NA	NA	NA	NA
TARA_Y100000114	TARA_20100410Z	TARA_048	TARA_20100419T0756Z_048_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.262804	0.3026	0.132355	0.149665	0.613509	0.631249	NA	NA	NA	NA	NA	NA	NA
TARA_Y100000052	TARA_20100327Z	TARA_041	TARA_20100330T0247Z_041_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.21705	0.253871	0.255724	0.299314	0.685513	0.560517	NA	NA	NA	NA	NA	NA	NA
TARA_Y100000034	TARA_20100309Z	TARA_039	TARA_20100320T0817Z_039_Combined-EVENTS_CAST	MES	mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065)	0.386281	0.498761	0.57099	0.741752	0.595296	0.51759	NA	NA	NA	NA	NA	NA	NA
TARA_Y100000033	TARA_20100309Z	TARA_039	TARA_20100318T0427Z_039_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.386281	0.498761	0.57099	0.741752	0.595296	0.51759	NA	NA	NA	NA	NA	NA	NA
TARA_Y100000296	TARA_20100309Z	TARA_038	TARA_20100316T0614Z_038_Combined-EVENTS_CAST	MES	mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065)	0.542872	0.783864	0.899091	1.260945	0.686923	0.579343	NA	NA	NA	NA	NA	NA	NA
TARA_Y100000289	TARA_20100309Z	TARA_038	TARA_20100315T0335Z_038_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.542872	0.783864	0.899091	1.260945	0.686923	0.579343	NA	NA	NA	NA	NA	NA	NA
TARA_Y100000310	TARA_20100309Z	TARA_037	TARA_20100313T0507Z_037_Combined-EVENTS_CAST	MES	mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_Y100000015	TARA_20100309Z	TARA_036	TARA_20100312T0606Z_036_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.660173	0.93383	0.816203	1.250919	0.587842	0.513223	NA	NA	NA	NA	NA	NA	NA
TARA_Y100000004	TARA_20100118Z	TARA_034	TARA_20100120T0427Z_034_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.261065	0.310613	0.15628	0.1767	0.514189	0.549026	NA	NA	NA	NA	NA	NA	NA
TARA_X000001036	TARA_20090926Z	TARA_009	TARA_20090928T1659Z_009_EVENT_PUMP	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.600831	0.831306	0.551749	0.573895	0.54915	0.52087	4462.68593	4296.565405	6.907613079	3228.86	7.154406692	15318.4	0.742404217
TARA_X000000950	TARA_20090926Z	TARA_009	TARA_20090928T1218Z_009_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.600831	0.831306	0.551749	0.573895	0.54915	0.52087	3982.789601	3865.446197	6.62496839	2740.6	7.222911362	15315.1	0.749529591
TARA_Y100000120	TARA_20100410Z	TARA_049	TARA_20100423T1010Z_049_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.342737	0.393384	0.068608	0.072218	0.723803	0.737307	NA	NA	NA	NA	NA	NA	NA
TARA_Y100000100	TARA_20100410Z	TARA_046	TARA_20100415T0201Z_046_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.280692	0.329145	0.151409	0.175097	0.641694	0.747565	NA	NA	NA	NA	NA	NA	NA
TARA_Y100000074	TARA_20100327Z	TARA_043	TARA_20100405T1002Z_043_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_Y100000031	TARA_20100309Z	TARA_039	TARA_20100320T0817Z_039_Combined-EVENTS_CAST	MES	mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065)	0.386281	0.498761	0.57099	0.741752	0.595296	0.51759	NA	NA	NA	NA	NA	NA	NA
TARA_Y100000029	TARA_20100309Z	TARA_039	TARA_20100318T0427Z_039_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.386281	0.498761	0.57099	0.741752	0.595296	0.51759	NA	NA	NA	NA	NA	NA	NA
TARA_Y100000294	TARA_20100309Z	TARA_038	TARA_20100316T0614Z_038_Combined-EVENTS_CAST	MES	mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065)	0.542872	0.783864	0.899091	1.260945	0.686923	0.579343	NA	NA	NA	NA	NA	NA	NA
TARA_Y100000287	TARA_20100309Z	TARA_038	TARA_20100315T0335Z_038_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.542872	0.783864	0.899091	1.260945	0.686923	0.579343	NA	NA	NA	NA	NA	NA	NA
TARA_Y100000022	TARA_20100309Z	TARA_036	TARA_20100312T0606Z_036_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.660173	0.93383	0.816203	1.250919	0.587842	0.513223	NA	NA	NA	NA	NA	NA	NA
TARA_A100001388	TARA_20100108Z	TARA_031	TARA_20100109T0715Z_031_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.518846	1.024401	0.271404	0.907633	0.116059	0.457792	NA	NA	NA	NA	NA	NA	NA
TARA_X000000604	TARA_20090919Z	TARA_006	TARA_20090921T1200Z_006_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_Y200000002	TARA_20090913Z	TARA_004	TARA_20090915T1130Z_004_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	NA	NA	NA	NA	0.666198	0.602176	3762.955009	3680.07789	6.635940557	2717.74	7.145722249	14590.9	0.745266014
TARA_Y200000001	TARA_20090913Z	TARA_003	TARA_20090913T1200Z_003_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.50496	0.642455	0.766421	0.7784	0.66464	0.578344	NA	NA	NA	NA	NA	NA	NA
TARA_A200000159	TARA_20090919Z	TARA_007	TARA_20090923T1608Z_007_EVENT_PUMP	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.635715	0.967687	0.595501	0.737693	0.600423	0.5693	4786.075692	4585.077804	6.801171081	3134.91	7.279688473	16416.5	0.750016278
TARA_A200000113	TARA_20090919Z	TARA_007	TARA_20090923T1250Z_007_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.635715	0.967687	0.595501	0.737693	0.600423	0.5693	3872.353048	3729.129447	6.525141459	2591.99	7.201535848	15495.1	0.746406446
