SampleID_Tara	SampleID_NCBI	SampleID_SRA	Station label	Event label	Environmental feature	Depth, nominal	Depth, top/min	Depth, bottom/max	Size fraction, lower threshold	Size fraction, upper threshold	Sample material	Sample method	Sample code/label	Distance	Duration	File name	Number of observations	Chlorophyll c3_min	Chlorophyll c3_first_quartile	Chlorophyll c3_median	Chlorophyll c3_third_quartile	Chlorophyll c3_max	Chlorophyll c1+c2_min	Chlorophyll c1+c2_first_quartile	Chlorophyll c1+c2_median	Chlorophyll c1+c2_third_quartile	Chlorophyll c1+c2_max	Chlorophyllide a_min	Chlorophyllide a_first_quartile	Chlorophyllide a_median	Chlorophyllide a_third_quartile	Chlorophyllide a_max	Peridinin_min	Peridinin_first_quartile	Peridinin_median	Peridinin_third_quartile	Peridinin_max	Phaeophorbide a_min	Phaeophorbide a_first_quartile	Phaeophorbide a_median	Phaeophorbide a_third_quartile	Phaeophorbide a_max	19-Butanoyloxyfucoxanthin_min	19-Butanoyloxyfucoxanthin_first_quartile	19-Butanoyloxyfucoxanthin_median	19-Butanoyloxyfucoxanthin_third_quartile	19-Butanoyloxyfucoxanthin_max	Fucoxanthin_min	Fucoxanthin_first_quartile	Fucoxanthin_median	Fucoxanthin_third_quartile	Fucoxanthin_max	Neoxanthin_min	Neoxanthin_first_quartile	Neoxanthin_median	Neoxanthin_third_quartile	Neoxanthin_max	Prasinoxanthin_min	Prasinoxanthin_first_quartile	Prasinoxanthin_median	Prasinoxanthin_third_quartile	Prasinoxanthin_max	Violaxanthin_min	Violaxanthin_first_quartile	Violaxanthin_median	Violaxanthin_third_quartile	Violaxanthin_max	19-Hexanoyloxyfucoxanthin_min	19-Hexanoyloxyfucoxanthin_first_quartile	19-Hexanoyloxyfucoxanthin_median	19-Hexanoyloxyfucoxanthin_third_quartile	19-Hexanoyloxyfucoxanthin_max	Diadinoxanthin_min	Diadinoxanthin_first_quartile	Diadinoxanthin_median	Diadinoxanthin_third_quartile	Diadinoxanthin_max	Alloxanthin_min	Alloxanthin_first_quartile	Alloxanthin_median	Alloxanthin_third_quartile	Alloxanthin_max	Diatoxanthin_min	Diatoxanthin_first_quartile	Diatoxanthin_median	Diatoxanthin_third_quartile	Diatoxanthin_max	Zeaxanthin_min	Zeaxanthin_first_quartile	Zeaxanthin_median	Zeaxanthin_third_quartile	Zeaxanthin_max	Lutein_min	Lutein_first_quartile	Lutein_median	Lutein_third_quartile	Lutein_max	Bacteriochlorophyll a_min	Bacteriochlorophyll a_first_quartile	Bacteriochlorophyll a_median	Bacteriochlorophyll a_third_quartile	Bacteriochlorophyll a_max	Divinyl chlorophyll b_min	Divinyl chlorophyll b_first_quartile	Divinyl chlorophyll b_median	Divinyl chlorophyll b_third_quartile	Divinyl chlorophyll b_max	Chlorophyll b_min	Chlorophyll b_first_quartile	Chlorophyll b_median	Chlorophyll b_third_quartile	Chlorophyll b_max	Chlorophyll b plus divinyl chlorophyll b_min	Chlorophyll b plus divinyl chlorophyll b_first_quartile	Chlorophyll b plus divinyl chlorophyll b_median	Chlorophyll b plus divinyl chlorophyll b_third_quartile	Chlorophyll b plus divinyl chlorophyll b_max	Divinyl chlorophyll a_min	Divinyl chlorophyll a_first_quartile	Divinyl chlorophyll a_median	Divinyl chlorophyll a_third_quartile	Divinyl chlorophyll a_max	Chlorophyll a_min	Chlorophyll a_first_quartile	Chlorophyll a_median	Chlorophyll a_third_quartile	Chlorophyll a_max	"Chlorophyll a, total_min"	"Chlorophyll a, total_first_quartile"	"Chlorophyll a, total_median"	"Chlorophyll a, total_third_quartile"	"Chlorophyll a, total_max"	Phaeophytin a_min	Phaeophytin a_first_quartile	Phaeophytin a_median	Phaeophytin a_third_quartile	Phaeophytin a_max	Carotene_min	Carotene_first_quartile	Carotene_median	Carotene_third_quartile	Carotene_max
TARA_Y100001972	SAMEA2622656	ERS492646	TARA_122	TARA_20110726T1710Z_122_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.1	0.22	TARA_122_SRF_0.1-0.22	SEQ-(dry)_W0.1-0.22	TARA_20110726T1710Z_122_EVENT_PUMP_SRF_(5m)_SEQ-(dry)_W0.1-0.22_Y100001972	0.62988	P00DT04H02M	tara_20110726t2114z_122_event_cast	1	0.0044	0.0044	0.0044	0.0044	0.0044	0.0082	0.0082	0.0082	0.0082	0.0082	0	0	0	0	0	0.0036	0.0036	0.0036	0.0036	0.0036	0	0	0	0	0	0.0045	0.0045	0.0045	0.0045	0.0045	0.0041	0.0041	0.0041	0.0041	0.0041	0.003	0.003	0.003	0.003	0.003	0	0	0	0	0	0.0012	0.0012	0.0012	0.0012	0.0012	0.0139	0.0139	0.0139	0.0139	0.0139	0.0016	0.0016	0.0016	0.0016	0.0016	0	0	0	0	0	3.00E-04	3.00E-04	3.00E-04	3.00E-04	3.00E-04	0.0479	0.0479	0.0479	0.0479	0.0479	0.0068	0.0068	0.0068	0.0068	0.0068	9.00E-04	9.00E-04	9.00E-04	9.00E-04	9.00E-04	0	0	0	0	0	0.0387	0.0387	0.0387	0.0387	0.0387	0.0387	0.0387	0.0387	0.0387	0.0387	0.0557	0.0557	0.0557	0.0557	0.0557	0.0705	0.0705	0.0705	0.0705	0.0705	0.1262	0.1262	0.1262	0.1262	0.1262	0	0	0	0	0	0.0081	0.0081	0.0081	0.0081	0.0081
TARA_Y100001001	SAMEA2621295	ERS490722	TARA_078	TARA_20101105T1235Z_078_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	800	798	802	0.45	0.8	TARA_078_MES_0.45-0.8	SEQ-(dry)_W0.45-0.8	TARA_20101105T1235Z_078_Combined-EVENTS_CAST_MES_(800m)_SEQ-(dry)_W0.45-0.8_Y100001001	0.036476	P00DT00H00M	"tara_20101105t1235z_078_event_cast,tara_20101104t1708z_078_event_cast"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.00E-04	7.00E-04	7.00E-04	7.00E-04	7.00E-04	0	0	0	0	0	7.00E-04	7.00E-04	7.00E-04	7.00E-04	7.00E-04	0	0	0	0	0	0	0	0	0	0
TARA_Y100000994	SAMEA2621278	ERS490697	TARA_078	TARA_20101104T1816Z_078_Combined-EVENTS_CAST	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	120	118	122	0.45	0.8	TARA_078_DCM_0.45-0.8	SEQ-(dry)_W0.45-0.8	TARA_20101104T1816Z_078_Combined-EVENTS_CAST_DCM_(120m)_SEQ-(dry)_W0.45-0.8_Y100000994	1.2973	P00DT01H09M	"tara_20101104t1708z_078_event_cast,tara_20101105t1235z_078_event_cast"	1	0.0231	0.0231	0.0231	0.0231	0.0231	0.0157	0.0157	0.0157	0.0157	0.0157	0	0	0	0	0	0.0015	0.0015	0.0015	0.0015	0.0015	0	0	0	0	0	0.0343	0.0343	0.0343	0.0343	0.0343	0.0064	0.0064	0.0064	0.0064	0.0064	0.002	0.002	0.002	0.002	0.002	0.0028	0.0028	0.0028	0.0028	0.0028	5.00E-04	5.00E-04	5.00E-04	5.00E-04	5.00E-04	0.0362	0.0362	0.0362	0.0362	0.0362	0.0031	0.0031	0.0031	0.0031	0.0031	8.00E-04	8.00E-04	8.00E-04	8.00E-04	8.00E-04	0	0	0	0	0	0.0146	0.0146	0.0146	0.0146	0.0146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.0488	0.0488	0.0488	0.0488	0.0488	0.1169	0.1169	0.1169	0.1169	0.1169	0.1657	0.1657	0.1657	0.1657	0.1657	0	0	0	0	0	0.012	0.012	0.012	0.012	0.012
TARA_Y100000996	SAMEA2621277	ERS490696	TARA_078	TARA_20101104T1816Z_078_Combined-EVENTS_CAST	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	120	118	122	0.22	0.45	TARA_078_DCM_0.22-0.45	SEQ-(dry)_W0.22-0.45	TARA_20101104T1816Z_078_Combined-EVENTS_CAST_DCM_(120m)_SEQ-(dry)_W0.22-0.45_Y100000996	1.2973	P00DT01H09M	"tara_20101104t1708z_078_event_cast,tara_20101105t1235z_078_event_cast"	1	0.0231	0.0231	0.0231	0.0231	0.0231	0.0157	0.0157	0.0157	0.0157	0.0157	0	0	0	0	0	0.0015	0.0015	0.0015	0.0015	0.0015	0	0	0	0	0	0.0343	0.0343	0.0343	0.0343	0.0343	0.0064	0.0064	0.0064	0.0064	0.0064	0.002	0.002	0.002	0.002	0.002	0.0028	0.0028	0.0028	0.0028	0.0028	5.00E-04	5.00E-04	5.00E-04	5.00E-04	5.00E-04	0.0362	0.0362	0.0362	0.0362	0.0362	0.0031	0.0031	0.0031	0.0031	0.0031	8.00E-04	8.00E-04	8.00E-04	8.00E-04	8.00E-04	0	0	0	0	0	0.0146	0.0146	0.0146	0.0146	0.0146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.0488	0.0488	0.0488	0.0488	0.0488	0.1169	0.1169	0.1169	0.1169	0.1169	0.1657	0.1657	0.1657	0.1657	0.1657	0	0	0	0	0	0.012	0.012	0.012	0.012	0.012
TARA_Y100000991	SAMEA2621260	ERS490665	TARA_078	TARA_20101104T1015Z_078_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.45	0.8	TARA_078_SRF_0.45-0.8	SEQ-(dry)_W0.45-0.8	TARA_20101104T1015Z_078_EVENT_PUMP_SRF_(5m)_SEQ-(dry)_W0.45-0.8_Y100000991	1.1323	P00DT06H42M	"tara_20101104t1708z_078_event_cast,tara_20101105t1235z_078_event_cast"	2	0.0017	0.0017	0.00175	0.0018	0.0018	0.002	0.002	0.0021	0.0022	0.0022	0	0	0	0	0	7.00E-04	7.00E-04	8.00E-04	9.00E-04	9.00E-04	0	0	0	0	0	0.0027	0.0027	0.0027	0.0027	0.0027	0.0053	0.0053	0.0054	0.0055	0.0055	0	0	0	0	0	0	0	0	0	0	3.00E-04	3.00E-04	3.00E-04	3.00E-04	3.00E-04	0.0047	0.0047	0.00485	0.005	0.005	0.0029	0.0029	0.00325	0.0036	0.0036	0	0	0	0	0	0.0033	0.0033	0.00415	0.005	0.005	0.0221	0.0221	0.02225	0.0224	0.0224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0019	0.0019	0.002	0.0021	0.0021	0.0019	0.0019	0.002	0.0021	0.0021	0.015	0.015	0.01505	0.0151	0.0151	0.0295	0.0295	0.0305	0.0315	0.0315	0.0445	0.0445	0.04555	0.0466	0.0466	0	0	0	0	0	0.003	0.003	0.00315	0.0033	0.0033
TARA_Y100000992	SAMEA2621259	ERS490664	TARA_078	TARA_20101104T1015Z_078_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	0.45	TARA_078_SRF_0.22-0.45	SEQ-(dry)_W0.22-0.45	TARA_20101104T1015Z_078_EVENT_PUMP_SRF_(5m)_SEQ-(dry)_W0.22-0.45_Y100000992	1.1323	P00DT06H42M	"tara_20101104t1708z_078_event_cast,tara_20101105t1235z_078_event_cast"	2	0.0017	0.0017	0.00175	0.0018	0.0018	0.002	0.002	0.0021	0.0022	0.0022	0	0	0	0	0	7.00E-04	7.00E-04	8.00E-04	9.00E-04	9.00E-04	0	0	0	0	0	0.0027	0.0027	0.0027	0.0027	0.0027	0.0053	0.0053	0.0054	0.0055	0.0055	0	0	0	0	0	0	0	0	0	0	3.00E-04	3.00E-04	3.00E-04	3.00E-04	3.00E-04	0.0047	0.0047	0.00485	0.005	0.005	0.0029	0.0029	0.00325	0.0036	0.0036	0	0	0	0	0	0.0033	0.0033	0.00415	0.005	0.005	0.0221	0.0221	0.02225	0.0224	0.0224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0019	0.0019	0.002	0.0021	0.0021	0.0019	0.0019	0.002	0.0021	0.0021	0.015	0.015	0.01505	0.0151	0.0151	0.0295	0.0295	0.0305	0.0315	0.0315	0.0445	0.0445	0.04555	0.0466	0.0466	0	0	0	0	0	0.003	0.003	0.00315	0.0033	0.0033
TARA_Y100000815	SAMEA2621242	ERS490643	TARA_076	TARA_20101017T0905Z_076_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	800	798	802	0.45	0.8	TARA_076_MES_0.45-0.8	SEQ-(dry)_W0.45-0.8	TARA_20101017T0905Z_076_Combined-EVENTS_CAST_MES_(800m)_SEQ-(dry)_W0.45-0.8_Y100000815	0.074161	P00DT00H00M	"tara_20101017t0905z_076_event_cast,tara_20101016t1415z_076_event_cast"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.00E-04	7.00E-04	7.00E-04	7.00E-04	7.00E-04	7.00E-04	7.00E-04	7.00E-04	7.00E-04	7.00E-04	0	0	0	0	0	0	0	0	0	0
TARA_Y100000814	SAMEA2621222	ERS490603	TARA_076	TARA_20101016T1700Z_076_Combined-EVENTS_CAST	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	150	148	152	0.45	0.8	TARA_076_DCM_0.45-0.8	SEQ-(dry)_W0.45-0.8	TARA_20101016T1700Z_076_Combined-EVENTS_CAST_DCM_(150m)_SEQ-(dry)_W0.45-0.8_Y100000814	4.4524	P00DT02H44M	"tara_20101016t1415z_076_event_cast,tara_20101017t0905z_076_event_cast"	2	0.0105	0.0105	0.0114	0.0123	0.0123	0.0071	0.0071	0.00805	0.009	0.009	0	0	0	0	0	6.00E-04	6.00E-04	8.00E-04	0.001	0.001	0	0	0	0	0	0.0151	0.0151	0.01715	0.0192	0.0192	0.0023	0.0023	0.00245	0.0026	0.0026	5.00E-04	5.00E-04	6.00E-04	7.00E-04	7.00E-04	7.00E-04	7.00E-04	0.00085	0.001	0.001	0	0	0	0	0	0.0183	0.0183	0.0225	0.0267	0.0267	0.0015	0.0015	0.00165	0.0018	0.0018	0	0	0	0	0	0	0	0	0	0	0.0081	0.0081	0.0108	0.0135	0.0135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00495	0.0099	0.0099	0	0	0.00495	0.0099	0.0099	0.0317	0.0317	0.04105	0.0504	0.0504	0.0463	0.0463	0.05255	0.0588	0.0588	0.078	0.078	0.0936	0.1092	0.1092	0	0	0	0	0	0.0069	0.0069	0.00765	0.0084	0.0084
TARA_Y100000817	SAMEA2621221	ERS490602	TARA_076	TARA_20101016T1700Z_076_Combined-EVENTS_CAST	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	150	148	152	0.22	0.45	TARA_076_DCM_0.22-0.45	SEQ-(dry)_W0.22-0.45	TARA_20101016T1700Z_076_Combined-EVENTS_CAST_DCM_(150m)_SEQ-(dry)_W0.22-0.45_Y100000817	4.4524	P00DT02H44M	"tara_20101016t1415z_076_event_cast,tara_20101017t0905z_076_event_cast"	2	0.0105	0.0105	0.0114	0.0123	0.0123	0.0071	0.0071	0.00805	0.009	0.009	0	0	0	0	0	6.00E-04	6.00E-04	8.00E-04	0.001	0.001	0	0	0	0	0	0.0151	0.0151	0.01715	0.0192	0.0192	0.0023	0.0023	0.00245	0.0026	0.0026	5.00E-04	5.00E-04	6.00E-04	7.00E-04	7.00E-04	7.00E-04	7.00E-04	0.00085	0.001	0.001	0	0	0	0	0	0.0183	0.0183	0.0225	0.0267	0.0267	0.0015	0.0015	0.00165	0.0018	0.0018	0	0	0	0	0	0	0	0	0	0	0.0081	0.0081	0.0108	0.0135	0.0135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00495	0.0099	0.0099	0	0	0.00495	0.0099	0.0099	0.0317	0.0317	0.04105	0.0504	0.0504	0.0463	0.0463	0.05255	0.0588	0.0588	0.078	0.078	0.0936	0.1092	0.1092	0	0	0	0	0	0.0069	0.0069	0.00765	0.0084	0.0084
TARA_Y100000813	SAMEA2621204	ERS490548	TARA_076	TARA_20101016T0955Z_076_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.45	0.8	TARA_076_SRF_0.45-0.8	SEQ-(dry)_W0.45-0.8	TARA_20101016T0955Z_076_EVENT_PUMP_SRF_(5m)_SEQ-(dry)_W0.45-0.8_Y100000813	0.51536	P00DT04H18M	"tara_20101016t1415z_076_event_cast,tara_20101017t0905z_076_event_cast"	1	0.0011	0.0011	0.0011	0.0011	0.0011	0.0012	0.0012	0.0012	0.0012	0.0012	0	0	0	0	0	6.00E-04	6.00E-04	6.00E-04	6.00E-04	6.00E-04	0	0	0	0	0	0.0016	0.0016	0.0016	0.0016	0.0016	0.0019	0.0019	0.0019	0.0019	0.0019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0042	0.0042	0.0042	0.0042	0.0042	0.0022	0.0022	0.0022	0.0022	0.0022	0	0	0	0	0	0.0016	0.0016	0.0016	0.0016	0.0016	0.0223	0.0223	0.0223	0.0223	0.0223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.00E-04	9.00E-04	9.00E-04	9.00E-04	9.00E-04	9.00E-04	9.00E-04	9.00E-04	9.00E-04	9.00E-04	0.0115	0.0115	0.0115	0.0115	0.0115	0.0164	0.0164	0.0164	0.0164	0.0164	0.0278	0.0278	0.0278	0.0278	0.0278	0	0	0	0	0	0.0022	0.0022	0.0022	0.0022	0.0022
TARA_Y100000816	SAMEA2621203	ERS490547	TARA_076	TARA_20101016T0955Z_076_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	0.45	TARA_076_SRF_0.22-0.45	SEQ-(dry)_W0.22-0.45	TARA_20101016T0955Z_076_EVENT_PUMP_SRF_(5m)_SEQ-(dry)_W0.22-0.45_Y100000816	0.51536	P00DT04H18M	"tara_20101016t1415z_076_event_cast,tara_20101017t0905z_076_event_cast"	1	0.0011	0.0011	0.0011	0.0011	0.0011	0.0012	0.0012	0.0012	0.0012	0.0012	0	0	0	0	0	6.00E-04	6.00E-04	6.00E-04	6.00E-04	6.00E-04	0	0	0	0	0	0.0016	0.0016	0.0016	0.0016	0.0016	0.0019	0.0019	0.0019	0.0019	0.0019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0042	0.0042	0.0042	0.0042	0.0042	0.0022	0.0022	0.0022	0.0022	0.0022	0	0	0	0	0	0.0016	0.0016	0.0016	0.0016	0.0016	0.0223	0.0223	0.0223	0.0223	0.0223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.00E-04	9.00E-04	9.00E-04	9.00E-04	9.00E-04	9.00E-04	9.00E-04	9.00E-04	9.00E-04	9.00E-04	0.0115	0.0115	0.0115	0.0115	0.0115	0.0164	0.0164	0.0164	0.0164	0.0164	0.0278	0.0278	0.0278	0.0278	0.0278	0	0	0	0	0	0.0022	0.0022	0.0022	0.0022	0.0022
TARA_Y100000780	SAMEA2621101	ERS490382	TARA_070	TARA_20100922T0637Z_070_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	800	785	812	0.45	0.8	TARA_070_MES_0.45-0.8	SEQ-(dry)_W0.45-0.8	TARA_20100922T0637Z_070_Combined-EVENTS_CAST_MES_(800m)_SEQ-(dry)_W0.45-0.8_Y100000780	1.2796	P00DT00H00M	"tara_20100921t1158z_070_event_cast,tara_20100922t0847z_070_event_cast"	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_Y100000782	SAMEA2621099	ERS490380	TARA_070	TARA_20100922T0637Z_070_Combined-EVENTS_CAST	[MES] marine water layer (ENVO:01000295) within the mesopelagic zone (ENVO:00000213)	800	785	812	0.22	0.45	TARA_070_MES_0.22-0.45	SEQ-(dry)_W0.22-0.45	TARA_20100922T0637Z_070_Combined-EVENTS_CAST_MES_(800m)_SEQ-(dry)_W0.22-0.45_Y100000782	1.2796	P00DT00H00M	"tara_20100921t1158z_070_event_cast,tara_20100922t0847z_070_event_cast"	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_Y100000766	SAMEA2621076	ERS490337	TARA_070	TARA_20100921T0655Z_070_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.45	0.8	TARA_070_SRF_0.45-0.8	SEQ-(dry)_W0.45-0.8	TARA_20100921T0655Z_070_EVENT_PUMP_SRF_(5m)_SEQ-(dry)_W0.45-0.8_Y100000766	0.23967	P00DT05H02M	"tara_20100921t1158z_070_event_cast,tara_20100922t0847z_070_event_cast"	2	0.0233	0.0233	0.024	0.0247	0.0247	0.0226	0.0226	0.0227	0.0228	0.0228	0	0	0	0	0	0.0066	0.0066	0.0067	0.0068	0.0068	0	0	0	0	0	0.0384	0.0384	0.04	0.0416	0.0416	0.0103	0.0103	0.0103	0.0103	0.0103	0.0031	0.0031	0.0033	0.0035	0.0035	0	0	0	0	0	0.001	0.001	0.00105	0.0011	0.0011	0.0642	0.0642	0.06675	0.0693	0.0693	0.0104	0.0104	0.0114	0.0124	0.0124	0	0	0	0	0	0.0052	0.0052	0.0059	0.0066	0.0066	0.0375	0.0375	0.038	0.0385	0.0385	0.0037	0.0037	0.00425	0.0048	0.0048	0.0011	0.0011	0.00115	0.0012	0.0012	0	0	0	0	0	0.0446	0.0446	0.045	0.0454	0.0454	0.0446	0.0446	0.045	0.0454	0.0454	0.0433	0.0433	0.0435	0.0437	0.0437	0.1584	0.1584	0.1613	0.1642	0.1642	0.2017	0.2017	0.20475	0.2078	0.2078	0	0	0	0	0	0.009	0.009	0.0111	0.0132	0.0132
TARA_Y100000768	SAMEA2621075	ERS490336	TARA_070	TARA_20100921T0655Z_070_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	0.45	TARA_070_SRF_0.22-0.45	SEQ-(dry)_W0.22-0.45	TARA_20100921T0655Z_070_EVENT_PUMP_SRF_(5m)_SEQ-(dry)_W0.22-0.45_Y100000768	0.23967	P00DT05H02M	"tara_20100921t1158z_070_event_cast,tara_20100922t0847z_070_event_cast"	2	0.0233	0.0233	0.024	0.0247	0.0247	0.0226	0.0226	0.0227	0.0228	0.0228	0	0	0	0	0	0.0066	0.0066	0.0067	0.0068	0.0068	0	0	0	0	0	0.0384	0.0384	0.04	0.0416	0.0416	0.0103	0.0103	0.0103	0.0103	0.0103	0.0031	0.0031	0.0033	0.0035	0.0035	0	0	0	0	0	0.001	0.001	0.00105	0.0011	0.0011	0.0642	0.0642	0.06675	0.0693	0.0693	0.0104	0.0104	0.0114	0.0124	0.0124	0	0	0	0	0	0.0052	0.0052	0.0059	0.0066	0.0066	0.0375	0.0375	0.038	0.0385	0.0385	0.0037	0.0037	0.00425	0.0048	0.0048	0.0011	0.0011	0.00115	0.0012	0.0012	0	0	0	0	0	0.0446	0.0446	0.045	0.0454	0.0454	0.0446	0.0446	0.045	0.0454	0.0454	0.0433	0.0433	0.0435	0.0437	0.0437	0.1584	0.1584	0.1613	0.1642	0.1642	0.2017	0.2017	0.20475	0.2078	0.2078	0	0	0	0	0	0.009	0.009	0.0111	0.0132	0.0132
TARA_Y100000746	SAMEA2621045	ERS490304	TARA_068	TARA_20100914T1330Z_068_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	50	48	52	0.45	0.8	TARA_068_DCM_0.45-0.8	SEQ-(dry)_W0.45-0.8	TARA_20100914T1330Z_068_EVENT_PUMP_DCM_(50m)_SEQ-(dry)_W0.45-0.8_Y100000746	3.42	P00DT18H33M	"tara_20100913t1857z_068_event_cast,tara_20100913t1708z_068_event_cast"	1	0.0484	0.0484	0.0484	0.0484	0.0484	0.0548	0.0548	0.0548	0.0548	0.0548	0	0	0	0	0	0.005	0.005	0.005	0.005	0.005	0	0	0	0	0	0.0692	0.0692	0.0692	0.0692	0.0692	0.0183	0.0183	0.0183	0.0183	0.0183	0.0038	0.0038	0.0038	0.0038	0.0038	0.0048	0.0048	0.0048	0.0048	0.0048	0.0024	0.0024	0.0024	0.0024	0.0024	0.1647	0.1647	0.1647	0.1647	0.1647	0.0111	0.0111	0.0111	0.0111	0.0111	0	0	0	0	0	0.001	0.001	0.001	0.001	0.001	0.0815	0.0815	0.0815	0.0815	0.0815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0576	0.0576	0.0576	0.0576	0.0576	0.0576	0.0576	0.0576	0.0576	0.0576	0.0944	0.0944	0.0944	0.0944	0.0944	0.3153	0.3153	0.3153	0.3153	0.3153	0.4097	0.4097	0.4097	0.4097	0.4097	0	0	0	0	0	0.0195	0.0195	0.0195	0.0195	0.0195
