SampleID_Tara	Campaign	Station	Event	Env feature_abbrev	Env feature	Shannon_Darwin_mean_all	Shannon_Darwin_month_all	Shannon_Darwin_mean_grp	Shannon_Darwin_month_grp	Shannon_Physat_month	Shannon_Physat_mean	miTAG.SILVA.Chao	miTAG.SILVA.ace	miTAG.SILVA.Shannon	miTAG.SILVA.Richness	wFDc	OG.Richness	OG.Evenness
TARA_B000000475	TARA_20100624Z	TARA_066	TARA_20100715T1222Z_066_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.897426	1.350827	0.839606	1.425647	0.384711	0.890853	NA	NA	NA	NA	NA	NA	NA
TARA_B000000441	TARA_20100624Z	TARA_065	TARA_20100712T1106Z_065_Combined-EVENTS_CAST	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.134533	0.639677	0.082274	0.690224	0.385488	0.817359	NA	NA	NA	NA	NA	NA	NA
TARA_B000000460	TARA_20100624Z	TARA_065	TARA_20100712T0650Z_065_Combined-EVENTS_CAST	MES	mesopelagic zone (ENVO:00000213)	0.134533	0.639677	0.082274	0.690224	0.385488	0.817359	6265.395611	6194.593977	6.791873452	3725.08	7.205948215	19527.4	0.729378736
TARA_B000000437	TARA_20100624Z	TARA_065	TARA_20100712T0559Z_065_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.134533	0.639677	0.082274	0.690224	0.385488	0.817359	NA	NA	NA	NA	NA	NA	NA
TARA_B100000405	TARA_20100624Z	TARA_064	TARA_20100708T0621Z_064_EVENT_PUMP	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.31965	0.685618	0.05078	0.542281	0.842944	0.714446	NA	NA	NA	NA	NA	NA	NA
TARA_B100000408	TARA_20100624Z	TARA_064	TARA_20100707T1217Z_064_Combined-EVENTS_CAST	MES	mesopelagic zone (ENVO:00000213)	0.31965	0.685618	0.05078	0.542281	0.842944	0.714446	6277.084116	6068.215831	6.789891982	3639.59	7.181453512	19650.8	0.726436041
TARA_B100000401	TARA_20100624Z	TARA_064	TARA_20100707T0448Z_064_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.31965	0.685618	0.05078	0.542281	0.842944	0.714446	NA	NA	NA	NA	NA	NA	NA
TARA_B000000532	TARA_20100624Z	TARA_062	TARA_20100703T0809Z_062_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	NA	NA	NA	NA	NA	NA	3426.68185	3298.138397	6.642943018	2348.2	7.107339239	13749.9	0.745880872
TARA_B000000557	TARA_20100624Z	TARA_058	TARA_20100629T1500Z_058_EVENT_PUMP	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.210375	0.229305	0.253793	0.278616	0.645785	0.715193	3562.085507	3483.530669	6.639076129	2496.42	7.124782538	15237.9	0.739734701
TARA_B000000565	TARA_20100624Z	TARA_057	TARA_20100627T1205Z_057_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	NA	NA	NA	NA	NA	NA	4101.567338	3912.674292	6.569161611	2547.99	7.153086629	14116.5	0.74861501
TARA_B100000378	TARA_20100624Z	TARA_056	TARA_20100626T0713Z_056_EVENT_CAST	MES	mesopelagic zone (ENVO:00000213)	NA	NA	NA	NA	NA	NA	6418.191431	6273.14013	6.934209534	4208.68	7.369322794	20379.9	0.7427029
TARA_B000000609	TARA_20100624Z	TARA_056	TARA_20100626T0705Z_056_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	NA	NA	NA	NA	NA	NA	3652.261779	3471.917108	6.515589473	2407.21	7.079349059	13542.6	0.744129968
TARA_B100000214	TARA_20100515Z	TARA_052	TARA_20100517T1142Z_052_EVENT_PUMP	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.306166	0.34936	0.093436	0.096603	0.616158	0.555372	NA	NA	NA	NA	NA	NA	NA
TARA_B100000212	TARA_20100515Z	TARA_052	TARA_20100517T0410Z_052_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.306166	0.34936	0.093436	0.096603	0.616158	0.555372	3095.716572	3016.225618	6.256172187	2127.19	7.081807802	14573.1	0.738694041
TARA_B100000242	TARA_20100410Z	TARA_048	TARA_20100419T0756Z_048_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.262804	0.3026	0.132355	0.149665	0.613509	0.631249	NA	NA	NA	NA	NA	NA	NA
TARA_B100000161	TARA_20100410Z	TARA_045	TARA_20100413T0321Z_045_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.298696	0.351874	0.15264	0.17666	0.720083	0.751625	3345.27664	3225.590903	6.296286671	2154.34	7.059681191	14553	0.736492064
TARA_B100000131	TARA_20100327Z	TARA_042	TARA_20100404T0950Z_042_EVENT_PUMP	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.320439	0.387549	0.396767	0.475044	0.625017	0.690085	NA	NA	NA	NA	NA	NA	NA
TARA_B100000123	TARA_20100327Z	TARA_042	TARA_20100404T0247Z_042_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.320439	0.387549	0.396767	0.475044	0.625017	0.690085	NA	NA	NA	NA	NA	NA	NA
TARA_B100000287	TARA_20100327Z	TARA_041	TARA_20100330T1056Z_041_EVENT_PUMP	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.21705	0.253871	0.255724	0.299314	0.685513	0.560517	NA	NA	NA	NA	NA	NA	NA
TARA_B100000282	TARA_20100327Z	TARA_041	TARA_20100330T0247Z_041_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.21705	0.253871	0.255724	0.299314	0.685513	0.560517	NA	NA	NA	NA	NA	NA	NA
TARA_B100000097	TARA_20100309Z	TARA_039	TARA_20100320T0817Z_039_Combined-EVENTS_CAST	MES	mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065)	0.386281	0.498761	0.57099	0.741752	0.595296	0.51759	NA	NA	NA	NA	NA	NA	NA
TARA_B100000085	TARA_20100309Z	TARA_039	TARA_20100318T1133Z_039_EVENT_PUMP	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.386281	0.498761	0.57099	0.741752	0.595296	0.51759	NA	NA	NA	NA	NA	NA	NA
TARA_B100000071	TARA_20100309Z	TARA_038	TARA_20100316T0614Z_038_Combined-EVENTS_CAST	MES	mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065)	0.542872	0.783864	0.899091	1.260945	0.686923	0.579343	NA	NA	NA	NA	NA	NA	NA
TARA_B100000073	TARA_20100309Z	TARA_038	TARA_20100315T1118Z_038_EVENT_PUMP	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.542872	0.783864	0.899091	1.260945	0.686923	0.579343	NA	NA	NA	NA	NA	NA	NA
TARA_B100000066	TARA_20100309Z	TARA_038	TARA_20100315T0335Z_038_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.542872	0.783864	0.899091	1.260945	0.686923	0.579343	NA	NA	NA	NA	NA	NA	NA
TARA_B100000315	TARA_20100309Z	TARA_037	TARA_20100313T0507Z_037_Combined-EVENTS_CAST	MES	mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_B100000035	TARA_20100309Z	TARA_036	TARA_20100312T1223Z_036_EVENT_PUMP	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.660173	0.93383	0.816203	1.250919	0.587842	0.513223	NA	NA	NA	NA	NA	NA	NA
TARA_B100000034	TARA_20100309Z	TARA_036	TARA_20100312T0606Z_036_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.660173	0.93383	0.816203	1.250919	0.587842	0.513223	NA	NA	NA	NA	NA	NA	NA
TARA_B100000029	TARA_20100118Z	TARA_034	TARA_20100120T1150Z_034_EVENT_PUMP	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.261065	0.310613	0.15628	0.1767	0.514189	0.549026	NA	NA	NA	NA	NA	NA	NA
TARA_B100000003	TARA_20100118Z	TARA_034	TARA_20100120T0427Z_034_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.261065	0.310613	0.15628	0.1767	0.514189	0.549026	NA	NA	NA	NA	NA	NA	NA
TARA_A100001234	TARA_20100108Z	TARA_033	TARA_20100113T0716Z_033_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.501863	0.756822	0.588666	0.782078	0.253177	0.528461	2993.087996	2926.880836	6.469166693	2143.13	7.164565603	13578.1	0.752880222
TARA_A100001037	TARA_20100108Z	TARA_032	TARA_20100111T1417Z_032_EVENT_PUMP	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.492752	0.83018	0.562304	0.965733	0.243364	0.522515	NA	NA	NA	NA	NA	NA	NA
TARA_A100001035	TARA_20100108Z	TARA_032	TARA_20100111T0721Z_032_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.492752	0.83018	0.562304	0.965733	0.243364	0.522515	NA	NA	NA	NA	NA	NA	NA
TARA_A100001403	TARA_20100108Z	TARA_031	TARA_20100109T0715Z_031_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.518846	1.024401	0.271404	0.907633	0.116059	0.457792	NA	NA	NA	NA	NA	NA	NA
TARA_E500000331	TARA_20091122Z	TARA_025	TARA_20091123T1352Z_025_EVENT_PUMP	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.276219	0.419905	0.219827	0.271091	0.309481	0.500541	NA	NA	NA	NA	NA	NA	NA
TARA_E500000178	TARA_20091122Z	TARA_025	TARA_20091123T0912Z_025_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.276219	0.419905	0.219827	0.271091	0.309481	0.500541	NA	NA	NA	NA	NA	NA	NA
TARA_S200000501	TARA_20091031Z	TARA_018	TARA_20091102T1407Z_018_EVENT_PUMP	DCM	deep chlorophyll maximum layer (ENVO:01000326)	NA	NA	NA	NA	0.265612	0.455844	NA	NA	NA	NA	NA	NA	NA
TARA_A100000164	TARA_20091031Z	TARA_018	TARA_20091102T0813Z_018_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	NA	NA	NA	NA	0.265612	0.455844	NA	NA	NA	NA	NA	NA	NA
TARA_X000000368	TARA_20090913Z	TARA_004	TARA_20090915T1800Z_004_EVENT_PUMP	DCM	deep chlorophyll maximum layer (ENVO:01000326)	NA	NA	NA	NA	0.666198	0.602176	4173.586521	4030.462814	6.849890504	3054.63	7.160450669	14607.3	0.746714862
TARA_X000000263	TARA_20090913Z	TARA_004	TARA_20090915T1130Z_004_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	NA	NA	NA	NA	0.666198	0.602176	3762.955009	3680.07789	6.635940557	2717.74	7.145722249	14590.9	0.745266014
TARA_A100001011	TARA_20091214Z	TARA_030	TARA_20091215T1512Z_030_Combined-EVENTS_CAST	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.239124	0.276754	0.05146	0.083447	0.227495	0.393525	NA	NA	NA	NA	NA	NA	NA
TARA_E500000081	TARA_20091111Z	TARA_023	TARA_20091118T1240Z_023_EVENT_PUMP	DCM	deep chlorophyll maximum layer (ENVO:01000326)	0.309499	0.501187	0.456978	0.545525	0.245502	0.542748	NA	NA	NA	NA	NA	NA	NA
TARA_A100001015	TARA_20091214Z	TARA_030	TARA_20091215T1041Z_030_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.239124	0.276754	0.05146	0.083447	0.227495	0.393525	3185.33354	3026.731429	6.378839697	2214.98	7.115040546	12611.5	0.753523663
TARA_E500000075	TARA_20091111Z	TARA_023	TARA_20091118T0841Z_023_EVENT_PUMP	SRF	surface water layer (ENVO:00002042)	0.309499	0.501187	0.456978	0.545525	0.245502	0.542748	3734.949352	3631.551225	6.583423185	2658	7.133620618	14477.2	0.744611238
