SE_63													OSD132_20140622T0845Z	2014-06-22T08:45	32.0694	34.843	2014-06-22T09:00
SE_64													OSD133_20140621T0724Z	2014-06-21T07:24	-33.897069	18.386825	2014-06-21T08:14
SE_65													OSD135_20140621T0303Z	2014-06-21T03:03	27.9011	-110.8717	2014-06-21T03:30
SE_66													OSD136_20140621T1056Z	2014-06-21T10:56	55.744993	12.094845	2014-06-21T13:02
													OSD137_20140621T1401Z	2014-06-21T14:01	56.04386	12.613306	2014-06-21T16:00
													OSD14_20140623T0805Z	2014-06-23T07:40	42.49	3.14	2014-06-23T08:10
													OSD14_20140623T0805Z	2014-06-23T07:40	42.49	3.14	2014-06-23T08:10
													OSD141_20140620T0845Z	2014-06-20T08:45	60.16121	5.11504	2014-06-20T09:00
													OSD141_20140620T0845Z	2014-06-20T08:45	60.16121	5.11504	2014-06-20T09:00
													OSD142_20140621T1500Z	2014-06-21T15:00	31.383607	-80.866685	2014-06-21T18:00
													OSD142_20140621T1500Z	2014-06-21T15:00	31.383607	-80.866685	2014-06-21T18:00
													OSD143_20140621T1900Z	2014-06-21T19:00	31.98282	-81.01667	2014-06-21T20:00
													OSD143_20140621T1845Z	2014-06-21T18:45	31.98282	-81.01667	2014-06-21T20:00
													OSD144_20140624T0608Z	2014-06-24T06:08	21.26882	-157.72231	2014-06-24T06:08
													OSD145_20140621T1045Z	2014-06-21T10:45	51.361369	3.118856	2014-06-21T11:05
													OSD146_20140621T0542Z	2014-06-21T05:42	78.453333	-2.829667	2014-06-21T06:29
													OSD146_20140621T0542Z	2014-06-21T05:42	78.453333	-2.829667	2014-06-21T06:29
													OSD147_20140621T0533Z	2014-06-21T05:33	8.873739	81.077344	2014-06-21T05:55
													OSD148_20140621T0845Z	2014-06-21T08:45	53.580926	8.148636	2014-06-21T09:00
													OSD149_20140621T1440Z	2014-06-21T14:40	-34.616	-54.266	2014-06-21T14:50
													OSD149_20140621T1440Z	2014-06-21T14:40	-34.616	-54.266	2014-06-21T14:50
													OSD15_20140621T0730Z	2014-06-21T07:30	43.686111	7.31567	2014-06-21T10:30
													OSD15_20140621T0730Z	2014-06-21T07:30	43.686111	7.31567	2014-06-21T10:30
													OSD150_20140621T1500Z	2014-06-21T15:00	-34.666	-54.2752	2014-06-21T15:10
													OSD150_20140621T1500Z	2014-06-21T15:00	-34.666	-54.2752	2014-06-21T15:10
													OSD151_20140621T1430Z	2014-06-21T14:30	-34.7	-54.266	2014-06-21T15:00
													OSD151_20140621T1430Z	2014-06-21T14:30	-34.7	-54.266	2014-06-21T15:00
													OSD152_20140620T1650Z	2014-06-20T16:50	44.6936	-63.6403	2014-06-20T16:59
													OSD152_20140620T1554Z	2014-06-20T15:54	44.6936	-63.6403	2014-06-20T15:59
													OSD152_20140620T1610Z	2014-06-20T16:10	44.6936	-63.6403	2014-06-20T16:15
													OSD152_20140620T1630Z	2014-06-20T16:30	44.6936	-63.6403	2014-06-20T16:35
													OSD153_20140621T1015Z	2014-06-21T10:15	36.997655	-7.981656	2014-06-21T10:35
													OSD154_20140620T1120Z	2014-06-20T11:20	44.66666	-1.16666	2014-06-20T11:40
													OSD155_20140621T0700Z	2014-06-21T07:00	59.81618	10.59863	2014-06-21T10:00
													OSD155_20140621T0700Z	2014-06-21T07:00	59.81618	10.59863	2014-06-21T10:00
													OSD156_20140621T1000Z	2014-06-21T10:00	59.89961	10.71999	2014-06-21T12:00
													OSD156_20140621T1000Z	2014-06-21T10:00	59.89961	10.71999	2014-06-21T12:00
													OSD157_20140620T0900Z	2014-06-20T09:00	59.622	10.6282	2014-06-20T11:30
													OSD157_20140620T0900Z	2014-06-20T09:00	59.622	10.6282	2014-06-20T11:30
													OSD158_20140621T1120Z	2014-06-21T11:20	37.4328	-25.19	2014-06-21T12:00
													OSD159_20140621T1000Z	2014-06-19T10:00	48.359	-4.552	2014-06-19T10:45
													OSD159_20140621T1000Z	2014-06-19T10:00	48.359	-4.552	2014-06-19T10:45
													OSD162_20140623T1100Z	2014-06-23T11:00	56.9631	-2.1031	2014-06-23T11:00
													OSD163_20140620T1200Z	2014-06-20T12:00	58.957	-2.9726	2014-06-20T12:00
													OSD164_20140613T1000Z	2014-06-13T10:00	60.14333	-1.2825	2014-06-13T10:00
													OSD165_20140623T0900Z	2014-06-23T09:00	57.8498	-5.6495	2014-06-23T09:00
													OSD166_20140621T0948Z	2014-06-21T09:48	43.2655	-2.89966	2014-06-21T09:58
													OSD167_20140621T1415Z	2014-06-21T14:15	65.7064	-18.1181	2014-06-21T15:30
													OSD168_20140621T0915Z	2014-06-21T09:15	38.41333	27.03421	2014-06-21T09:55
													OSD169_20140621T1149Z	2014-06-21T11:49	51.796139	1.012958	2014-06-21T12:09
													OSD17_20140620T0700Z	2014-06-20T07:00	51.434733	2.810867	2014-06-20T07:00
													OSD170_20140625T0504Z	2014-06-25T05:04	51.269517	2.9047	2014-06-25T05:05
													OSD171_20140625T0423Z	2014-06-25T04:23	51.307333	2.849333	2014-06-25T04:23
													OSD172_20140625T0245Z	2014-06-25T02:45	51.37485	3.218333	2014-06-25T02:45
													OSD173_20140625T0139Z	2014-06-25T01:39	51.441017	3.13995	2014-06-25T01:39
													OSD174_20140625T0047Z	2014-06-25T00:47	51.471567	3.059167	2014-06-25T00:47
													OSD175_20140624T1313Z	2014-06-24T13:13	51.334817	2.50215	2014-06-24T13:13
													OSD176_20140624T1127Z	2014-06-24T11:27	51.2777	2.6135	2014-06-24T11:28
													OSD177_20140624T1035Z	2014-06-24T10:35	51.18575	2.701667	2014-06-24T10:37
													OSD178_20140624T2320Z	2014-06-24T23:20	51.580333	2.7897	2014-06-24T23:20
													OSD18_20140620T0800Z	2014-06-20T08:00	35.363732	33.289649	2014-06-20T08:20
													OSD182_20140624T1316Z	2014-06-24T13:16	51.458433	2.350467	2014-06-24T13:16
													OSD183_20140624T2158Z	2014-06-24T21:58	51.74835	2.698	2014-06-24T21:58
													OSD184_20140624T1806Z	2014-06-24T18:06	51.682917	2.4152	2014-06-24T18:07
													OSD185_20140624T1434Z	2014-06-24T14:34	51.481583	2.451483	2014-06-24T14:34
													OSD186_20140621T1704Z	2014-06-21T17:04	38.885507	-76.5416	2014-06-21T17:21
													OSD188_20140624T2148Z	2014-06-24T21:48	-32	115.4167	2014-06-24T22:24
													OSD189_20140624T1605Z	2014-06-24T16:05	-19.305	147.622	2014-06-24T19:15
													OSD19_20140623T0730Z	2014-06-23T07:30	35	33	2014-06-23T08:00
													OSD190_20140713T0722Z	2014-07-13T07:22	-35.8372	136.4413	2014-07-13T07:40
													OSD191_20140702T1433Z	2014-07-02T14:33	-12.3382	130.6952	2014-07-02T14:55
													OSD2_20140620T1126Z	2014-06-20T11:26	48.7778	-3.9375	2014-06-20T11:45
													OSD2_20140620T1126Z	2014-06-20T11:26	48.7778	-3.9375	2014-06-20T11:45
													OSD20_20140620T1030Z	2014-06-20T10:30	64.208333	-22.015	2014-06-20T10:50
													OSD20_20140620T1030Z	2014-06-20T10:30	64.208333	-22.015	2014-06-20T10:50
													OSD21_20140621T1055Z	2014-06-21T10:55	45.08	13.61	2014-06-21T11:05
													OSD22_20140623T0800Z	2014-06-23T06:01	43.22639	5.1746	2014-06-23T13:30
													OSD22_20140623T0800Z	2014-06-23T06:01	43.22639	5.1746	2014-06-23T13:30
													OSD24_20140621T1230Z	2014-06-21T12:30	35.1927	-2.88005	2014-06-21T14:00
													OSD25_20140621T0900Z	2014-06-21T09:00	35.086353	-2.214658	2014-06-21T10:00
													OSD26_20140621T1245Z	2014-06-21T12:45	35.82	-5.75	2014-06-21T15:00
													OSD28_20140621T0415Z	2014-06-21T04:15	16.802575	88.08165	2014-06-21T04:20
													OSD29_20140621T1500Z	2014-06-21T15:00	27.4694	-80.283366	2014-06-21T15:15
													OSD3_20140620T0540Z	2014-06-20T05:40	54.18194	7.9	2014-06-20T06:00
													OSD3_20140620T0540Z	2014-06-20T05:40	54.18194	7.9	2014-06-20T06:00
													OSD30_20140620T0815Z	2014-06-20T08:15	59.8822	23.2538	2014-06-20T09:15
													OSD30_20140620T0815Z	2014-06-20T08:15	59.8822	23.2538	2014-06-20T09:15
													OSD31_20140612T1120Z	2014-06-12T11:20	-34.0833	151.25	2014-06-12T12:36
													OSD32_20140623T1520Z	2014-06-23T15:20	-27.342	153.5622	2014-06-23T15:30
													OSD33_20140619T1535Z	2014-06-19T15:35	-42.5966	148.2333	2014-06-19T15:45
													OSD34_20140621T0930Z	2014-06-21T09:30	31.21667	29.96667	2014-06-21T10:30
													OSD35_20140621T1701Z	2014-06-21T17:01	38.6792	-76.1742	2014-06-21T18:30
													OSD36_20140621T1730Z	2014-06-21T17:30	39.3322	-75.4699	2014-06-21T18:30
													OSD37_20140619T1311Z	2014-06-19T13:11	26.10293	-80.09315	2014-06-19T13:24
													OSD37_20140619T1311Z	2014-06-19T13:11	26.10293	-80.09315	2014-06-19T13:24
													OSD38_20140620T1655Z	2014-06-20T16:55	24.7449	-80.78375	2014-06-20T17:15
													OSD39_20140619T0500Z	2014-06-19T18:00	32.7524	-79.89954	2014-06-19T18:15
													OSD39_20140619T0500Z	2014-06-19T18:00	32.7524	-79.89954	2014-06-19T18:15
													OSD4_20140620T0900Z	2014-06-20T09:00	40.808	14.25	2014-06-20T11:00
													OSD4_20140620T0900Z	2014-06-20T09:00	40.808	14.25	2014-06-20T11:00
													OSD41_20140621T1840Z	2014-06-21T18:40	48.04051	-123.0257	2014-06-21T18:45
													OSD42_20140621T1000Z	2014-06-21T10:00	38.26861	15.63708	2014-06-21T11:00
													OSD43_20140621T1849Z	2014-06-21T18:49	32.86698	-117.25725	2014-06-21T20:25
													OSD43_20140621T1849Z	2014-06-21T18:49	32.86698	-117.25725	2014-06-21T20:25
													OSD45_20140622T2130Z	2014-06-22T21:30	27.61578	-82.72587	2014-06-22T21:55
													OSD46_20140621T2000Z	2014-06-21T20:00	30.2484	-88.74825	2014-06-21T20:15
													OSD47_20140621T1256Z	2014-06-21T12:56	45.502	12.4176	2014-06-21T12:57
													OSD48_20140621T0950Z	2014-06-21T09:50	45.4125	12.5265	2014-06-21T09:52
													OSD49_20140621T0930Z	2014-06-21T09:30	45.325568	13.33189	2014-06-21T10:00
													OSD49_20140621T0930Z	2014-06-21T09:30	45.325568	13.33189	2014-06-21T10:00
													OSD5_20140619T0515Z	2014-06-19T05:15	35.661	24.99	2014-06-19T11:15
													OSD5_20140619T1100Z	2014-06-19T11:00	35.661	24.99	2014-06-19T13:00
													OSD50_20140620T0709Z	2014-06-20T07:09	43.333333	-1.925	2014-06-20T07:11
													OSD51_20140621T1556Z	2014-06-21T15:56	9.3485	-82.266	2014-06-21T16:02
													OSD52_20140621T1007Z	2014-06-21T10:07	27.02527	33.91255	2014-06-21T10:14
													OSD53_20140621T0843Z	2014-06-21T08:43	27.04153	33.90703	2014-06-21T08:50
													OSD54_20140621T1545Z	2014-06-21T15:45	43.8444	-69.6409	2014-06-21T16:30
													OSD54_20140621T1545Z	2014-06-21T15:45	43.8444	-69.6409	2014-06-21T16:30
													OSD55_20140621T1630Z	2014-06-21T16:30	43.8604	-69.5781	2014-06-21T17:37
													OSD55_20140621T1630Z	2014-06-21T16:30	43.8604	-69.5781	2014-06-21T17:37
													OSD56_20140624T0720Z	2014-06-24T07:20	21.2888	-156.86362	2014-06-24T07:20
													OSD57_20140624T0738Z	2014-06-24T07:38	21.28656	-157.84351	2014-06-24T07:38
													OSD58_20140621T1530Z	2014-06-21T15:30	34.7181	-76.6707	2014-06-21T17:00
													OSD6_20140621T0930Z	2014-06-21T10:30	41.6666	2.8	2014-06-21T11:30
													OSD6_20140621T0930Z	2014-06-21T10:30	41.6666	2.8	2014-06-21T11:30
													OSD60_20140619T1545Z	2014-06-19T15:45	33.32306	-79.16763	2014-06-19T16:00
													OSD60_20140619T1545Z	2014-06-19T15:45	33.32306	-79.16763	2014-06-19T16:00
													OSD61_20140621T2108Z	2014-06-21T21:08	41.524467	-70.672174	2014-06-21T21:43
													OSD62_20140621T1000Z	2014-06-21T10:00	53.225417	-4.159028	2014-06-21T10:02
													OSD63_20140620T1130Z	2014-06-20T11:30	45.31435	12.508317	2014-06-20T13:30
													OSD64_20140621T0930Z	2014-06-21T09:30	46.44155	30.77595	2014-06-21T10:30
													OSD65_20140620T2230Z	2014-06-20T22:30	-36.292794	174.818567	2014-06-20T22:50
													OSD69_20140621T1508Z	2014-06-21T15:08	45.4568	12.2605	2014-06-21T15:11
													OSD7_20140621T2000Z	2014-06-21T20:00	-17.2894	-149.53985	2014-06-21T20:15
													OSD70_20140621T1111Z	2014-06-21T11:11	45.4142	12.4378	2014-06-21T11:13
													OSD71_20140621T2335Z	2014-06-20T23:35	-45.7442	170.7706	2014-06-20T23:45
													OSD71_20140621T2335Z	2014-06-20T23:35	-45.7442	170.7706	2014-06-20T23:45
													OSD72_20140621T0912Z	2014-06-21T09:12	54.8333	10	2014-06-21T09:23
													OSD72_20140621T0912Z	2014-06-21T09:12	54.8333	10	2014-06-21T09:23
													OSD73_20140621T1115Z	2014-06-21T11:15	41.6835	-8.8341	2014-06-21T11:29
													OSD74_20140621T1115Z	2014-06-21T11:15	41.1416	-8.6668	2014-06-21T12:00
													OSD76_20140620T0915Z	2014-06-20T09:15	43.9475	12.935	2014-06-20T10:30
													OSD76_20140620T0915Z	2014-06-20T09:15	43.9475	12.935	2014-06-20T10:30
													OSD77_20140620T1100Z	2014-06-20T11:00	43.8514	13.0731	2014-06-20T12:30
													OSD77_20140620T1100Z	2014-06-20T11:00	43.8514	13.0731	2014-06-20T12:30
													OSD78_20140621T0900Z	2014-06-21T09:00	43.57	13.595	2014-06-21T09:30
													OSD80_20140621T1930Z	2014-06-21T19:30	74.31	-20.3043	2014-06-21T20:30
													OSD80_20140621T1830Z	2014-06-21T18:30	74.31	-20.3043	2014-06-21T19:30
													OSD80_20140621T1730Z	2014-06-21T17:30	74.31	-20.3043	2014-06-21T18:30
													OSD81_20140621T1058Z	2014-06-21T10:58	37.005053	-7.973119	2014-06-21T11:20
													OSD87_20140621T1107Z	2014-06-21T11:07	51.0953	1.3405	2014-06-21T13:45
													OSD9_20140618T0418Z	2014-06-18T04:18	33.55	-118.4	2014-06-18T04:27
													OSD9_20140618T0418Z	2014-06-18T04:18	33.55	-118.4	2014-06-18T04:27
													OSD90_20140621T0800Z	2014-06-21T08:00	38.48435	21.31689	2014-06-21T11:00
													OSD91_20140621T1100Z	2014-06-21T11:00	32.74675	-9.036667	2014-06-21T12:00
													OSD92_20140621T1100Z	2014-06-21T11:00	33.583917	-7.700639	2014-06-21T12:00
													OSD93_20140621T1100Z	2014-06-21T11:00	33.259611	-8.499222	2014-06-21T12:00
													OSD94_20140621T0930Z	2014-06-21T09:30	35.086353	-2.214658	2014-06-21T10:00
													OSD95_20140621T0825Z	2014-06-21T08:25	1.2685	103.9168	2014-06-21T08:41
													OSD96_20140621T1250Z	2014-06-21T12:50	37.4257	-25.3156	2014-06-21T13:10
													OSD97_20140621T1235Z	2014-06-21T12:35	38.5297	-28.601778	2014-06-21T13:18
													OSD98_20140621T1240Z	2014-06-21T12:40	38.64	-28.13	2014-06-21T12:40
													OSD99_20140621T1024Z	2014-06-21T10:24	45.70092	13.71003	2014-06-21T11:31
													OSD99_20140621T1024Z	2014-06-21T10:24	45.70092	13.71003	2014-06-21T11:31
