sampling_event_id	cruise_name	EXPOCODE	Ship	STNNBR	CASTNO	section	ISO_DateTime	Date	Year	Month	Day	timeutc	timecode	lon	lat	nav_code	depth_max	pres_max	depth_hgt	parameters	comments	HOT_summary_file_name	ROSETTE	CTDPRS	A_CAR	ALKALIN	ATP	B_CAR	BUT_19	CAROTEN	CHL_Plus	CHLC1_2	CHLDA_A	CHL_A	CHL_B	CHL_C3	CHL_C4	CTDOXY	CTDSAL	CTDTMP	DIADINO	DIC	DOC	DON	DOP	DV_CHLA	E_BACT	FUCO	GTP	H_BACT	H2O2	HEX_19	HPLCchl	LLN	LLP	LLSi	LUTEIN	MV_CHLA	N2O	NO2	NO2_NO3	OXYGEN	P_BACT	P13C	P15N	PC	PERID	PE_pt4u	PE_10u	PE_5u	PH	PHEO	PHSPHT	PIC	PN	PP	PRASINO	PSi	REPLICT	S_BACT	SALNITY	SIGMA	SILCAT	SPEC_SI	TD700A	TD700B	TD700C	TDN	TDP	THETA	VIOL	ZEAXAN	num_bottles	pCO2	QUALT1	QUALT2	QUALT3	QUALT4	QUALT5	QUALT6	QUALT7	QUALT8	QUALT9	QUAL10
SE_36	199	33KB199_1	33KB199/1	2	12	PRS2	2008-01-30T20:57:00	13008	2008	1	30	2057	BE	-157.9578	22.6922	GPS	4748	1022	3735	1	Dual T; C sensors	cruise.summaries/hot199.sum	2	501.1														116.9	34.0843	7.6419																																							1			26.614								7.5922			21		2159999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_36	199	33KB199_1	33KB199/1	2	12	PRS2	2008-01-30T20:57:00	13008	2008	1	30	2057	BE	-157.9578	22.6922	GPS	4748	1022	3735	1	Dual T; C sensors	cruise.summaries/hot199.sum	1	1019.8														42.3	34.4882	3.942																																							1		34.4875	27.393								3.8652			21		2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_37	200	33KB200_1	33KB200/1	2	1	PRS2	2008-02-23T10:29:00	22308	2008	2	23	1029	BE	-158.0387	22.7672	GPS	4750	354	4399		Dual T; C sensors	cruise.summaries/hot200.sum	24	25.1														217.6	35.1693	23.5449																																							1			23.905								23.5397			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_37	200	33KB200_1	33KB200/1	2	1	PRS2	2008-02-23T10:29:00	22308	2008	2	23	1029	BE	-158.0387	22.7672	GPS	4750	354	4399		Dual T; C sensors	cruise.summaries/hot200.sum	23	25														217.7	35.1694	23.5443																																							1			23.905								23.5392			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_37	200	33KB200_1	33KB200/1	2	1	PRS2	2008-02-23T10:29:00	22308	2008	2	23	1029	BE	-158.0387	22.7672	GPS	4750	354	4399		Dual T; C sensors	cruise.summaries/hot200.sum	22	25.1														217.8	35.1696	23.5438																																							1			23.906								23.5386			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_37	200	33KB200_1	33KB200/1	2	1	PRS2	2008-02-23T10:29:00	22308	2008	2	23	1029	BE	-158.0387	22.7672	GPS	4750	354	4399		Dual T; C sensors	cruise.summaries/hot200.sum	21	25.3														217.9	35.1698	23.5431																																							1			23.906								23.5379			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_37	200	33KB200_1	33KB200/1	2	1	PRS2	2008-02-23T10:29:00	22308	2008	2	23	1029	BE	-158.0387	22.7672	GPS	4750	354	4399		Dual T; C sensors	cruise.summaries/hot200.sum	20	25.4														218	35.1698	23.5433																																							1			23.906								23.538			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_37	200	33KB200_1	33KB200/1	2	1	PRS2	2008-02-23T10:29:00	22308	2008	2	23	1029	BE	-158.0387	22.7672	GPS	4750	354	4399		Dual T; C sensors	cruise.summaries/hot200.sum	19	31.7														217.6	35.1706	23.5381																																							1			23.909								23.5315			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_37	200	33KB200_1	33KB200/1	2	1	PRS2	2008-02-23T10:29:00	22308	2008	2	23	1029	BE	-158.0387	22.7672	GPS	4750	354	4399		Dual T; C sensors	cruise.summaries/hot200.sum	18	31.9														217.7	35.1704	23.5379																																							1			23.908								23.5313			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_37	200	33KB200_1	33KB200/1	2	1	PRS2	2008-02-23T10:29:00	22308	2008	2	23	1029	BE	-158.0387	22.7672	GPS	4750	354	4399		Dual T; C sensors	cruise.summaries/hot200.sum	17	31.8														217.8	35.1703	23.5379																																							1			23.908								23.5313			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_37	200	33KB200_1	33KB200/1	2	1	PRS2	2008-02-23T10:29:00	22308	2008	2	23	1029	BE	-158.0387	22.7672	GPS	4750	354	4399		Dual T; C sensors	cruise.summaries/hot200.sum	16	32														217.8	35.1702	23.5374																																							1			23.908								23.5308			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_37	200	33KB200_1	33KB200/1	2	1	PRS2	2008-02-23T10:29:00	22308	2008	2	23	1029	BE	-158.0387	22.7672	GPS	4750	354	4399		Dual T; C sensors	cruise.summaries/hot200.sum	15	32.1														217.8	35.1702	23.5374																																							1			23.908								23.5307			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_37	200	33KB200_1	33KB200/1	2	1	PRS2	2008-02-23T10:29:00	22308	2008	2	23	1029	BE	-158.0387	22.7672	GPS	4750	354	4399		Dual T; C sensors	cruise.summaries/hot200.sum	14	32.1														217.8	35.1702	23.5371																																							1			23.909								23.5305			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_37	200	33KB200_1	33KB200/1	2	1	PRS2	2008-02-23T10:29:00	22308	2008	2	23	1029	BE	-158.0387	22.7672	GPS	4750	354	4399		Dual T; C sensors	cruise.summaries/hot200.sum	13	32.1														218	35.1704	23.5359																																							1			23.909								23.5293			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_37	200	33KB200_1	33KB200/1	2	1	PRS2	2008-02-23T10:29:00	22308	2008	2	23	1029	BE	-158.0387	22.7672	GPS	4750	354	4399		Dual T; C sensors	cruise.summaries/hot200.sum	12	46														218.4	35.1732	23.2686																																							1			23.99								23.2591			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_37	200	33KB200_1	33KB200/1	2	1	PRS2	2008-02-23T10:29:00	22308	2008	2	23	1029	BE	-158.0387	22.7672	GPS	4750	354	4399		Dual T; C sensors	cruise.summaries/hot200.sum	11	46														218.4	35.1744	23.2574																																							1			23.994								23.2479			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_37	200	33KB200_1	33KB200/1	2	1	PRS2	2008-02-23T10:29:00	22308	2008	2	23	1029	BE	-158.0387	22.7672	GPS	4750	354	4399		Dual T; C sensors	cruise.summaries/hot200.sum	10	46														218.4	35.1786	23.2463																																							1			24.001								23.2368			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_37	200	33KB200_1	33KB200/1	2	1	PRS2	2008-02-23T10:29:00	22308	2008	2	23	1029	BE	-158.0387	22.7672	GPS	4750	354	4399		Dual T; C sensors	cruise.summaries/hot200.sum	9	46.1														218.5	35.1806	23.2412																																							1			24.004								23.2317			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_37	200	33KB200_1	33KB200/1	2	1	PRS2	2008-02-23T10:29:00	22308	2008	2	23	1029	BE	-158.0387	22.7672	GPS	4750	354	4399		Dual T; C sensors	cruise.summaries/hot200.sum	8	46.1														218.5	35.1848	23.2327																																							1			24.009								23.2233			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_37	200	33KB200_1	33KB200/1	2	1	PRS2	2008-02-23T10:29:00	22308	2008	2	23	1029	BE	-158.0387	22.7672	GPS	4750	354	4399		Dual T; C sensors	cruise.summaries/hot200.sum	7	74														219.2	35.1834	22.9677																																							1			24.086								22.9526			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_37	200	33KB200_1	33KB200/1	2	1	PRS2	2008-02-23T10:29:00	22308	2008	2	23	1029	BE	-158.0387	22.7672	GPS	4750	354	4399		Dual T; C sensors	cruise.summaries/hot200.sum	6	73.9														219.2	35.1836	22.9679																																							1			24.086								22.9528			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_37	200	33KB200_1	33KB200/1	2	1	PRS2	2008-02-23T10:29:00	22308	2008	2	23	1029	BE	-158.0387	22.7672	GPS	4750	354	4399		Dual T; C sensors	cruise.summaries/hot200.sum	5	73.8														219.2	35.1835	22.9671																																							1			24.087								22.952			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_37	200	33KB200_1	33KB200/1	2	1	PRS2	2008-02-23T10:29:00	22308	2008	2	23	1029	BE	-158.0387	22.7672	GPS	4750	354	4399		Dual T; C sensors	cruise.summaries/hot200.sum	4	74.1														219.4	35.1835	22.9611																																							1			24.088								22.946			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_37	200	33KB200_1	33KB200/1	2	1	PRS2	2008-02-23T10:29:00	22308	2008	2	23	1029	BE	-158.0387	22.7672	GPS	4750	354	4399		Dual T; C sensors	cruise.summaries/hot200.sum	3	74.1														219.3	35.183	22.9566																																							1			24.089								22.9415			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_37	200	33KB200_1	33KB200/1	2	1	PRS2	2008-02-23T10:29:00	22308	2008	2	23	1029	BE	-158.0387	22.7672	GPS	4750	354	4399		Dual T; C sensors	cruise.summaries/hot200.sum	2	200.9														191.1	34.7423	17.5429																																							1			25.194								17.5091			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_37	200	33KB200_1	33KB200/1	2	1	PRS2	2008-02-23T10:29:00	22308	2008	2	23	1029	BE	-158.0387	22.7672	GPS	4750	354	4399		Dual T; C sensors	cruise.summaries/hot200.sum	1	352.4														202.2	34.2083	10.9582																																							1			26.174								10.9149			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_38	200	33KB200_1	33KB200/1	2	8	PRS2	2008-02-24T08:58:00	22408	2008	2	24	858	BE	-157.9718	22.8117	GPS	4700	1022	3687	1	Dual T; C sensors	cruise.summaries/hot200.sum	24	7.6														218.6	35.2005	23.5241																																							1		35.1998	23.934								23.5225			24		2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_38	200	33KB200_1	33KB200/1	2	8	PRS2	2008-02-24T08:58:00	22408	2008	2	24	858	BE	-157.9718	22.8117	GPS	4700	1022	3687	1	Dual T; C sensors	cruise.summaries/hot200.sum	23	25														218.8	35.2011	23.5155																																							1		35.201	23.938								23.5104			24		2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_38	200	33KB200_1	33KB200/1	2	8	PRS2	2008-02-24T08:58:00	22408	2008	2	24	858	BE	-157.9718	22.8117	GPS	4700	1022	3687	1	Dual T; C sensors	cruise.summaries/hot200.sum	22	44.4														219.9	35.191	23.1375																																							1		35.1882	24.041								23.1284			24		2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_38	200	33KB200_1	33KB200/1	2	8	PRS2	2008-02-24T08:58:00	22408	2008	2	24	858	BE	-157.9718	22.8117	GPS	4700	1022	3687	1	Dual T; C sensors	cruise.summaries/hot200.sum	21	76.2														219.3	35.1807	22.8935																																							1		35.1801	24.106								22.878			24		2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_38	200	33KB200_1	33KB200/1	2	8	PRS2	2008-02-24T08:58:00	22408	2008	2	24	858	BE	-157.9718	22.8117	GPS	4700	1022	3687	1	Dual T; C sensors	cruise.summaries/hot200.sum	20	100.7														218.1	35.1764	22.8281																																							1		35.1746	24.123								22.8076			24		2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_38	200	33KB200_1	33KB200/1	2	8	PRS2	2008-02-24T08:58:00	22408	2008	2	24	858	BE	-157.9718	22.8117	GPS	4700	1022	3687	1	Dual T; C sensors	cruise.summaries/hot200.sum	19	125.5														200	35.1428	21.4275																																							1		35.1433	24.492								21.4031			24		2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_38	200	33KB200_1	33KB200/1	2	8	PRS2	2008-02-24T08:58:00	22408	2008	2	24	858	BE	-157.9718	22.8117	GPS	4700	1022	3687	1	Dual T; C sensors	cruise.summaries/hot200.sum	18	150.2														194.8	35.0934	20.4463																																							1		35.0967	24.722								20.4181			24		2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_38	200	33KB200_1	33KB200/1	2	8	PRS2	2008-02-24T08:58:00	22408	2008	2	24	858	BE	-157.9718	22.8117	GPS	4700	1022	3687	1	Dual T; C sensors	cruise.summaries/hot200.sum	17	175														192.6	34.956	19.231																																							1		34.9571	24.936								19.1996			24		2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_38	200	33KB200_1	33KB200/1	2	8	PRS2	2008-02-24T08:58:00	22408	2008	2	24	858	BE	-157.9718	22.8117	GPS	4700	1022	3687	1	Dual T; C sensors	cruise.summaries/hot200.sum	16	499.9														157.7	34.0795	8.3186																																							1			26.511								8.2665			24		2159999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_38	200	33KB200_1	33KB200/1	2	8	PRS2	2008-02-24T08:58:00	22408	2008	2	24	858	BE	-157.9718	22.8117	GPS	4700	1022	3687	1	Dual T; C sensors	cruise.summaries/hot200.sum	15	500.1														157.4	34.0801	8.3193																																							1			26.511								8.2672			24		2159999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_38	200	33KB200_1	33KB200/1	2	8	PRS2	2008-02-24T08:58:00	22408	2008	2	24	858	BE	-157.9718	22.8117	GPS	4700	1022	3687	1	Dual T; C sensors	cruise.summaries/hot200.sum	14	500.2														157	34.08	8.3204																																							1			26.511								8.2683			24		2159999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_38	200	33KB200_1	33KB200/1	2	8	PRS2	2008-02-24T08:58:00	22408	2008	2	24	858	BE	-157.9718	22.8117	GPS	4700	1022	3687	1	Dual T; C sensors	cruise.summaries/hot200.sum	13	500														156.6	34.0799	8.3175																																							1			26.511								8.2654			24		2159999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_38	200	33KB200_1	33KB200/1	2	8	PRS2	2008-02-24T08:58:00	22408	2008	2	24	858	BE	-157.9718	22.8117	GPS	4700	1022	3687	1	Dual T; C sensors	cruise.summaries/hot200.sum	12	500														156.2	34.08	8.3149																																							1			26.512								8.2628			24		2159999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_38	200	33KB200_1	33KB200/1	2	8	PRS2	2008-02-24T08:58:00	22408	2008	2	24	858	BE	-157.9718	22.8117	GPS	4700	1022	3687	1	Dual T; C sensors	cruise.summaries/hot200.sum	11	560.3														111.6	34.0487	6.7772																																							1		34.0494	26.707								6.7251			24		2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_38	200	33KB200_1	33KB200/1	2	8	PRS2	2008-02-24T08:58:00	22408	2008	2	24	858	BE	-157.9718	22.8117	GPS	4700	1022	3687	1	Dual T; C sensors	cruise.summaries/hot200.sum	10	770.7														34.4	34.278	4.4249																																							1			27.173								4.3657			24		2159999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_38	200	33KB200_1	33KB200/1	2	8	PRS2	2008-02-24T08:58:00	22408	2008	2	24	858	BE	-157.9718	22.8117	GPS	4700	1022	3687	1	Dual T; C sensors	cruise.summaries/hot200.sum	9	770.6														34.4	34.2782	4.4242																																							1			27.174								4.365			24		2159999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_38	200	33KB200_1	33KB200/1	2	8	PRS2	2008-02-24T08:58:00	22408	2008	2	24	858	BE	-157.9718	22.8117	GPS	4700	1022	3687	1	Dual T; C sensors	cruise.summaries/hot200.sum	8	770.9														34.3	34.2784	4.4227																																							1			27.174								4.3635			24		2159999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_38	200	33KB200_1	33KB200/1	2	8	PRS2	2008-02-24T08:58:00	22408	2008	2	24	858	BE	-157.9718	22.8117	GPS	4700	1022	3687	1	Dual T; C sensors	cruise.summaries/hot200.sum	7	770.8														34.3	34.2784	4.4218																																							1			27.174								4.3626			24		2159999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_38	200	33KB200_1	33KB200/1	2	8	PRS2	2008-02-24T08:58:00	22408	2008	2	24	858	BE	-157.9718	22.8117	GPS	4700	1022	3687	1	Dual T; C sensors	cruise.summaries/hot200.sum	6	770.6														34.3	34.2786	4.4213																																							1			27.174								4.3621			24		2159999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_38	200	33KB200_1	33KB200/1	2	8	PRS2	2008-02-24T08:58:00	22408	2008	2	24	858	BE	-157.9718	22.8117	GPS	4700	1022	3687	1	Dual T; C sensors	cruise.summaries/hot200.sum	5	1020.4														42.6	34.4692	3.9366																																							1			27.378								3.8598			24		2159999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_38	200	33KB200_1	33KB200/1	2	8	PRS2	2008-02-24T08:58:00	22408	2008	2	24	858	BE	-157.9718	22.8117	GPS	4700	1022	3687	1	Dual T; C sensors	cruise.summaries/hot200.sum	4	1020.2														42.6	34.4694	3.9367																																							1			27.378								3.8599			24		2159999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_38	200	33KB200_1	33KB200/1	2	8	PRS2	2008-02-24T08:58:00	22408	2008	2	24	858	BE	-157.9718	22.8117	GPS	4700	1022	3687	1	Dual T; C sensors	cruise.summaries/hot200.sum	3	1020.6														42.6	34.469	3.9367																																							1			27.378								3.8599			24		2159999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_38	200	33KB200_1	33KB200/1	2	8	PRS2	2008-02-24T08:58:00	22408	2008	2	24	858	BE	-157.9718	22.8117	GPS	4700	1022	3687	1	Dual T; C sensors	cruise.summaries/hot200.sum	2	1020.7														42.6	34.4692	3.9366																																							1			27.378								3.8598			24		2159999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_38	200	33KB200_1	33KB200/1	2	8	PRS2	2008-02-24T08:58:00	22408	2008	2	24	858	BE	-157.9718	22.8117	GPS	4700	1022	3687	1	Dual T; C sensors	cruise.summaries/hot200.sum	1	1020.6														42.6	34.4694	3.9367																																							1		34.4709	27.378								3.8599			24		2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_39	201	33KB201_1	33KB201/1	2	1	PRS2	2008-05-27T10:02:00	52708	2008	5	27	1002	BE	-158.009	22.7505	GPS	4741	352	4392		Dual T; C sensors	cruise.summaries/hot201.sum	24	25.3														212.7	35.1318	25.1191																																							1			23.406								25.1136			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_39	201	33KB201_1	33KB201/1	2	1	PRS2	2008-05-27T10:02:00	52708	2008	5	27	1002	BE	-158.009	22.7505	GPS	4741	352	4392		Dual T; C sensors	cruise.summaries/hot201.sum	23	25.4														212.6	35.1315	25.1135																																							1			23.408								25.108			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_39	201	33KB201_1	33KB201/1	2	1	PRS2	2008-05-27T10:02:00	52708	2008	5	27	1002	BE	-158.009	22.7505	GPS	4741	352	4392		Dual T; C sensors	cruise.summaries/hot201.sum	22	25.4														212.6	35.1314	25.1125																																							1			23.408								25.107			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_39	201	33KB201_1	33KB201/1	2	1	PRS2	2008-05-27T10:02:00	52708	2008	5	27	1002	BE	-158.009	22.7505	GPS	4741	352	4392		Dual T; C sensors	cruise.summaries/hot201.sum	21	25.3														212.6	35.1314	25.1125																																							1			23.408								25.107			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_39	201	33KB201_1	33KB201/1	2	1	PRS2	2008-05-27T10:02:00	52708	2008	5	27	1002	BE	-158.009	22.7505	GPS	4741	352	4392		Dual T; C sensors	cruise.summaries/hot201.sum	20	25.2														212.6	35.1314	25.1139																																							1			23.408								25.1085			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_39	201	33KB201_1	33KB201/1	2	1	PRS2	2008-05-27T10:02:00	52708	2008	5	27	1002	BE	-158.009	22.7505	GPS	4741	352	4392		Dual T; C sensors	cruise.summaries/hot201.sum	19	30.9														213.1	35.1314	24.9704																																							1			23.452								24.9637			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_39	201	33KB201_1	33KB201/1	2	1	PRS2	2008-05-27T10:02:00	52708	2008	5	27	1002	BE	-158.009	22.7505	GPS	4741	352	4392		Dual T; C sensors	cruise.summaries/hot201.sum	18	30.9														213.1	35.1321	24.9634																																							1			23.454								24.9567			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_39	201	33KB201_1	33KB201/1	2	1	PRS2	2008-05-27T10:02:00	52708	2008	5	27	1002	BE	-158.009	22.7505	GPS	4741	352	4392		Dual T; C sensors	cruise.summaries/hot201.sum	17	31														213.2	35.1327	24.9534																																							1			23.458								24.9466			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_39	201	33KB201_1	33KB201/1	2	1	PRS2	2008-05-27T10:02:00	52708	2008	5	27	1002	BE	-158.009	22.7505	GPS	4741	352	4392		Dual T; C sensors	cruise.summaries/hot201.sum	16	31.1														213.3	35.1321	24.9396																																							1			23.461								24.9329			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_39	201	33KB201_1	33KB201/1	2	1	PRS2	2008-05-27T10:02:00	52708	2008	5	27	1002	BE	-158.009	22.7505	GPS	4741	352	4392		Dual T; C sensors	cruise.summaries/hot201.sum	15	31														213.3	35.1338	24.9255																																							1			23.467								24.9188			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_39	201	33KB201_1	33KB201/1	2	1	PRS2	2008-05-27T10:02:00	52708	2008	5	27	1002	BE	-158.009	22.7505	GPS	4741	352	4392		Dual T; C sensors	cruise.summaries/hot201.sum	14	31.1														213.3	35.1337	24.9219																																							1			23.468								24.9151			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_39	201	33KB201_1	33KB201/1	2	1	PRS2	2008-05-27T10:02:00	52708	2008	5	27	1002	BE	-158.009	22.7505	GPS	4741	352	4392		Dual T; C sensors	cruise.summaries/hot201.sum	13	31.1														213.3	35.1342	24.9134																																							1			23.471								24.9067			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_39	201	33KB201_1	33KB201/1	2	1	PRS2	2008-05-27T10:02:00	52708	2008	5	27	1002	BE	-158.009	22.7505	GPS	4741	352	4392		Dual T; C sensors	cruise.summaries/hot201.sum	12	31.1														213.3	35.1347	24.9135																																							1			23.471								24.9068			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_39	201	33KB201_1	33KB201/1	2	1	PRS2	2008-05-27T10:02:00	52708	2008	5	27	1002	BE	-158.009	22.7505	GPS	4741	352	4392		Dual T; C sensors	cruise.summaries/hot201.sum	11	31.1														213.2	35.1343	24.9119																																							1			23.472								24.9052			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_39	201	33KB201_1	33KB201/1	2	1	PRS2	2008-05-27T10:02:00	52708	2008	5	27	1002	BE	-158.009	22.7505	GPS	4741	352	4392		Dual T; C sensors	cruise.summaries/hot201.sum	10	45.9														213.9	35.1771	24.6098																																							1			23.596								24.5999			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_39	201	33KB201_1	33KB201/1	2	1	PRS2	2008-05-27T10:02:00	52708	2008	5	27	1002	BE	-158.009	22.7505	GPS	4741	352	4392		Dual T; C sensors	cruise.summaries/hot201.sum	9	45.9														214	35.1772	24.6077																																							1			23.597								24.5978			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_39	201	33KB201_1	33KB201/1	2	1	PRS2	2008-05-27T10:02:00	52708	2008	5	27	1002	BE	-158.009	22.7505	GPS	4741	352	4392		Dual T; C sensors	cruise.summaries/hot201.sum	8	45.9														214	35.1774	24.6067																																							1			23.597								24.5968			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_39	201	33KB201_1	33KB201/1	2	1	PRS2	2008-05-27T10:02:00	52708	2008	5	27	1002	BE	-158.009	22.7505	GPS	4741	352	4392		Dual T; C sensors	cruise.summaries/hot201.sum	7	45.8														214	35.1774	24.6061																																							1			23.597								24.5963			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_39	201	33KB201_1	33KB201/1	2	1	PRS2	2008-05-27T10:02:00	52708	2008	5	27	1002	BE	-158.009	22.7505	GPS	4741	352	4392		Dual T; C sensors	cruise.summaries/hot201.sum	6	45.8														214.1	35.1774	24.6065																																							1			23.597								24.5967			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_39	201	33KB201_1	33KB201/1	2	1	PRS2	2008-05-27T10:02:00	52708	2008	5	27	1002	BE	-158.009	22.7505	GPS	4741	352	4392		Dual T; C sensors	cruise.summaries/hot201.sum	5	76.4														213.9	35.0679	23.8543																																							1			23.741								23.8383			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_39	201	33KB201_1	33KB201/1	2	1	PRS2	2008-05-27T10:02:00	52708	2008	5	27	1002	BE	-158.009	22.7505	GPS	4741	352	4392		Dual T; C sensors	cruise.summaries/hot201.sum	4	76.3														214.1	35.0681	23.8533																																							1			23.741								23.8374			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_39	201	33KB201_1	33KB201/1	2	1	PRS2	2008-05-27T10:02:00	52708	2008	5	27	1002	BE	-158.009	22.7505	GPS	4741	352	4392		Dual T; C sensors	cruise.summaries/hot201.sum	3	76.3														214.2	35.0678	23.853																																							1			23.741								23.837			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_39	201	33KB201_1	33KB201/1	2	1	PRS2	2008-05-27T10:02:00	52708	2008	5	27	1002	BE	-158.009	22.7505	GPS	4741	352	4392		Dual T; C sensors	cruise.summaries/hot201.sum	2	76.3														214.2	35.0682	23.8533																																							1			23.741								23.8374			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_39	201	33KB201_1	33KB201/1	2	1	PRS2	2008-05-27T10:02:00	52708	2008	5	27	1002	BE	-158.009	22.7505	GPS	4741	352	4392		Dual T; C sensors	cruise.summaries/hot201.sum	1	76.3														214.4	35.068	23.8533																																							1			23.741								23.8374			24		2199999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
SE_40	201	33KB201_1	33KB201/1	2	8	PRS2	2008-05-28T08:53:00	52808	2008	5	28	853	BE	-158.0612	22.7312	GPS	4764	1022	3751	1	Dual T; C sensors	cruise.summaries/hot201.sum	24	6.6														209.5	34.8146	25.2827																																							1		34.8161	23.115								25.2813			24		2129999	9999999	9999999	9999999	9999999	999999	999999	999999	999999	999999
