Event Label	Campaign	Basis	Station	Device	URI	Comment	File name	Date/Time	Latitude	Longitude	Depth water 	Bottle	Press 	Temp 	Cond 	Sal	Tpot 	Sigma-theta 	Chl c3 	Chl c1+c2 	Chlide a 	Perid 	Phaeopho a 	But-fuco 	Fuco 	Neo 	Pras 	Viola 	Hex-fuco 	Diadino 	Allo 	Diato 	Zea 	Lut 	BChl a 	DV chl b 	Chl b 	Chl b+DV chl b 	DV chl a 	Chl a 	TChl a 	Phaeophytin a 	Carotene 	NO2- 	Flag # (NO2)	PO4 3- 	Flag # (PO4)	NO3- and NO2-	Flag # (NO2+NO3)	Si(OH)4 	Flag # (Silicate)
TARA_20100322T0305Z_040_EVENT_CAST	TARA_20100309Z	SV Tara	TARA_040	Rosette Vertical Sampling System	http://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100322T0305Z_040_EVENT_CAST.pdf	"Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts] [Logsheet: (Pesant, Picheral) bottles closed just bellow surface.] [Engineer: No ISUS]"	tara_sbe_9C_100322_01	3/22/10 3:04	17.5294	67.9576	792.656	1	800	10.331	39.2787	35.527	10.2331	27.3229	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.018	6	3.119	1	36.19	1	73.18	1
TARA_20100416T0444Z_047_EVENT_CAST	TARA_20100410Z	SV Tara	TARA_047	Rosette Vertical Sampling System	http://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100416T0444Z_047_EVENT_CAST.pdf	"Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts] [Logsheet: (Searson) CTD depths?] [Engineer: Nano Station!]"	tara_sbe_9C_100416_01	4/16/10 4:43	-2.0465	72.1568	3.828	10	5	30.18	58.417	34.91	30.1788	21.5972	0	0	0	0	0	7.00E-04	7.00E-04	0	0	0	0	0.0021	0	0	0.0729	0	6.00E-04	0	0	0	0.0408	0.0195	0.0603	0	0.0073	0.001	6	0.093	1	0.018	1	2.284	1
TARA_20100416T0444Z_047_EVENT_CAST	TARA_20100410Z	SV Tara	TARA_047	Rosette Vertical Sampling System	http://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100416T0444Z_047_EVENT_CAST.pdf	"Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts] [Logsheet: (Searson) CTD depths?] [Engineer: Nano Station!]"	tara_sbe_9C_100416_01	4/16/10 4:43	-2.0465	72.1568	28.861	9	30	29.184	58.0634	35.388	29.1773	22.2959	0.0027	0.0041	0	0.002	0	0.0019	0.0011	0	0	0	0.0091	0.0014	0	0	0.0705	0	7.00E-04	0	0.0057	0.0057	0.0746	0.0417	0.1162	0	0.0121	0.006	6	0.137	1	0.053	1	2.32	1
TARA_20100416T0444Z_047_EVENT_CAST	TARA_20100410Z	SV Tara	TARA_047	Rosette Vertical Sampling System	http://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100416T0444Z_047_EVENT_CAST.pdf	"Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts] [Logsheet: (Searson) CTD depths?] [Engineer: Nano Station!]"	tara_sbe_9C_100416_01	4/16/10 4:43	-2.0465	72.1568	43.764	8	45	28.468	57.3099	35.395	28.4573	22.5412	0.0059	0.0108	0	0.0027	0	0.0046	0.0019	0	0	0	0.0199	0.0023	0	0	0.0753	0	6.00E-04	0	0.0149	0.0149	0.1226	0.0715	0.1941	0	0.0183	0.006	6	0.165	1	0.221	1	2.64	1
TARA_20100416T0444Z_047_EVENT_CAST	TARA_20100410Z	SV Tara	TARA_047	Rosette Vertical Sampling System	http://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100416T0444Z_047_EVENT_CAST.pdf	"Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts] [Logsheet: (Searson) CTD depths?] [Engineer: Nano Station!]"	tara_sbe_9C_100416_01	4/16/10 4:43	-2.0465	72.1568	53.633	7	55	27.622	56.3994	35.388	27.6095	22.8151	0.0101	0.018	0	0.0035	0	0.0091	0.0026	0.0016	0.001	5.00E-04	0.0269	0.0026	0	0	0.0742	0	9.00E-04	0	0.0435	0.0435	0.1735	0.1021	0.2756	0	0.0281	NA	0	0.233	1	0.018	6	3.053	1
TARA_20100416T0444Z_047_EVENT_CAST	TARA_20100410Z	SV Tara	TARA_047	Rosette Vertical Sampling System	http://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100416T0444Z_047_EVENT_CAST.pdf	"Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts] [Logsheet: (Searson) CTD depths?] [Engineer: Nano Station!]"	tara_sbe_9C_100416_01	4/16/10 4:43	-2.0465	72.1568	73.554	6	75	24.389	52.9294	35.35	24.3729	23.7941	0.0205	0.018	0	0.0033	0	0.023	0.0068	0.0046	0.0025	7.00E-04	0.0338	0.0027	0	0	0.0302	0	0	0	0	0	0.1044	0.1236	0.228	0	0.0291	0.016	6	0.605	1	6.784	1	5.516	1
TARA_20100416T0444Z_047_EVENT_CAST	TARA_20100410Z	SV Tara	TARA_047	Rosette Vertical Sampling System	http://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100416T0444Z_047_EVENT_CAST.pdf	"Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts] [Logsheet: (Searson) CTD depths?] [Engineer: Nano Station!]"	tara_sbe_9C_100416_01	4/16/10 4:43	-2.0465	72.1568	98.431	5	100	21.604	49.9902	35.311	21.5845	24.57	0.0153	0.0112	0	0	0	0.0194	0.005	0.0013	0.0015	0	0.025	0.0022	0	0	0.0135	0	0	0	0	0	0.06	0.0781	0.1381	0	0.0205	0.002	6	0.938	1	13.16	1	8.751	1
TARA_20100416T0444Z_047_EVENT_CAST	TARA_20100410Z	SV Tara	TARA_047	Rosette Vertical Sampling System	http://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100416T0444Z_047_EVENT_CAST.pdf	"Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts] [Logsheet: (Searson) CTD depths?] [Engineer: Nano Station!]"	tara_sbe_9C_100416_01	4/16/10 4:43	-2.0465	72.1568	148.104	4	150	17.478	45.7063	35.229	17.453	25.5812	0.0019	0.0012	0	0	0	0.0034	0	0	0	0	0.0048	0	0	0	0.001	0	0	0	0	0	0.0053	0.011	0.0163	0	0.0029	0	6	1.437	1	20.939	1	14.823	1
TARA_20100416T0444Z_047_EVENT_CAST	TARA_20100410Z	SV Tara	TARA_047	Rosette Vertical Sampling System	http://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100416T0444Z_047_EVENT_CAST.pdf	"Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts] [Logsheet: (Searson) CTD depths?] [Engineer: Nano Station!]"	tara_sbe_9C_100416_01	4/16/10 4:43	-2.0465	72.1568	197.7895	3	200	13.746	41.8937	35.108	13.7178	26.3267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00E-04	6.00E-04	0	0	0	6	1.573	1	23.245	1	17.72	1
TARA_20100416T0444Z_047_EVENT_CAST	TARA_20100410Z	SV Tara	TARA_047	Rosette Vertical Sampling System	http://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100416T0444Z_047_EVENT_CAST.pdf	"Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts] [Logsheet: (Searson) CTD depths?] [Engineer: Nano Station!]"	tara_sbe_9C_100416_01	4/16/10 4:43	-2.0465	72.1568	396.2925	2	400	10.745	38.9649	34.989	10.6964	26.8214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1.874	1	27.668	1	20.193	1
TARA_20100416T0444Z_047_EVENT_CAST	TARA_20100410Z	SV Tara	TARA_047	Rosette Vertical Sampling System	http://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100416T0444Z_047_EVENT_CAST.pdf	"Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts] [Logsheet: (Searson) CTD depths?] [Engineer: Nano Station!]"	tara_sbe_9C_100416_01	4/16/10 4:43	-2.0465	72.1568	792.565	1	800	7.699	36.2408	34.949	7.6172	27.2905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2.641	1	36.782	1	62.653	1
TARA_20100322T0710Z_040_EVENT_CAST	TARA_20100309Z	SV Tara	TARA_040	Rosette Vertical Sampling System	http://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100322T0710Z_040_EVENT_CAST.pdf	"Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts]"	tara_sbe_9C_100322_02	3/22/10 7:07	17.4825	67.9869	3.736	10	5	27.687	57.6262	36.223	27.6866	23.4155	0.0019	0.003	0	0.0018	0	0.0015	0.0011	0	0	0	0.0066	0.0014	0	0	0.0787	0.0051	0.0014	0	0.0271	0.0271	0.0577	0.1179	0.1756	0	0.0099	0.007	6	0.27	1	0.026	1	1.792	1
TARA_20100322T0710Z_040_EVENT_CAST	TARA_20100309Z	SV Tara	TARA_040	Rosette Vertical Sampling System	http://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100322T0710Z_040_EVENT_CAST.pdf	"Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts]"	tara_sbe_9C_100322_02	3/22/10 7:07	17.4825	67.9869	20.991	9	22	27.55	57.5191	36.247	27.5448	23.4817	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20100322T0710Z_040_EVENT_CAST	TARA_20100309Z	SV Tara	TARA_040	Rosette Vertical Sampling System	http://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100322T0710Z_040_EVENT_CAST.pdf	"Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts]"	tara_sbe_9C_100322_02	3/22/10 7:07	17.4825	67.9869	22.0445	8	23	27.56	57.5821	36.284	27.5552	23.5059	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20100322T0710Z_040_EVENT_CAST	TARA_20100309Z	SV Tara	TARA_040	Rosette Vertical Sampling System	http://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100322T0710Z_040_EVENT_CAST.pdf	"Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts]"	tara_sbe_9C_100322_02	3/22/10 7:07	17.4825	67.9869	22.902	7	24	27.581	57.6298	36.301	27.5754	23.5125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20100322T0710Z_040_EVENT_CAST	TARA_20100309Z	SV Tara	TARA_040	Rosette Vertical Sampling System	http://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100322T0710Z_040_EVENT_CAST.pdf	"Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts]"	tara_sbe_9C_100322_02	3/22/10 7:07	17.4825	67.9869	23.9645	6	25	27.58	57.6659	36.328	27.5744	23.5328	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20100322T0710Z_040_EVENT_CAST	TARA_20100309Z	SV Tara	TARA_040	Rosette Vertical Sampling System	http://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100322T0710Z_040_EVENT_CAST.pdf	"Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts]"	tara_sbe_9C_100322_02	3/22/10 7:07	17.4825	67.9869	24.812	5	26	27.58	57.7134	36.361	27.5744	23.5576	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20100322T0710Z_040_EVENT_CAST	TARA_20100309Z	SV Tara	TARA_040	Rosette Vertical Sampling System	http://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100322T0710Z_040_EVENT_CAST.pdf	"Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts]"	tara_sbe_9C_100322_02	3/22/10 7:07	17.4825	67.9869	25.847	4	27	27.588	57.7783	36.4	27.5822	23.5848	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20100322T0710Z_040_EVENT_CAST	TARA_20100309Z	SV Tara	TARA_040	Rosette Vertical Sampling System	http://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100322T0710Z_040_EVENT_CAST.pdf	"Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts]"	tara_sbe_9C_100322_02	3/22/10 7:07	17.4825	67.9869	26.809	3	28	27.599	57.86	36.449	27.5928	23.6176	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20100322T0710Z_040_EVENT_CAST	TARA_20100309Z	SV Tara	TARA_040	Rosette Vertical Sampling System	http://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100322T0710Z_040_EVENT_CAST.pdf	"Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts]"	tara_sbe_9C_100322_02	3/22/10 7:07	17.4825	67.9869	27.5175	2	29	27.61	57.9463	36.506	27.6036	23.6587	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20100322T0710Z_040_EVENT_CAST	TARA_20100309Z	SV Tara	TARA_040	Rosette Vertical Sampling System	http://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100322T0710Z_040_EVENT_CAST.pdf	"Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts]"	tara_sbe_9C_100322_02	3/22/10 7:07	17.4825	67.9869	28.756	1	30	27.585	58.0299	36.581	27.5779	23.7222	0.0033	0.005	0	0.0022	0	0.0018	0.0011	0	0	0	0.0103	0.0017	0	0	0.083	0	0.0015	0	0.0075	0.0075	0.0831	0.0649	0.148	0	0.0115	NA	0	0.235	1	0.035	1	1.19	1
TARA_20100322T1313Z_040_EVENT_CAST	TARA_20100309Z	SV Tara	TARA_040	Rosette Vertical Sampling System	http://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100322T1313Z_040_EVENT_CAST.pdf	"Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts]"	tara_sbe_9C_100322_05	3/22/10 13:11	17.4831	68.0026	99.427	10	101	22.196	51.3925	35.93	22.1758	24.8753	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20100322T1313Z_040_EVENT_CAST	TARA_20100309Z	SV Tara	TARA_040	Rosette Vertical Sampling System	http://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100322T1313Z_040_EVENT_CAST.pdf	"Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts]"	tara_sbe_9C_100322_05	3/22/10 13:11	17.4831	68.0026	100.4195	9	102	22.16	51.3904	35.958	22.1394	24.907	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20100322T1313Z_040_EVENT_CAST	TARA_20100309Z	SV Tara	TARA_040	Rosette Vertical Sampling System	http://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100322T1313Z_040_EVENT_CAST.pdf	"Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts]"	tara_sbe_9C_100322_05	3/22/10 13:11	17.4831	68.0026	101.349	8	103	22.164	51.4131	35.972	22.1432	24.9155	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20100322T1313Z_040_EVENT_CAST	TARA_20100309Z	SV Tara	TARA_040	Rosette Vertical Sampling System	http://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100322T1313Z_040_EVENT_CAST.pdf	"Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts]"	tara_sbe_9C_100322_05	3/22/10 13:11	17.4831	68.0026	102.6235	7	104	22.153	51.4093	35.979	22.132	24.9244	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20100322T1313Z_040_EVENT_CAST	TARA_20100309Z	SV Tara	TARA_040	Rosette Vertical Sampling System	http://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100322T1313Z_040_EVENT_CAST.pdf	"Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts]"	tara_sbe_9C_100322_05	3/22/10 13:11	17.4831	68.0026	103.363	6	105	22.147	51.4074	35.981	22.1266	24.928	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20100322T1313Z_040_EVENT_CAST	TARA_20100309Z	SV Tara	TARA_040	Rosette Vertical Sampling System	http://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100322T1313Z_040_EVENT_CAST.pdf	"Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts]"	tara_sbe_9C_100322_05	3/22/10 13:11	17.4831	68.0026	104.378	5	106	22.155	51.4333	35.996	22.1344	24.9361	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20100322T1313Z_040_EVENT_CAST	TARA_20100309Z	SV Tara	TARA_040	Rosette Vertical Sampling System	http://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100322T1313Z_040_EVENT_CAST.pdf	"Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts]"	tara_sbe_9C_100322_05	3/22/10 13:11	17.4831	68.0026	105.514	4	107	22.094	51.3517	35.981	22.0734	24.9424	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20100322T1313Z_040_EVENT_CAST	TARA_20100309Z	SV Tara	TARA_040	Rosette Vertical Sampling System	http://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100322T1313Z_040_EVENT_CAST.pdf	"Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts]"	tara_sbe_9C_100322_05	3/22/10 13:11	17.4831	68.0026	106.312	3	108	21.938	51.1256	35.938	21.9172	24.9506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00E-04	0	0	0	0	0	0	0.0019	0.0019	0	0	0.031	1	1.998	1	23.04	1	13.25	1
TARA_20100322T1313Z_040_EVENT_CAST	TARA_20100309Z	SV Tara	TARA_040	Rosette Vertical Sampling System	http://store.pangaea.de/Projects/TARA-OCEANS/Logsheets_Event/TARA_20100322T1313Z_040_EVENT_CAST.pdf	"Device: equipped with [SENSORS] SEABIRD components, WETLabs optical sensors, HYDROPTIC Underwater Vision Profiler (UVP), SATLANTIC In Situ Ultraviolet Spectrophotometer nitrate sensor (ISUS) and [NISKIN] 10 Niskin bottles (6 x 8-L and 4 x 12-L) equipped with silicon and Teflon parts]"	tara_sbe_9C_100322_05	3/22/10 13:11	17.4831	68.0026	107.472	2	109	21.589	50.6555	35.849	21.5681	24.9853	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
