SampleID_Tara	SampleID_NCBI	SampleID_SRA	Station label	Event label	Environmental feature	"Depth, nominal"	"Depth, top/min"	"Depth, bottom/max"	"Size fraction, lower threshold"	"Size fraction, upper threshold"	Sample material	Sample method	Sample code/label	File name	Distance	Duration(ISO)	Number of observations	Nitrite_min	Nitrite_first_quartile	Nitrite_median	Nitrite_third_quartile	Nitrite_max	Phosphate_min	Phosphate_first_quartile	Phosphate_median	Phosphate_third_quartile	Phosphate_max	Nitrate and Nitrite_min	Nitrate and Nitrite_first_quartile	Nitrate and Nitrite_median	Nitrate and Nitrite_third_quartile	Nitrate and Nitrite_max	Silicate_min	Silicate_first_quartile	Silicate_median	Silicate_third_quartile	Silicate_max
TARA_B100000945	SAMEA2622545	ERS492445	TARA_112	TARA_20110615T0059Z_112_Combined-EVENTS_CAST	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	155	151	160	0.22	3	TARA_112_DCM_0.22-3	SEQ-(100L)_W0.22-3	TARA_20110615T0059Z_112_Combined-EVENTS_CAST_DCM_(155m)_SEQ-(100L)_W0.22-3_B100000945	"tara_20110614t2106z_112_event_cast,tara_20110614t1700z_112_event_cast"	1.3252-12.7156	P00DT03H51M	2	0.0025	0.0025	0.014	0.0255	0.0255	0.109	0.109	0.1145	0.12	0.12	0.0205	0.0205	0.04175	0.063	0.063	0.6795	0.6795	0.6935	0.7075	0.7075
TARA_A100001016	SAMEA2591109	ERS478018	TARA_030	TARA_20091215T1041Z_030_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	1.6	20	TARA_030_SRF_1.6-20	SEQ-(100L)_W1.6-20	TARA_20091215T1041Z_030_EVENT_PUMP_SRF_(5m)_SEQ-(100L)_W1.6-20_A100001016	tara_20091215t1339z_030_event_cast	6.638	P00DT02H55M	2	0	0	0.00125	0.0025	0.0025	0	0	0.00025	5.00E-04	5.00E-04	0.0455	0.0455	0.0455	0.0455	0.0455	0.814	0.814	0.816	0.818	0.818
TARA_A100001015	SAMEA2591108	ERS478017	TARA_030	TARA_20091215T1041Z_030_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	1.6	TARA_030_SRF_0.22-1.6	SEQ-(100L)_W0.22-1.6	TARA_20091215T1041Z_030_EVENT_PUMP_SRF_(5m)_SEQ-(100L)_W0.22-1.6_A100001015	tara_20091215t1339z_030_event_cast	6.638	P00DT02H55M	2	0	0	0.00125	0.0025	0.0025	0	0	0.00025	5.00E-04	5.00E-04	0.0455	0.0455	0.0455	0.0455	0.0455	0.814	0.814	0.816	0.818	0.818
TARA_E500000080	SAMEA2591099	ERS477999	TARA_023	TARA_20091118T1240Z_023_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	55	53	57	1.6	20	TARA_023_DCM_1.6-20	SEQ-(100L)_W1.6-20	TARA_20091118T1240Z_023_EVENT_PUMP_DCM_(55m)_SEQ-(100L)_W1.6-20_E500000080	tara_20091118t1244z_023_event_cast	0.4886	P00DT01H07M	1	0.013	0.013	0.013	0.013	0.013	0.012	0.012	0.012	0.012	0.012	0.05	0.05	0.05	0.05	0.05	1.0505	1.0505	1.0505	1.0505	1.0505
TARA_E500000075	SAMEA2591084	ERS477979	TARA_023	TARA_20091118T0841Z_023_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	5	3	7	0.22	1.6	TARA_023_SRF_0.22-1.6	SEQ-(100L)_W0.22-1.6	TARA_20091118T0841Z_023_EVENT_PUMP_SRF_(5m)_SEQ-(100L)_W0.22-1.6_E500000075	tara_20091118t1244z_023_event_cast	3.2905	P00DT04H01M	2	0.0075	0.0075	0.009125	0.01075	0.01075	0.0105	0.0105	0.012	0.0135	0.0135	0.0335	0.0335	0.040875	0.04825	0.04825	1.35675	1.35675	1.372375	1.388	1.388
TARA_A200000181	SAMEA2591068	ERS477947	TARA_007	TARA_20090923T1608Z_007_EVENT_PUMP	[DCM] deep chlorophyll maximum layer (ENVO:01000326)	42	37	47	0.22	1.6	TARA_007_DCM_0.22-1.6	SEQ-(100L)_W0.22-1.6	TARA_20090923T1608Z_007_EVENT_PUMP_DCM_(42m)_SEQ-(100L)_W0.22-1.6_A200000181	tara_20090923t1506z_007_event_cast	3.6736	P00DT01H01M	1	0	0	0	0	0	0.0065	0.0065	0.0065	0.0065	0.0065	0.028	0.028	0.028	0.028	0.028	0.4985	0.4985	0.4985	0.4985	0.4985
TARA_A200000114	SAMEA2591051	ERS477925	TARA_007	TARA_20090923T1250Z_007_EVENT_PUMP	[SRF] surface water layer (ENVO:00010504)	9	3	15	0.22	1.6	TARA_007_SRF_0.22-1.6	SEQ-(100L)_W0.22-1.6	TARA_20090923T1250Z_007_EVENT_PUMP_SRF_(9m)_SEQ-(100L)_W0.22-1.6_A200000114	tara_20090923t1506z_007_event_cast	3.4835	P00DT02H16M	2	0.003	0.003	0.0445	0.086	0.086	0.0385	0.0385	0.0475	0.0565	0.0565	0.027	0.027	0.14325	0.2595	0.2595	0.521	0.521	0.7935	1.066	1.066
