cruise_name, station, cast, start ISO_DateTime, Year, Month, Day, timeutc, lon, lat, depth_max, pres_max, Date, HOT_summary_file_name, parameters, num_bottles, section, nav_code, depth_hgt, EXPOCODE, Ship, comments, CTDPRS, CTDTMP, CTDSAL, CTDOXY, CHLPIG, NUMBER, NITRATE, QUALT1, inferred_depth, sample
224,2,3, 2010-08-07T13:40:00,2010,8,7,1340,-157.988,22.7555,4735,200,80710, cruise.summaries/hot224.sum, ,19, PRS2, GPS,4536, 33KB224_1, 33KB224/1, Dual T; C sensors,26,25.456,35.2136,208.6,0.1131,120,3.082,222122,25.8351,SAMN05991650
224,2,3, 2010-08-07T13:40:00,2010,8,7,1340,-157.988,22.7555,4735,200,80710, cruise.summaries/hot224.sum, ,19, PRS2, GPS,4536, 33KB224_1, 33KB224/1, Dual T; C sensors,46,25.3467,35.2118,209.4,0.1266,60,2.146,222122,45.7061,SAMN05991651
224,2,3, 2010-08-07T13:40:00,2010,8,7,1340,-157.988,22.7555,4735,200,80710, cruise.summaries/hot224.sum, ,19, PRS2, GPS,4536, 33KB224_1, 33KB224/1, Dual T; C sensors,76,25.2528,35.2135,210.3,0.1806,60,2.661,222122,75.5089,SAMN05991652
224,2,11, 2010-08-08T15:16:00,2010,8,8,1516,-157.949,22.8337,4682,1024,80810, cruise.summaries/hot224.sum,1,24, PRS2, GPS,3667, 33KB224_1, 33KB224/1, Dual T; C sensors,126,23.1095,35.2639,216.1,0.5904,72,0.193,222122,125.17,SAMN05991653
224,2,11, 2010-08-08T15:16:00,2010,8,8,1516,-157.949,22.8337,4682,1024,80810, cruise.summaries/hot224.sum,1,24, PRS2, GPS,3667, 33KB224_1, 33KB224/1, Dual T; C sensors,202,20.1055,35.2375,203.4,0.1068,48,0.815,222122,200.632,SAMN05991654
224,2,9, 2010-08-08T08:57:00,2010,8,8,857,-157.979,22.745,4739,1022,80810, cruise.summaries/hot224.sum,1,24, PRS2, GPS,3726, 33KB224_1, 33KB224/1, Dual T; C sensors,504,7.3897,34.0958,100.3,0.0295,48,29.157,222122,500.226,SAMN05991655
224,2,9, 2010-08-08T08:57:00,2010,8,8,857,-157.979,22.745,4739,1022,80810, cruise.summaries/hot224.sum,1,24, PRS2, GPS,3726, 33KB224_1, 33KB224/1, Dual T; C sensors,776,4.8687,34.3319,37.4,0.0425,36,40.433,222122,769.687,SAMN05991656
224,2,9, 2010-08-08T08:57:00,2010,8,8,857,-157.979,22.745,4739,1022,80810, cruise.summaries/hot224.sum,1,24, PRS2, GPS,3726, 33KB224_1, 33KB224/1, Dual T; C sensors,1008,4.0688,34.4634,44.1,0.0428,84,40.676,222122,999.246,SAMN05991657
225,2,3, 2010-09-03T13:53:00,2010,9,3,1353,-158.06,22.7492,4760,200,90310, cruise.summaries/hot225.sum, ,18, PRS2, GPS,4561, 33KB225_1, 33KB225/1, Dual T; C sensors,26,25.6187,35.2372,208.3,0.1006,72,1.576,222122,25.8351,SAMN05991658
225,2,3, 2010-09-03T13:53:00,2010,9,3,1353,-158.06,22.7492,4760,200,90310, cruise.summaries/hot225.sum, ,18, PRS2, GPS,4561, 33KB225_1, 33KB225/1, Dual T; C sensors,46,25.5986,35.2358,208.5,0.1321,156,1.252,222122,45.7061,SAMN05991659
225,2,3, 2010-09-03T13:53:00,2010,9,3,1353,-158.06,22.7492,4760,200,90310, cruise.summaries/hot225.sum, ,18, PRS2, GPS,4561, 33KB225_1, 33KB225/1, Dual T; C sensors,76,24.5858,35.2741,217.8,0.2721,60,1.146,222122,75.5089,SAMN05991660
225,2,10, 2010-09-04T15:50:00,2010,9,4,1550,-158.003,22.7908,4728,1022,90410, cruise.summaries/hot225.sum,1,24, PRS2, GPS,3715, 33KB225_1, 33KB225/1, Dual T; C sensors,126,22.2564,35.2738,205,0.6338,60,1.358,222122,125.17,SAMN05991661
225,2,10, 2010-09-04T15:50:00,2010,9,4,1550,-158.003,22.7908,4728,1022,90410, cruise.summaries/hot225.sum,1,24, PRS2, GPS,3715, 33KB225_1, 33KB225/1, Dual T; C sensors,202,19.6921,35.217,204.2,0.0488,72,2.118,222122,200.633,SAMN05991662
225,2,16, 2010-09-05T08:48:00,2010,9,5,848,-157.926,22.7293,4728,1022,90510, cruise.summaries/hot225.sum,1,24, PRS2, GPS,3715, 33KB225_1, 33KB225/1, Dual T; C sensors,504,7.5125,34.12,93.8,0.0195,60,30.172,222122,500.227,SAMN05991663
225,2,16, 2010-09-05T08:48:00,2010,9,5,848,-157.926,22.7293,4728,1022,90510, cruise.summaries/hot225.sum,1,24, PRS2, GPS,3715, 33KB225_1, 33KB225/1, Dual T; C sensors,776,4.9582,34.3394,34,0.0342,60,39.982,222122,769.688,SAMN05991664
225,2,16, 2010-09-05T08:48:00,2010,9,5,848,-157.926,22.7293,4728,1022,90510, cruise.summaries/hot225.sum,1,24, PRS2, GPS,3715, 33KB225_1, 33KB225/1, Dual T; C sensors,1008,4.0098,34.4672,45,0.0324,48,41.576,222122,999.247,SAMN05991665
226,2,3, 2010-10-03T13:07:00,2010,10,3,1307,-157.971,22.7328,4744,200,100310, cruise.summaries/hot226.sum, ,24, PRS2, GPS,4545, 33KB226_1, 33KB226/1, Dual T; C sensors,26,26.0483,35.2948,209.2,0.1701,84,1.959,222122,25.8352,SAMN05991666
226,2,3, 2010-10-03T13:07:00,2010,10,3,1307,-157.971,22.7328,4744,200,100310, cruise.summaries/hot226.sum, ,24, PRS2, GPS,4545, 33KB226_1, 33KB226/1, Dual T; C sensors,46,26.022,35.2899,209.5,0.1776,84,1.957,222122,45.7061,SAMN05991667
226,2,3, 2010-10-03T13:07:00,2010,10,3,1307,-157.971,22.7328,4744,200,100310, cruise.summaries/hot226.sum, ,24, PRS2, GPS,4545, 33KB226_1, 33KB226/1, Dual T; C sensors,76,25.5631,35.25,211.5,0.3436,60,1.717,222122,75.509,SAMN05991668
226,2,11, 2010-10-04T14:53:00,2010,10,4,1453,-157.999,22.7502,4748,1020,100410, cruise.summaries/hot226.sum,1,24, PRS2, GPS,3737, 33KB226_1, 33KB226/1, Dual T; C sensors,202,20.1283,35.2329,199.2,0.1178,48,1.119,222122,200.634,SAMN05991669
226,2,9, 2010-10-04T09:11:00,2010,10,4,911,-157.956,22.6822,4754,1020,100410, cruise.summaries/hot226.sum,1,24, PRS2, GPS,3743, 33KB226_1, 33KB226/1, Dual T; C sensors,504,7.5815,34.1036,104.7,0.008,60,29.912,222122,500.228,SAMN05991670
226,2,9, 2010-10-04T09:11:00,2010,10,4,911,-157.956,22.6822,4754,1020,100410, cruise.summaries/hot226.sum,1,24, PRS2, GPS,3743, 33KB226_1, 33KB226/1, Dual T; C sensors,776,4.8397,34.3419,35.9,0.0258,36,40.279,222122,769.691,SAMN05991671
226,2,9, 2010-10-04T09:11:00,2010,10,4,911,-157.956,22.6822,4754,1020,100410, cruise.summaries/hot226.sum,1,24, PRS2, GPS,3743, 33KB226_1, 33KB226/1, Dual T; C sensors,1008,3.9378,34.4692,45.1,0.0261,36,43.249,222122,999.25,SAMN05991672
227,2,6, 2010-11-21T22:46:00,2010,11,21,2246,-157.982,22.7452,4717,1020,112110, cruise.summaries/hot227.sum,1,24, PRS2, GPS,3706, 3250227_1, 3250227/1, Dual T; C sensors,26,25.1241,35.2442,207.6,0.1033,96,2.225,222122,25.8351,SAMN05991673
227,2,6, 2010-11-21T22:46:00,2010,11,21,2246,-157.982,22.7452,4717,1020,112110, cruise.summaries/hot227.sum,1,24, PRS2, GPS,3706, 3250227_1, 3250227/1, Dual T; C sensors,46,25.083,35.2435,207.7,0.1703,108,2.292,222122,45.7061,SAMN05991674
227,2,4, 2010-11-21T15:35:00,2010,11,21,1535,-158.016,22.7703,4713,1022,112110, cruise.summaries/hot227.sum,1,22, PRS2, GPS,3700, 3250227_1, 3250227/1, Dual T; C sensors,76,25.1119,35.2553,206.9,0.1702,60,2.902,222122,75.5088,SAMN05991675
227,2,4, 2010-11-21T15:35:00,2010,11,21,1535,-158.016,22.7703,4713,1022,112110, cruise.summaries/hot227.sum,1,22, PRS2, GPS,3700, 3250227_1, 3250227/1, Dual T; C sensors,126,23.6295,35.1938,213.4,0.6555,120,1.956,222122,125.171,SAMN05991676
227,2,2, 2010-11-21T08:54:00,2010,11,21,854,-157.988,22.7468,4719,1020,112110, cruise.summaries/hot227.sum,1,24, PRS2, GPS,3708, 3250227_1, 3250227/1, Dual T; C sensors,504,7.4708,34.1047,99.3,0.0398,24,31.533,222122,500.226,SAMN05991677
227,2,2, 2010-11-21T08:54:00,2010,11,21,854,-157.988,22.7468,4719,1020,112110, cruise.summaries/hot227.sum,1,24, PRS2, GPS,3708, 3250227_1, 3250227/1, Dual T; C sensors,776,4.4801,34.2799,21.7,0.0564,48,42.169,222122,769.687,SAMN05991678
227,2,2, 2010-11-21T08:54:00,2010,11,21,854,-157.988,22.7468,4719,1020,112110, cruise.summaries/hot227.sum,1,24, PRS2, GPS,3708, 3250227_1, 3250227/1, Dual T; C sensors,1008,3.8436,34.4706,43,0.0514,36,42.289,222122,999.246,SAMN05991679
229,2,1, 2011-01-28T09:58:00,2011,1,28,958,-158.009,22.674,4755,200,12811, cruise.summaries/hot229.sum, ,15, PRS2, GPS,4556, 33KB229_1, 33KB229/1, Dual T; C sensors,26,23.5399,35.3837,210.7,0.1126,72,2.622,222122,25.8353,SAMN05991680
