Event Label	Basis	Campaign	Station	Device	Date/Time	Latitude	Longitude	MP biome	OS region	BG province	Sea ice conc	Sea ice free period start DOY	Sea Ice free period	Sea ice free period end DOY	Season at sampling date	Season (early, middle, late)	Moon phase nominal	Moon phase proportion	Time of day	SSD	PAR day at sampling date	PAR day AMODIS for a 8 days period	PAR day  GlobColour for a 8 days period	PAR day  AMODIS for a 30 days period	SST grad h	Fe tot	Fe std dev	NH4+	NH4+ std dev	NO2-	NO2- std dev	NO3-	NO3 std dev	Sea surface fluorescence, CDOM	Sea surface Chl a	Chl a conc	Sea surface phi sat	Net primary production of carbon - UQAR-TAKUVIC model	Net primary production of carbon - VGPM	Suspended matter, total	POC	PIC	Bathy depth	Latitude (of the closest geographic coordinate on a coast)	Longitude  (of the closest geographic coordinate on a coast)	Distance  (of the closest geographic coordinate on a coast)	SST grad h_1	SSM index	Geostrophic velocity, longitudinal	Geostrophic velocity, latidunal	Okubo-Weiss parameter	Maximum Lyapunov exponent	Residence time of water mass	Latitude (of the continental shelf <500m where sampled water originated)	Longitude (of the continental shelf <500m where sampled  water originated)	Age (days since water mass left continental shelf)	Latitude (of the geographic coordinate where water mass originated 45 days before sampling)	Longitude (of the geographic coordinate where water mass originated 45 days before sampling)
TARA_20110930T0333Z_131_EVENT_NET	SV Tara	TARA_20110928Z	TARA_131	Plankton net+sieve, type=single, mesh(µm)=5, mouth(m^2)=0.196349, length(m)=2.5	2011-09-30 03:33:00	22.7091	-158.0247	Trades Biome	[NPO] North Pacific Ocean (MRGID:1908)	[NPTG] North Pacific Tropical Gyre Province (MRGID:21487)	0	1	365	365	autumn	early	ascending	0.13	day	718	50.132	44.489353	39.83978844	51.788666	26.336557	0.000198943	0.000114055	0.015839912	0.001522498	0.005882713	0.001725283	0.002451085	0.002631086	NA	0.070611481	19.7103	1.510451822	NA	NA	NA	32.38314247	0.000158311	-4729	21.7107	-158	116.8115	0.38534	1.219e-05	-9.643598	-14.755546	-0.047315	0.05711	0	NA	NA	120	24.374488	-157.525647
TARA_20110930T0056Z_131_EVENT_NET	SV Tara	TARA_20110928Z	TARA_131	Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3	2011-09-30 00:56:00	22.7511	-157.9632	Trades Biome	[NPO] North Pacific Ocean (MRGID:1908)	[NPTG] North Pacific Tropical Gyre Province (MRGID:21487)	0	1	365	365	autumn	early	ascending	0.13	day	718	50.385666	41.969112	40.45869827	50.479115	NA	0.000198943	0.000114055	0.015839912	0.001522498	0.005882713	0.001725283	0.002451085	0.002631086	NA	0.07488903	19.7103	1.510451822	NA	NA	NA	33.73277855	0.000207271	-4729	21.7107	-158	116.8115	0.38534	1.219e-05	-9.643598	-14.755546	-0.047315	0.05711	0	NA	NA	120	24.374488	-157.525647
TARA_20110905T1840Z_128_EVENT_PUMP	SV Tara	TARA_20110826Z	TARA_128	High Volume Peristaltic Pump	2011-09-05 18:40:00	0.0222	-153.6858	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[PEOD] Pacific Equatorial Divergence Province (MRGID:21489)	0	1	365	365	winter	late	ascending	0.58	day	727	NA	55.400482	52.83879089	53.863625	26.44536175	3.345e-06	1.889e-06	0.032420254	0.031500768	0.078800819	0.110642285	3.827482581	1.456611722	NA	0.16442465	27.7445	3.168741541	NA	483.8265	0.083715949	61.39165115	0.000255363	-4767	1.759	-157.2667	444.7725	0.31764	1.128e-05	-17.078234	2.08342	0.069092	0.115437	0	NA	NA	120	4.252044	-134.977112
TARA_20110904T1800Z_128_EVENT_PUMP	SV Tara	TARA_20110826Z	TARA_128	High Volume Peristaltic Pump	2011-09-04 18:00:00	3e-04	-153.6759	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[PEOD] Pacific Equatorial Divergence Province (MRGID:21489)	0	1	365	365	winter	late	ascending	0.48	day	727	55.67943	55.400482	53.30382347	53.863625	NA	3.345e-06	1.889e-06	0.032420254	0.031500768	0.078800819	0.110642285	3.827482581	1.456611722	NA	0.158505283	48.4218	3.168741541	NA	483.8265	0.084180374	63.34038353	0.00025095	-4768	1.759	-157.2667	449.3824	0.28378	1.0826e-05	-17.078234	2.08342	0.069092	0.115437	0	NA	NA	120	4.252044	-134.977112
TARA_20110522T2050Z_110_EVENT_NET	SV Tara	TARA_20110520Z	TARA_110	Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3	2011-05-22 20:50:00	-1.8155	-84.629	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	0	1	365	365	autumn	late	descending	0.72	day	722	50.66687	49.276646	47.59956169	47.81559	23.8761715	5.493e-06	1.334e-06	0.042527045	0.009717739	0.645360056	0.275633181	6.029548923	2.465426893	NA	0.232472628	44.7523	6.216068299	NA	642.094	0.089450046	69.89767456	0.00024465	-2133	-2.2	-80.9667	407.4223	0.92709	3.07e-06	15.761156	-9.103242	0.032297	0.064745	0	-89.773409	-1.306876	41	NA	NA
TARA_20110521T1432Z_110_EVENT_NET	SV Tara	TARA_20110520Z	TARA_110	Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5	2011-05-21 14:32:00	-1.9778	-84.5992	Trades Biome	[SPO] South Pacific Ocean (MRGID:1910)	[SPSG] South Pacific Subtropical Gyre Province, North and South (MRGID:21486)	0	1	365	365	spring	middle	descending	0.81	day	721	51.08267	50.950092	48.89134979	47.30593	23.896606	5.493e-06	1.334e-06	0.042527045	0.009717739	0.645360056	0.275633181	6.029548923	2.465426893	1.9982	0.229205012	33.1044	6.216068299	NA	527.4725	0.089552984	67.86849213	0.000239773	-2519	-2.2333	-80.9694	512.0231	2.3345	5.172e-06	15.761156	-9.103242	0.032297	0.064745	0	-89.773409	-1.306876	41	NA	NA
TARA_20110312T1900Z_093_EVENT_NET	SV Tara	TARA_20110311Z	TARA_093	Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3	2011-03-12 19:00:00	-33.9477	-73.0635	Coastal Biome	[SPO] South Pacific Ocean (MRGID:1910)	[CHIL] Chile-Peru Current Coastal Province (MRGID:21495)	0	1	365	365	summer	late	ascending	0.45	day	745	50.085773	36.84921	39.24038696	41.485146	18.466765	3.974e-06	4.47e-07	0.040871163	0.012804969	0.175246051	0.095507139	11.33696842	1.00006806	2.18225	0.698590517	34.5025	1.292856097	NA	1494.17	0.341938406	144.3433685	0.000732746	-5345	-34.1333	-72.0191	99.553	0.39243	1.7215e-05	4.738948	-4.678504	0.061918	NA	3.25	-72.642651	-35.181114	63	-34.302478	-73.496846
TARA_20110312T1722Z_093_EVENT_NET	SV Tara	TARA_20110311Z	TARA_093	Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3	2011-03-12 17:22:00	-34.0374	-73.09	Coastal Biome	[SPO] South Pacific Ocean (MRGID:1910)	[CHIL] Chile-Peru Current Coastal Province (MRGID:21495)	0	1	365	365	summer	late	ascending	0.45	day	746	50.31911	40.447495	38.62368965	43.39279	18.3875365	3.974e-06	4.47e-07	0.040871163	0.012804969	0.175246051	0.095507139	11.33696842	1.00006806	1.82307	0.868748575	28.3498	1.292856097	NA	1547.255	0.411921218	154.7785416	0.000795101	-5068	-34.1667	-72.0247	98.5442	0.37184	1.7972e-05	4.738948	-4.678504	0.061918	NA	3.25	-72.642651	-35.181114	63	-34.302478	-73.496846
TARA_20110312T1134Z_093_EVENT_PUMP	SV Tara	TARA_20110311Z	TARA_093	High Volume Peristaltic Pump	2011-03-12 11:34:00	-34.0614	-73.1066	Coastal Biome	[SPO] South Pacific Ocean (MRGID:1910)	[CHIL] Chile-Peru Current Coastal Province (MRGID:21495)	0	1	365	365	summer	late	ascending	0.45	day	746	50.05267	41.00025	39.18812561	42.759144	18.45601	3.974e-06	4.47e-07	0.040871163	0.012804969	0.175246051	0.095507139	11.33696842	1.00006806	1.82307	0.860443056	19.8401	1.292856097	NA	1547.255	0.407871336	154.387619	0.000769762	-5030	-34.1667	-72.0247	41.3902	2.1058	NA	4.738948	-4.678504	0.061918	NA	3.25	-72.642651	-35.181114	63	-34.302478	-73.496846
TARA_20110226T1440Z_092_EVENT_NET	SV Tara	TARA_20110220Z	TARA_092	Plankton net+sieve, type=single, mesh(µm)=5, mouth(m^2)=0.196349, length(m)=2.5	2011-02-26 14:40:00	-33.6737	-71.9641	Coastal Biome	[SPO] South Pacific Ocean (MRGID:1910)	[CHIL] Chile-Peru Current Coastal Province (MRGID:21495)	0	1	365	365	summer	middle	descending	0.34	day	775	31.102835	44.50555	41.3545742	49.854393	17.66247025	5.259e-06	7.68e-07	0.073051497	0.014215138	0.349130755	0.152982382	11.69553487	1.551981374	NA	2.7839185	53.2351	1.384254491	NA	NA	NA	361.7367401	0.00057489	-142	-33.7821	-71.8	98.7436	1.3595	1.461e-06	NA	NA	NA	0	0	-71.977	-33.69675	0	NA	NA
TARA_20110226T1408Z_092_EVENT_NET	SV Tara	TARA_20110220Z	TARA_092	Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5	2011-02-26 14:08:00	-33.6771	-71.9719	Coastal Biome	[SPO] South Pacific Ocean (MRGID:1910)	[CHIL] Chile-Peru Current Coastal Province (MRGID:21495)	0	1	365	365	summer	middle	descending	0.34	day	775	31.102835	44.50555	41.3545742	49.854393	17.66247025	5.259e-06	7.68e-07	0.073051497	0.014215138	0.349130755	0.152982382	11.69553487	1.551981374	NA	2.7839185	53.2351	1.384254491	NA	NA	NA	361.7367401	0.00057489	-142	-33.7821	-71.8	98.7436	1.3595	1.461e-06	NA	NA	NA	0	0	-71.977	-33.69675	0	NA	NA
TARA_20110226T1230Z_092_EVENT_NET	SV Tara	TARA_20110220Z	TARA_092	Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3	2011-02-26 12:30:00	-33.688	-71.9903	Coastal Biome	[SPO] South Pacific Ocean (MRGID:1910)	[CHIL] Chile-Peru Current Coastal Province (MRGID:21495)	0	1	365	365	summer	middle	descending	0.34	day	775	31.102835	44.50555	42.13289261	49.854393	17.66247025	5.259e-06	7.68e-07	0.073051497	0.014215138	0.349130755	0.152982382	11.69553487	1.551981374	NA	3.967642307	53.2351	1.384254491	NA	NA	NA	445.4793091	0.000568026	-142	-33.7821	-71.8	98.7436	1.3595	1.461e-06	NA	NA	NA	0	0	-71.977	-33.69675	0	NA	NA
TARA_20110226T1201Z_092_EVENT_PUMP	SV Tara	TARA_20110220Z	TARA_092	High Volume Peristaltic Pump	2011-02-26 12:01:00	-33.6895	-71.998	Coastal Biome	[SPO] South Pacific Ocean (MRGID:1910)	[CHIL] Chile-Peru Current Coastal Province (MRGID:21495)	0	1	365	365	summer	middle	descending	0.34	day	775	31.102835	44.50555	42.68758392	49.854393	17.62187013	5.259e-06	7.68e-07	0.073051497	0.014215138	0.349130755	0.152982382	11.69553487	1.551981374	NA	5.62806654	53.2351	1.384254491	NA	NA	NA	626.0917969	0.000568026	-142	-33.7821	-71.8	98.7436	1.3595	1.461e-06	NA	NA	NA	0	0	-71.977	-33.69675	0	NA	NA
TARA_20101129T1809Z_080_EVENT_NET	SV Tara	TARA_20101126Z	TARA_080	Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3	2010-11-29 18:09:00	-40.6083	-51.9557	Coastal Biome	[SAO] South Atlantic Ocean (MRGID:1914)	[BRAZ] Brazil Current Coastal Province (MRGID:21468)	0	1	365	365	spring	late	descending	0.43	day	888	65.86904	50.903225	50.55788612	50.985416	18.66160975	0.00122622	0.000143772	0.096365529	0.016083788	0.010727511	0.003879082	0.083502028	0.084542793	NA	0.182248875	31.4469	1.098784716	NA	NA	NA	57.16710281	0.000196534	-5525	-38.1056	-57.5333	539.4231	0.12863	0.00013233	12.335262	-46.09164	-3.547166	0.133847	15.416667	NA	NA	120	-41.267497	-50.636908
TARA_20101129T1430Z_080_EVENT_NET	SV Tara	TARA_20101126Z	TARA_080	Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5	2010-11-29 14:30:00	-40.6297	-52.0503	Coastal Biome	[SAO] South Atlantic Ocean (MRGID:1914)	[BRAZ] Brazil Current Coastal Province (MRGID:21468)	0	1	365	365	spring	late	descending	0.43	day	888	65.847984	50.998062	50.26947594	50.33882	18.41782975	0.00122622	0.000143772	0.096365529	0.016083788	0.010727511	0.003879082	0.083502028	0.084542793	NA	0.191983804	31.4469	1.098784716	NA	NA	NA	59.1199894	0.000216784	-5525	-38.1056	-57.5333	539.4231	0.12863	0.00013233	12.335262	-46.09164	-3.547166	0.133847	15.416667	NA	NA	120	-41.267497	-50.636908
TARA_20101129T1204Z_080_EVENT_NET	SV Tara	TARA_20101126Z	TARA_080	Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3	2010-11-29 12:04:00	-40.6487	-52.1511	Coastal Biome	[SAO] South Atlantic Ocean (MRGID:1914)	[BRAZ] Brazil Current Coastal Province (MRGID:21468)	0	1	365	365	spring	late	descending	0.43	day	889	65.768845	53.091164	50.03057098	51.60685	18.2290795	0.00122622	0.000143772	0.096365529	0.016083788	0.010727511	0.003879082	0.083502028	0.084542793	NA	0.241462767	7.8331	1.098784716	NA	NA	NA	69.34132385	0.000303677	-5496	-38.1056	-57.5333	64.5554	1.2528	NA	12.335262	-46.09164	-3.547166	0.133847	15.416667	NA	NA	120	-41.267497	-50.636908
TARA_20101129T1121Z_080_EVENT_PUMP	SV Tara	TARA_20101126Z	TARA_080	High Volume Peristaltic Pump	2010-11-29 11:21:00	-40.6511	-52.182	Coastal Biome	[SAO] South Atlantic Ocean (MRGID:1914)	[BRAZ] Brazil Current Coastal Province (MRGID:21468)	0	1	365	365	spring	late	descending	0.43	day	889	65.710396	52.49938	49.75605774	51.846394	18.430915	0.00122622	0.000143772	0.096365529	0.016083788	0.010727511	0.003879082	0.083502028	0.084542793	NA	0.240918852	7.8331	1.098784716	NA	NA	NA	68.3554306	0.000292576	-5496	-38.1056	-57.5333	64.5554	1.2528	NA	12.335262	-46.09164	-3.547166	0.133847	15.416667	NA	NA	120	-41.267497	-50.636908
TARA_20100712T0559Z_065_EVENT_PUMP	SV Tara	TARA_20100624Z	TARA_065	High Volume Peristaltic Pump	2010-07-12 05:59:00	-35.1728	26.2868	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	0	1	365	365	winter	early	ascending	0.01	day	597	1.902999	16.573755	16.21631145	19.194454	21.390691	0.000760815	9.0017e-05	0.009926958	0.002039824	0.065700063	0.031685711	0.482149295	0.366104981	NA	0.298187062	19.1614	1.28953025	NA	621.475	0.393755779	80.48958588	0.000166576	-4316	-34.4335	26.1333	85.2841	0.72208	2.6058e-05	-61.739812	-68.283905	4.780821	0.143321	0	NA	NA	120	-27.481382	36.481592
TARA_20100322T0930Z_040_EVENT_CAST	SV Tara	TARA_20100309Z	TARA_040	Rosette Vertical Sampling System	2010-03-22 09:29:00	17.4814	67.9947	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	0	1	365	365	spring	early	ascending	0.4	day	728	55.084995	55.157024	53.11630821	52.909405	28.7123365	0.001387719	3e-09	0.0214855	0.001869701	0.003789226	0.000826204	0.004908818	0.002530339	NA	0.287963122	14.3873	0.245706915	NA	NA	0.138357468	99.24627304	0.000106927	-3512	20.9222	70.3	453.2272	0.32199	4.9895e-05	33.11166	-33.418508	0.043242	0.086921	0	NA	NA	120	17.386625	66.210146
TARA_20100322T0305Z_040_EVENT_CAST	SV Tara	TARA_20100309Z	TARA_040	Rosette Vertical Sampling System	2010-03-22 03:04:00	17.5294	67.9576	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	0	1	365	365	spring	early	ascending	0.4	day	728	55.084995	55.157024	53.14747238	52.909405	28.70247775	0.001387719	3e-09	0.0214855	0.001869701	0.003789226	0.000826204	0.004908818	0.002530339	NA	0.260142595	10.4956	0.245706915	NA	NA	0.140378989	95.14249802	0.000115367	-3504	20.9222	70.3	450.8285	0.29196	5.0993e-05	33.11166	-33.418508	0.043242	0.086921	0	NA	NA	120	17.386625	66.210146
TARA_20100315T1118Z_038_EVENT_PUMP	SV Tara	TARA_20100309Z	TARA_038	High Volume Peristaltic Pump	2010-03-15 11:18:00	19.0284	64.5126	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	0	1	365	365	winter	late	new moon	0	day	721	53.494293	52.30738	50.479002	52.602203	26.98454575	0.001387726	1e-09	0.030032598	0.005493674	0.004277769	0.001320089	0.001138785	0.001490638	4.24259	0.402061477	25.3921	0.861280847	NA	847.091	0.200911753	116.9999161	0.000244287	-3341	22.2333	68.9513	575.1294	0.19821	1.278e-06	10.755607	-6.652039	0.005785	0.069484	0	NA	NA	120	20.258041	64.562537
TARA_20100315T0531Z_038_EVENT_NET	SV Tara	TARA_20100309Z	TARA_038	Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3	2010-03-15 05:31:00	19.0359	64.511	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	0	1	365	365	winter	late	new moon	0	day	721	53.494293	52.30738	50.479002	52.602203	26.98454575	0.001387726	1e-09	0.030032598	0.005493674	0.004277769	0.001320089	0.001138785	0.001490638	4.12012	0.402061477	23.7288	0.861280847	NA	851.496	0.200911753	116.9999161	0.000244287	-3341	22.2333	68.9513	584.0077	0.27134	3.582e-06	10.755607	-6.652039	0.005785	0.069484	0	NA	NA	120	20.258041	64.562537
TARA_20100315T0337Z_038_EVENT_NET	SV Tara	TARA_20100309Z	TARA_038	Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5	2010-03-15 03:37:00	19.0393	64.4913	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	0	1	365	365	winter	late	new moon	0	day	721	53.494293	52.30738	50.479002	52.602203	26.96267725	0.001387726	1e-09	0.030032598	0.005493674	0.004277769	0.001320089	0.001138785	0.001490638	4.12012	0.402061477	20.3622	0.861280847	NA	851.496	0.200911753	116.9999161	0.000244287	-3344	22.2333	68.9513	584.8344	0.25267	3.671e-06	10.755607	-6.652039	0.005785	0.069484	0	NA	NA	120	20.258041	64.562537
TARA_20120319T0958Z_152_EVENT_NET	SV Tara	TARA_20120314Z	TARA_152	Plankton net+sieve, type=single, mesh(µm)=5, mouth(m^2)=0.196349, length(m)=2.5	2012-03-19 09:58:00	43.6858	-16.8474	Westerlies Biome	[NAO] North Atlantic Ocean (MRGID:1912)	[NAST-E] North Atlantic Subtropical Gyral Province (MRGID:21467)	0	1	365	365	winter	late	descending	0.1	day	727	20.547264	27.148449	28.25794601	28.66882	13.99573225	0.000994762	0.000243117	0.022559946	0.007138027	0.052923159	0.046197792	0.32542221	0.515146424	NA	0.272933692	46.2092	NA	NA	484.369	0.246074021	67.22969055	0.00020375	-3940	43.0333	-9.2912	614.5118	0.63127	3.9593e-05	3.395938	-2.245168	-0.093316	0.033926	6.083333	NA	NA	120	41.544936	-16.064521
TARA_20120309T1705Z_151_EVENT_NET	SV Tara	TARA_20120223Z	TARA_151	Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3	2012-03-09 17:05:00	36.1765	-28.9694	Westerlies Biome	[NAO] North Atlantic Ocean (MRGID:1912)	[NAST-E] North Atlantic Subtropical Gyral Province (MRGID:21467)	0	1	365	365	winter	late	descending	0.98	day	704	41.288143	39.292362	37.45420837	40.068348	17.141749	0.00129951	0.000125118	0.021044872	0.008544101	0.036169071	0.041397313	0.306125077	0.500242876	NA	0.136942938	17.0222	1.003040194	NA	426.704	0.184701145	48.43190956	0.000117278	-3516	38.4089	-28.4333	256.7346	0.75617	8.017e-06	-4.997032	3.058714	-0.157861	0.025897	37.583333	-28.188777	38.652506	76	36.954407	-27.865133
TARA_20120309T1617Z_151_EVENT_NET	SV Tara	TARA_20120223Z	TARA_151	Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5	2012-03-09 16:17:00	36.1736	-29.003	Westerlies Biome	[NAO] North Atlantic Ocean (MRGID:1912)	[NAST-E] North Atlantic Subtropical Gyral Province (MRGID:21467)	0	1	365	365	winter	late	descending	0.98	day	704	41.288143	39.292362	37.39705467	40.068348	17.13502713	0.00129951	0.000125118	0.021044872	0.008544101	0.036169071	0.041397313	0.306125077	0.500242876	NA	0.127402671	17.0222	1.003040194	NA	426.704	0.185215302	46.15676689	0.000110899	-3516	38.4089	-28.4333	256.7346	0.75617	8.017e-06	-4.997032	3.058714	-0.157861	0.025897	37.583333	-28.188777	38.652506	76	36.954407	-27.865133
TARA_20120309T1242Z_151_EVENT_NET	SV Tara	TARA_20120223Z	TARA_151	Plankton net+sieve, type=single, mesh(µm)=5, mouth(m^2)=0.196349, length(m)=2.5	2012-03-09 12:42:00	36.1399	-28.9689	Westerlies Biome	[NAO] North Atlantic Ocean (MRGID:1912)	[NAST-E] North Atlantic Subtropical Gyral Province (MRGID:21467)	0	1	365	365	winter	late	descending	0.98	day	704	41.385338	36.468994	36.34971428	36.897877	17.06879425	0.00129951	0.000125118	0.021044872	0.008544101	0.036169071	0.041397313	0.306125077	0.500242876	NA	0.134985097	15.9453	1.003040194	NA	430.1665	0.18866688	47.6391449	0.000128627	-3608	38.4089	-28.4333	255.949	0.745	9.186e-06	-4.997032	3.058714	-0.157861	0.025897	37.583333	-28.188777	38.652506	76	36.954407	-27.865133
TARA_20120305T1610Z_150_EVENT_NET	SV Tara	TARA_20120223Z	TARA_150	Plankton net+sieve, type=single, mesh(µm)=5, mouth(m^2)=0.196349, length(m)=2.5	2012-03-05 16:10:00	35.8777	-37.1969	Westerlies Biome	[NAO] North Atlantic Ocean (MRGID:1912)	[NAST-W] North Atlantic Subtropical Gyral Province (MRGID:21455)	0	1	365	365	winter	late	ascending	0.89	day	695	30.754185	38.48548	36.68739891	33.241665	17.594893	0.001100777	0.000170337	0.013435967	0.005137518	0.023812729	0.025491913	0.096477222	0.114200529	NA	0.272764102	22.4501	2.066890316	NA	550.112	0.218602344	69.39566422	0.0002832	-3182	39.3671	-31.2333	656.0146	0.48158	6.438e-06	11.224682	4.559712	-0.032539	0.073051	1.388889	NA	NA	120	36.403496	-38.208687
TARA_20120305T0925Z_150_EVENT_PUMP	SV Tara	TARA_20120223Z	TARA_150	High Volume Peristaltic Pump	2012-03-05 09:25:00	35.9346	-37.3032	Westerlies Biome	[NAO] North Atlantic Ocean (MRGID:1912)	[NAST-W] North Atlantic Subtropical Gyral Province (MRGID:21455)	0	1	365	365	winter	late	ascending	0.89	day	695	32.097164	37.91587	35.73303032	33.899197	17.46959725	0.001100777	0.000170337	0.013435967	0.005137518	0.023812729	0.025491913	0.096477222	0.114200529	1.63013	0.193537578	NA	2.066890316	NA	574.844	0.19568295	61.64533043	0.000192719	-3140	39.3671	-31.2333	1394.884	0.54808	3.2377e-05	11.224682	4.559712	-0.032539	0.073051	1.388889	NA	NA	120	36.403496	-38.208687
TARA_20120301T1459Z_149_EVENT_NET	SV Tara	TARA_20120223Z	TARA_149	Plankton net+sieve, type=single, mesh(µm)=5, mouth(m^2)=0.196349, length(m)=2.5	2012-03-01 14:59:00	34.0533	-49.8355	Westerlies Biome	[NAO] North Atlantic Ocean (MRGID:1912)	[NAST-W] North Atlantic Subtropical Gyral Province (MRGID:21455)	0	1	365	365	winter	late	ascending	0.54	day	688	39.658726	34.986786	33.3441906	38.3299	18.06685825	0.000983844	3.6283e-05	0.011274377	0.001306253	0.069205704	0.042194068	0.470016162	0.547150564	NA	0.253996909	33.9938	1.014244699	NA	555.787	NA	69.61623764	9.73e-05	-4818	32.5	-64.666	1384.9468	0.46646	5.8914e-05	-11.12844	-3.828252	0.275561	0.079308	0	NA	NA	120	37.250654	-46.971893
TARA_20120301T1422Z_149_EVENT_NET	SV Tara	TARA_20120223Z	TARA_149	Plankton net+sieve, type=Double, mesh(µm)=20, mouth(m^2)=0.192442, length(m)=2.5	2012-03-01 14:22:00	34.0639	-49.844	Westerlies Biome	[NAO] North Atlantic Ocean (MRGID:1912)	[NAST-W] North Atlantic Subtropical Gyral Province (MRGID:21455)	0	1	365	365	winter	late	ascending	0.54	day	688	39.658726	34.986786	33.21219254	38.3299	18.043018	0.000983844	3.6283e-05	0.011274377	0.001306253	0.069205704	0.042194068	0.470016162	0.547150564	NA	0.255898371	33.9938	1.014244699	NA	555.787	0.171812244	70.02334213	0.000101148	-4818	32.5	-64.666	1384.9468	0.46646	5.8914e-05	-11.12844	-3.828252	0.275561	0.079308	0	NA	NA	120	37.250654	-46.971893
TARA_20120301T1301Z_149_EVENT_NET	SV Tara	TARA_20120223Z	TARA_149	Plankton net+sieve, type=Bongo, mesh(µm)=180, mouth(m^2)=0.258319, length(m)=3	2012-03-01 13:01:00	34.0823	-49.8695	Westerlies Biome	[NAO] North Atlantic Ocean (MRGID:1912)	[NAST-W] North Atlantic Subtropical Gyral Province (MRGID:21455)	0	1	365	365	winter	middle	ascending	0.54	day	688	39.73	34.77047	33.20864296	38.580673	NA	0.000983844	3.6283e-05	0.011274377	0.001306253	0.069205704	0.042194068	0.470016162	0.547150564	NA	0.251685381	33.7376	1.014244699	NA	555.787	0.177005872	69.3539238	9.5e-05	-4781	32.5	-64.666	749.564	0.34844	0.00029911	-11.12844	-3.828252	0.275561	0.079308	0	NA	NA	120	37.250654	-46.971893
TARA_20120224T1543Z_148_EVENT_NET	SV Tara	TARA_20120223Z	TARA_148	Plankton net+sieve, type=single, mesh(µm)=5, mouth(m^2)=0.196349, length(m)=2.5	2012-02-24 15:43:00	31.8103	-64.1348	Westerlies Biome	[NAO] North Atlantic Ocean (MRGID:1912)	[NAST-W] North Atlantic Subtropical Gyral Province (MRGID:21455)	0	1	365	365	winter	middle	ascending	0.07	day	680	39.461994	25.168488	24.94588661	28.055067	20.0058055	0.001041271	6.8147e-05	0.006396831	0.001208198	0.02664326	0.015909636	0.215206316	0.228498949	NA	0.175880983	19.8695	0.897306487	NA	415.07	0.2836366	57.11966324	9.05e-05	-4551	32.3	-64.6759	78.4562	0.65437	2.054e-05	9.553489	-10.815305	0.069438	0.085786	1.333333	NA	NA	120	31.427225	-61.897306
TARA_20120218T2123Z_147_EVENT_NET	SV Tara	TARA_20120212Z	TARA_147	Plankton net+sieve, type=single, mesh(µm)=5, mouth(m^2)=0.196349, length(m)=2.5	2012-02-18 21:23:00	32.9701	-66.5548	Westerlies Biome	[NAO] North Atlantic Ocean (MRGID:1912)	[NAST-W] North Atlantic Subtropical Gyral Province (MRGID:21455)	0	1	365	365	winter	middle	descending	0.13	day	667	36.64769	23.2978	25.80787849	26.505795	19.84430125	0.001076234	5.1855e-05	0.006327717	0.001158111	0.059786693	0.018249512	0.754704962	0.384769473	NA	0.143126562	36.7033	1.737188004	NA	NA	0.148448639	52.30227852	1.95e-05	-4947	32.2983	-64.8667	176.8661	0.12255	7.36e-07	-5.038707	-2.870944	0.003342	0.034771	0	NA	NA	120	34.051748	-65.403757
