cruise_name,EXPOCODE,Ship,STNNBR,CASTNO,section,ISO_DateTime,Date,Year,Month,Day,timeutc,timecode,lon,lat,nav_code,depth_max,pres_max,depth_hgt,parameters,comments,HOT_summary_file_name,ROSETTE,CTDPRS,A_CAR,ALKALIN,ATP,B_CAR,BUT_19,CAROTEN,CHL_Plus,CHLC1_2,CHLDA_A,CHL_A,CHL_B,CHL_C3,CHL_C4,CTDOXY,CTDSAL,CTDTMP,DIADINO,DIC,DOC,DON,DOP,DV_CHLA,E_BACT,FUCO,GTP,H_BACT,H2O2,HEX_19,HPLCchl,LLN,LLP,LLSi,LUTEIN,MV_CHLA,N2O,NO2,NO2_NO3,OXYGEN,P_BACT,P13C,P15N,PC,PERID,PE_pt4u,PE_10u,PE_5u,PH,PHEO,PHSPHT,PIC,PN,PP,PRASINO,PSi,REPLICT,S_BACT,SALNITY,SIGMA,SILCAT,SPEC_SI,TD700A,TD700B,TD700C,TDN,TDP,THETA,VIOL,ZEAXAN,num_bottles,pCO2,QUALT1,QUALT2,QUALT3,QUALT4,QUALT5,QUALT6,QUALT7,QUALT8,QUALT9,QUAL10
152,33KB152_1,33KB152/1,2,3,PRS2,2003-10-14T20:59:00,101403,2003,10,14,2059,BE,-157.9787,22.7767,GPS,4745,1026,3728,1,"Dual T; C sensors",cruise.summaries/hot152.sum,20,4.2,,,,,,,,,,,,,,204.6,35.0412,26.8415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,35.0407,22.800,,,,,,,,26.8405,,,20,,2129999,9999999,9999999,9999999,9999999,999999,999999,999999,999999,999999
152,33KB152_1,33KB152/1,2,3,PRS2,2003-10-14T20:59:00,101403,2003,10,14,2059,BE,-157.9787,22.7767,GPS,4745,1026,3728,1,"Dual T; C sensors",cruise.summaries/hot152.sum,19,24.6,,,,,,,,,,,,,,204.5,35.0413,26.8182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,35.0398,22.809,,,,,,,,26.8126,,,20,,2129999,9999999,9999999,9999999,9999999,999999,999999,999999,999999,999999
152,33KB152_1,33KB152/1,2,3,PRS2,2003-10-14T20:59:00,101403,2003,10,14,2059,BE,-157.9787,22.7767,GPS,4745,1026,3728,1,"Dual T; C sensors",cruise.summaries/hot152.sum,18,24.6,,,,,,,,,,,,,,204.3,35.0410,26.8213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,22.807,,,,,,,,26.8157,,,20,,2159999,9999999,9999999,9999999,9999999,999999,999999,999999,999999,999999
152,33KB152_1,33KB152/1,2,3,PRS2,2003-10-14T20:59:00,101403,2003,10,14,2059,BE,-157.9787,22.7767,GPS,4745,1026,3728,1,"Dual T; C sensors",cruise.summaries/hot152.sum,17,24.7,,,,,,,,,,,,,,204.3,35.0411,26.8197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,22.808,,,,,,,,26.8140,,,20,,2159999,9999999,9999999,9999999,9999999,999999,999999,999999,999999,999999
152,33KB152_1,33KB152/1,2,3,PRS2,2003-10-14T20:59:00,101403,2003,10,14,2059,BE,-157.9787,22.7767,GPS,4745,1026,3728,1,"Dual T; C sensors",cruise.summaries/hot152.sum,16,44.8,,,,,,,,,,,,,,204.6,35.0447,26.7789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,35.0429,22.825,,,,,,,,26.7687,,,20,,2129999,9999999,9999999,9999999,9999999,999999,999999,999999,999999,999999
152,33KB152_1,33KB152/1,2,3,PRS2,2003-10-14T20:59:00,101403,2003,10,14,2059,BE,-157.9787,22.7767,GPS,4745,1026,3728,1,"Dual T; C sensors",cruise.summaries/hot152.sum,15,60.2,,,,,,,,,,,,,,210.3,35.0553,26.2089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,35.0520,23.014,,,,,,,,26.1954,,,20,,2129999,9999999,9999999,9999999,9999999,999999,999999,999999,999999,999999
152,33KB152_1,33KB152/1,2,3,PRS2,2003-10-14T20:59:00,101403,2003,10,14,2059,BE,-157.9787,22.7767,GPS,4745,1026,3728,1,"Dual T; C sensors",cruise.summaries/hot152.sum,14,75.2,,,,,,,,,,,,,,223.5,34.9839,24.6280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,34.9831,23.446,,,,,,,,24.6119,,,20,,2129999,9999999,9999999,9999999,9999999,999999,999999,999999,999999,999999
152,33KB152_1,33KB152/1,2,3,PRS2,2003-10-14T20:59:00,101403,2003,10,14,2059,BE,-157.9787,22.7767,GPS,4745,1026,3728,1,"Dual T; C sensors",cruise.summaries/hot152.sum,13,83.9,,,,,,,,,,,,,,221.0,34.9960,24.4660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,23.505,,,,,,,,24.4481,,,20,,2159999,9999999,9999999,9999999,9999999,999999,999999,999999,999999,999999
152,33KB152_1,33KB152/1,2,3,PRS2,2003-10-14T20:59:00,101403,2003,10,14,2059,BE,-157.9787,22.7767,GPS,4745,1026,3728,1,"Dual T; C sensors",cruise.summaries/hot152.sum,12,84.1,,,,,,,,,,,,,,220.9,34.9947,24.4741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,23.501,,,,,,,,24.4561,,,20,,2159999,9999999,9999999,9999999,9999999,999999,999999,999999,999999,999999
152,33KB152_1,33KB152/1,2,3,PRS2,2003-10-14T20:59:00,101403,2003,10,14,2059,BE,-157.9787,22.7767,GPS,4745,1026,3728,1,"Dual T; C sensors",cruise.summaries/hot152.sum,11,84.3,,,,,,,,,,,,,,220.8,34.9961,24.4692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,23.504,,,,,,,,24.4512,,,20,,2159999,9999999,9999999,9999999,9999999,999999,999999,999999,999999,999999
