cruise_name,EXPOCODE,Ship,STNNBR,CASTNO,section,ISO_DateTime,Date,Year,Month,Day,timeutc,timecode,lon,lat,nav_code,depth_max,pres_max,depth_hgt,parameters,comments,HOT_summary_file_name,ROSETTE,CTDPRS,A_CAR,ALKALIN,ATP,B_CAR,BUT_19,CAROTEN,CHL_Plus,CHLC1_2,CHLDA_A,CHL_A,CHL_B,CHL_C3,CHL_C4,CTDOXY,CTDSAL,CTDTMP,DIADINO,DIC,DOC,DON,DOP,DV_CHLA,E_BACT,FUCO,GTP,H_BACT,H2O2,HEX_19,HPLCchl,LLN,LLP,LLSi,LUTEIN,MV_CHLA,N2O,NO2,NO2_NO3,OXYGEN,P_BACT,P13C,P15N,PC,PERID,PE_pt4u,PE_10u,PE_5u,PH,PHEO,PHSPHT,PIC,PN,PP,PRASINO,PSi,REPLICT,S_BACT,SALNITY,SIGMA,SILCAT,SPEC_SI,TD700A,TD700B,TD700C,TDN,TDP,THETA,VIOL,ZEAXAN,num_bottles,pCO2,QUALT1,QUALT2,QUALT3,QUALT4,QUALT5,QUALT6,QUALT7,QUALT8,QUALT9,QUAL10
153,33KB153_1,33KB153/1,2,3,PRS2,2003-11-09T20:55:00,110903,2003,11,09,2055,BE,-157.9977,22.7493,GPS,4748,1024,3733,1,"Dual T; C sensors",cruise.summaries/hot153.sum,14,8.2,,,,,,,,,,,,,,203.4,35.2011,26.5241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,35.2028,23.021,,,,,,,,26.5223,,,14,,2129999,9999999,9999999,9999999,9999999,999999,999999,999999,999999,999999
153,33KB153_1,33KB153/1,2,3,PRS2,2003-11-09T20:55:00,110903,2003,11,09,2055,BE,-157.9977,22.7493,GPS,4748,1024,3733,1,"Dual T; C sensors",cruise.summaries/hot153.sum,13,25.0,,,,,,,,,,,,,,203.0,35.2010,26.5231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,35.2032,23.023,,,,,,,,26.5174,,,14,,2129999,9999999,9999999,9999999,9999999,999999,999999,999999,999999,999999
153,33KB153_1,33KB153/1,2,3,PRS2,2003-11-09T20:55:00,110903,2003,11,09,2055,BE,-157.9977,22.7493,GPS,4748,1024,3733,1,"Dual T; C sensors",cruise.summaries/hot153.sum,12,44.9,,,,,,,,,,,,,,203.3,35.2012,26.5209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,35.2018,23.025,,,,,,,,26.5108,,,14,,2129999,9999999,9999999,9999999,9999999,999999,999999,999999,999999,999999
153,33KB153_1,33KB153/1,2,3,PRS2,2003-11-09T20:55:00,110903,2003,11,09,2055,BE,-157.9977,22.7493,GPS,4748,1024,3733,1,"Dual T; C sensors",cruise.summaries/hot153.sum,11,59.8,,,,,,,,,,,,,,211.8,35.2920,25.9185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,35.2895,23.283,,,,,,,,25.9051,,,14,,2129999,9999999,9999999,9999999,9999999,999999,999999,999999,999999,999999
153,33KB153_1,33KB153/1,2,3,PRS2,2003-11-09T20:55:00,110903,2003,11,09,2055,BE,-157.9977,22.7493,GPS,4748,1024,3733,1,"Dual T; C sensors",cruise.summaries/hot153.sum,10,75.9,,,,,,,,,,,,,,218.9,35.3009,24.5590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,35.3003,23.707,,,,,,,,24.5427,,,14,,2129999,9999999,9999999,9999999,9999999,999999,999999,999999,999999,999999
153,33KB153_1,33KB153/1,2,3,PRS2,2003-11-09T20:55:00,110903,2003,11,09,2055,BE,-157.9977,22.7493,GPS,4748,1024,3733,1,"Dual T; C sensors",cruise.summaries/hot153.sum,9,86.2,,,,,,,,,,,,,,220.2,35.2946,23.9400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,35.2946,23.888,,,,,,,,23.9219,,,14,,2129999,9999999,9999999,9999999,9999999,999999,999999,999999,999999,999999
153,33KB153_1,33KB153/1,2,3,PRS2,2003-11-09T20:55:00,110903,2003,11,09,2055,BE,-157.9977,22.7493,GPS,4748,1024,3733,1,"Dual T; C sensors",cruise.summaries/hot153.sum,8,101.9,,,,,,,,,,,,,,218.2,35.2531,22.3659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,35.2558,24.313,,,,,,,,22.3454,,,14,,2129999,9999999,9999999,9999999,9999999,999999,999999,999999,999999,999999
153,33KB153_1,33KB153/1,2,3,PRS2,2003-11-09T20:55:00,110903,2003,11,09,2055,BE,-157.9977,22.7493,GPS,4748,1024,3733,1,"Dual T; C sensors",cruise.summaries/hot153.sum,7,110.6,,,,,,,,,,,,,,216.3,35.2092,21.4002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,35.2130,24.549,,,,,,,,21.3788,,,14,,2129999,9999999,9999999,9999999,9999999,999999,999999,999999,999999,999999
153,33KB153_1,33KB153/1,2,3,PRS2,2003-11-09T20:55:00,110903,2003,11,09,2055,BE,-157.9977,22.7493,GPS,4748,1024,3733,1,"Dual T; C sensors",cruise.summaries/hot153.sum,6,124.0,,,,,,,,,,,,,,210.8,35.1641,20.6243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,35.1640,24.727,,,,,,,,20.6009,,,14,,2129999,9999999,9999999,9999999,9999999,999999,999999,999999,999999,999999
153,33KB153_1,33KB153/1,2,3,PRS2,2003-11-09T20:55:00,110903,2003,11,09,2055,BE,-157.9977,22.7493,GPS,4748,1024,3733,1,"Dual T; C sensors",cruise.summaries/hot153.sum,5,149.6,,,,,,,,,,,,,,198.8,35.1157,19.8618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,35.0990,24.894,,,,,,,,19.8343,,,14,,2149999,9999999,9999999,9999999,9999999,999999,999999,999999,999999,999999
