cruise_name,EXPOCODE,Ship,STNNBR,CASTNO,section,ISO_DateTime,Date,Year,Month,Day,timeutc,timecode,lon,lat,nav_code,depth_max,pres_max,depth_hgt,parameters,comments,HOT_summary_file_name,ROSETTE,CTDPRS,A_CAR,ALKALIN,ATP,B_CAR,BUT_19,CAROTEN,CHL_Plus,CHLC1_2,CHLDA_A,CHL_A,CHL_B,CHL_C3,CHL_C4,CTDOXY,CTDSAL,CTDTMP,DIADINO,DIC,DOC,DON,DOP,DV_CHLA,E_BACT,FUCO,GTP,H_BACT,H2O2,HEX_19,HPLCchl,LLN,LLP,LLSi,LUTEIN,MV_CHLA,N2O,NO2,NO2_NO3,OXYGEN,P_BACT,P13C,P15N,PC,PERID,PE_pt4u,PE_10u,PE_5u,PH,PHEO,PHSPHT,PIC,PN,PP,PRASINO,PSi,REPLICT,S_BACT,SALNITY,SIGMA,SILCAT,SPEC_SI,TD700A,TD700B,TD700C,TDN,TDP,THETA,VIOL,ZEAXAN,num_bottles,pCO2,QUALT1,QUALT2,QUALT3,QUALT4,QUALT5,QUALT6,QUALT7,QUALT8,QUALT9,QUAL10
202,33KB202_1,33KB202/1,2,1,PRS2,2008-06-25T10:11:00,062508,2008,6,25,1011,BE,-157.9987,22.7695,GPS,4731,352,4382,,"Dual T; C sensors",cruise.summaries/hot202.sum,24,24.6,,,,,,,,,,,,,,209.2,35.0666,25.5257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,23.232,,,,,,,,25.5203,,,24,,2199999,9999999,9999999,9999999,9999999,999999,999999,999999,999999,999999
202,33KB202_1,33KB202/1,2,1,PRS2,2008-06-25T10:11:00,062508,2008,6,25,1011,BE,-157.9987,22.7695,GPS,4731,352,4382,,"Dual T; C sensors",cruise.summaries/hot202.sum,23,24.6,,,,,,,,,,,,,,209.2,35.0666,25.5255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,23.232,,,,,,,,25.5201,,,24,,2199999,9999999,9999999,9999999,9999999,999999,999999,999999,999999,999999
202,33KB202_1,33KB202/1,2,1,PRS2,2008-06-25T10:11:00,062508,2008,6,25,1011,BE,-157.9987,22.7695,GPS,4731,352,4382,,"Dual T; C sensors",cruise.summaries/hot202.sum,22,24.5,,,,,,,,,,,,,,209.2,35.0667,25.5254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,23.232,,,,,,,,25.5200,,,24,,2199999,9999999,9999999,9999999,9999999,999999,999999,999999,999999,999999
202,33KB202_1,33KB202/1,2,1,PRS2,2008-06-25T10:11:00,062508,2008,6,25,1011,BE,-157.9987,22.7695,GPS,4731,352,4382,,"Dual T; C sensors",cruise.summaries/hot202.sum,21,24.4,,,,,,,,,,,,,,209.3,35.0670,25.5252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,23.233,,,,,,,,25.5198,,,24,,2199999,9999999,9999999,9999999,9999999,999999,999999,999999,999999,999999
202,33KB202_1,33KB202/1,2,1,PRS2,2008-06-25T10:11:00,062508,2008,6,25,1011,BE,-157.9987,22.7695,GPS,4731,352,4382,,"Dual T; C sensors",cruise.summaries/hot202.sum,20,24.3,,,,,,,,,,,,,,209.4,35.0672,25.5241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,23.233,,,,,,,,25.5187,,,24,,2199999,9999999,9999999,9999999,9999999,999999,999999,999999,999999,999999
202,33KB202_1,33KB202/1,2,1,PRS2,2008-06-25T10:11:00,062508,2008,6,25,1011,BE,-157.9987,22.7695,GPS,4731,352,4382,,"Dual T; C sensors",cruise.summaries/hot202.sum,19,29.9,,,,,,,,,,,,,,209.6,35.0652,25.5155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,23.235,,,,,,,,25.5089,,,24,,2199999,9999999,9999999,9999999,9999999,999999,999999,999999,999999,999999
202,33KB202_1,33KB202/1,2,1,PRS2,2008-06-25T10:11:00,062508,2008,6,25,1011,BE,-157.9987,22.7695,GPS,4731,352,4382,,"Dual T; C sensors",cruise.summaries/hot202.sum,18,29.8,,,,,,,,,,,,,,209.7,35.0657,25.5163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,23.235,,,,,,,,25.5097,,,24,,2199999,9999999,9999999,9999999,9999999,999999,999999,999999,999999,999999
202,33KB202_1,33KB202/1,2,1,PRS2,2008-06-25T10:11:00,062508,2008,6,25,1011,BE,-157.9987,22.7695,GPS,4731,352,4382,,"Dual T; C sensors",cruise.summaries/hot202.sum,17,29.8,,,,,,,,,,,,,,209.7,35.0653,25.5149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,23.235,,,,,,,,25.5084,,,24,,2199999,9999999,9999999,9999999,9999999,999999,999999,999999,999999,999999
202,33KB202_1,33KB202/1,2,1,PRS2,2008-06-25T10:11:00,062508,2008,6,25,1011,BE,-157.9987,22.7695,GPS,4731,352,4382,,"Dual T; C sensors",cruise.summaries/hot202.sum,16,29.8,,,,,,,,,,,,,,209.7,35.0649,25.5144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,23.235,,,,,,,,25.5078,,,24,,2199999,9999999,9999999,9999999,9999999,999999,999999,999999,999999,999999
202,33KB202_1,33KB202/1,2,1,PRS2,2008-06-25T10:11:00,062508,2008,6,25,1011,BE,-157.9987,22.7695,GPS,4731,352,4382,,"Dual T; C sensors",cruise.summaries/hot202.sum,15,29.9,,,,,,,,,,,,,,209.7,35.0645,25.5137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,23.235,,,,,,,,25.5072,,,24,,2199999,9999999,9999999,9999999,9999999,999999,999999,999999,999999,999999
