cruise_name,EXPOCODE,Ship,STNNBR,CASTNO,section,ISO_DateTime,Date,Year,Month,Day,timeutc,timecode,lon,lat,nav_code,depth_max,pres_max,depth_hgt,parameters,comments,HOT_summary_file_name,ROSETTE,CTDPRS,A_CAR,ALKALIN,ATP,B_CAR,BUT_19,CAROTEN,CHL_Plus,CHLC1_2,CHLDA_A,CHL_A,CHL_B,CHL_C3,CHL_C4,CTDOXY,CTDSAL,CTDTMP,DIADINO,DIC,DOC,DON,DOP,DV_CHLA,E_BACT,FUCO,GTP,H_BACT,H2O2,HEX_19,HPLCchl,LLN,LLP,LLSi,LUTEIN,MV_CHLA,N2O,NO2,NO2_NO3,OXYGEN,P_BACT,P13C,P15N,PC,PERID,PE_pt4u,PE_10u,PE_5u,PH,PHEO,PHSPHT,PIC,PN,PP,PRASINO,PSi,REPLICT,S_BACT,SALNITY,SIGMA,SILCAT,SPEC_SI,TD700A,TD700B,TD700C,TDN,TDP,THETA,VIOL,ZEAXAN,num_bottles,pCO2,QUALT1,QUALT2,QUALT3,QUALT4,QUALT5,QUALT6,QUALT7,QUALT8,QUALT9,QUAL10
146,33KB146_1,33KB146/1,2,3,PRS2,2003-03-28T21:56:00,032803,2003,3,28,2156,BE,-157.9980,22.7480,GPS,4744,1018,3735,1,"Dual T; C sensors",cruise.summaries/hot146.sum,14,8.3,,,,,,,,,,,,,,270.0,35.2854,23.7519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,35.2897,23.931,,,,,,,,23.7502,,,14,,2129999,9999999,9999999,9999999,9999999,999999,999999,999999,999999,999999
146,33KB146_1,33KB146/1,2,3,PRS2,2003-03-28T21:56:00,032803,2003,3,28,2156,BE,-157.9980,22.7480,GPS,4744,1018,3735,1,"Dual T; C sensors",cruise.summaries/hot146.sum,13,24.8,,,,,,,,,,,,,,270.6,35.2936,23.6890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,35.2942,23.957,,,,,,,,23.6838,,,14,,2129999,9999999,9999999,9999999,9999999,999999,999999,999999,999999,999999
146,33KB146_1,33KB146/1,2,3,PRS2,2003-03-28T21:56:00,032803,2003,3,28,2156,BE,-157.9980,22.7480,GPS,4744,1018,3735,1,"Dual T; C sensors",cruise.summaries/hot146.sum,12,43.6,,,,,,,,,,,,,,270.5,35.3607,23.1222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,35.3616,24.174,,,,,,,,23.1133,,,14,,2129999,9999999,9999999,9999999,9999999,999999,999999,999999,999999,999999
146,33KB146_1,33KB146/1,2,3,PRS2,2003-03-28T21:56:00,032803,2003,3,28,2156,BE,-157.9980,22.7480,GPS,4744,1018,3735,1,"Dual T; C sensors",cruise.summaries/hot146.sum,11,59.3,,,,,,,,,,,,,,268.2,35.3817,22.9860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,35.3871,24.231,,,,,,,,22.9739,,,14,,2129999,9999999,9999999,9999999,9999999,999999,999999,999999,999999,999999
146,33KB146_1,33KB146/1,2,3,PRS2,2003-03-28T21:56:00,032803,2003,3,28,2156,BE,-157.9980,22.7480,GPS,4744,1018,3735,1,"Dual T; C sensors",cruise.summaries/hot146.sum,10,73.4,,,,,,,,,,,,,,268.2,35.3771,22.8035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,35.3792,24.281,,,,,,,,22.7886,,,14,,2129999,9999999,9999999,9999999,9999999,999999,999999,999999,999999,999999
146,33KB146_1,33KB146/1,2,3,PRS2,2003-03-28T21:56:00,032803,2003,3,28,2156,BE,-157.9980,22.7480,GPS,4744,1018,3735,1,"Dual T; C sensors",cruise.summaries/hot146.sum,9,84.0,,,,,,,,,,,,,,267.5,35.3693,22.6433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,35.3679,24.321,,,,,,,,22.6263,,,14,,2129999,9999999,9999999,9999999,9999999,999999,999999,999999,999999,999999
146,33KB146_1,33KB146/1,2,3,PRS2,2003-03-28T21:56:00,032803,2003,3,28,2156,BE,-157.9980,22.7480,GPS,4744,1018,3735,1,"Dual T; C sensors",cruise.summaries/hot146.sum,8,98.3,,,,,,,,,,,,,,264.8,35.3600,22.2275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,35.3610,24.433,,,,,,,,22.2079,,,14,,2129999,9999999,9999999,9999999,9999999,999999,999999,999999,999999,999999
146,33KB146_1,33KB146/1,2,3,PRS2,2003-03-28T21:56:00,032803,2003,3,28,2156,BE,-157.9980,22.7480,GPS,4744,1018,3735,1,"Dual T; C sensors",cruise.summaries/hot146.sum,7,112.5,,,,,,,,,,,,,,257.4,35.3292,21.8089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,35.3376,24.528,,,,,,,,21.7867,,,14,,2129999,9999999,9999999,9999999,9999999,999999,999999,999999,999999,999999
146,33KB146_1,33KB146/1,2,3,PRS2,2003-03-28T21:56:00,032803,2003,3,28,2156,BE,-157.9980,22.7480,GPS,4744,1018,3735,1,"Dual T; C sensors",cruise.summaries/hot146.sum,6,124.7,,,,,,,,,,,,,,254.2,35.3113,21.5050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,35.3145,24.599,,,,,,,,21.4807,,,14,,2129999,9999999,9999999,9999999,9999999,999999,999999,999999,999999,999999
146,33KB146_1,33KB146/1,2,3,PRS2,2003-03-28T21:56:00,032803,2003,3,28,2156,BE,-157.9980,22.7480,GPS,4744,1018,3735,1,"Dual T; C sensors",cruise.summaries/hot146.sum,5,150.0,,,,,,,,,,,,,,249.4,35.2728,20.9356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,35.2741,24.727,,,,,,,,20.9069,,,14,,2129999,9999999,9999999,9999999,9999999,999999,999999,999999,999999,999999
