Sample_event_ID	start_ISO_dateTime	stop_ISO_dateTime	start_lat	stop_lat	start_lon	stop_lon	Cruise_ID	Station_name	sampling_event_type	cruise_expedition
TARA_20130710T1100Z_175_Combined-EVENTS_CAST	2013-07-10 11:00:00	2013-07-10 15:57:00	79.203	79.231	66.483	66.475	TARA_20130629Z	TARA_175	cast	Tara Oceans
TARA_20130710T0358Z_175_EVENT_PUMP	2013-07-10 03:58:00	2013-07-10 08:20:00	79.223	79.202	66.344	66.508	TARA_20130629Z	TARA_175	pump	Tara Oceans
TARA_20130708T1100Z_173_EVENT_PUMP	2013-07-08 11:00:00	2013-07-08 14:06:00	78.935	78.933	79.06	79.091	TARA_20130629Z	TARA_173	pump	Tara Oceans
TARA_20130708T0412Z_173_EVENT_PUMP	2013-07-08 04:12:00	2013-07-08 07:55:00	78.956	78.922	79.42	79.225	TARA_20130629Z	TARA_173	pump	Tara Oceans
TARA_20130701T1234Z_168_EVENT_PUMP	2013-07-01 12:34:00	2013-07-01 15:24:00	72.543	72.597	44.102	44.173	TARA_20130629Z	TARA_168	pump	Tara Oceans
TARA_20130701T0320Z_168_EVENT_PUMP	2013-07-01 03:20:00	2013-07-01 08:46:00	72.513	72.66	44.078	44.157	TARA_20130629Z	TARA_168	pump	Tara Oceans
TARA_20130610T0838Z_163_Combined-EVENTS_CAST	2013-06-10 08:38:00	2013-06-10 16:45:00	76.125	76.016	1.365	1.407	TARA_20130519Z	TARA_163	cast	Tara Oceans
TARA_20130609T0739Z_163_EVENT_PUMP	2013-06-09 07:39:00	2013-06-09 11:26:00	76.183	76.166	1.392	1.869	TARA_20130519Z	TARA_163	pump	Tara Oceans
TARA_20130604T0905Z_158_Combined-EVENTS_CAST	2013-06-04 09:05:00	2013-06-04 17:21:00	67.168	67.269	0.218	0.354	TARA_20130519Z	TARA_158	cast	Tara Oceans
TARA_20130603T1527Z_158_EVENT_PUMP	2013-06-03 15:27:00	2013-06-03 17:28:00	67.161	67.18	0.396	0.488	TARA_20130519Z	TARA_158	pump	Tara Oceans
TARA_20130603T0731Z_158_EVENT_PUMP	2013-06-03 07:31:00	2013-06-03 10:12:00	67.141	67.138	0.235	0.244	TARA_20130519Z	TARA_158	pump	Tara Oceans
TARA_20130525T0907Z_155_EVENT_PUMP	2013-05-25 09:07:00	2013-05-25 11:45:00	54.545	54.525	-16.794	-16.689	TARA_20130519Z	TARA_155	pump	Tara Oceans
TARA_20130524T1315Z_155_Combined-EVENTS_CAST	2013-05-24 13:15:00	2013-05-24 21:45:00	54.574	54.657	-16.834	-16.573	TARA_20130519Z	TARA_155	cast	Tara Oceans
TARA_20130524T0536Z_155_EVENT_PUMP	2013-05-24 05:36:00	2013-05-24 08:30:00	54.531	54.575	-16.938	-16.826	TARA_20130519Z	TARA_155	pump	Tara Oceans
