cruise_name,station,cast,ISO_DateTime,Year,Month,Day,timeutc,lon,lat,depth_max,pres_max,Date,timecode,HOT_summary_file_name,parameters,num_bottles,section,nav_code,depth_hgt,EXPOCODE,Ship,comments,CTDPRS,CTDTMP,CTDSAL,CTDOXY,XMISS,CHLPIG,NUMBER,NITRATE,FLUOR,QUALT1
151,2,3,2003-08-20T21:00:00,2003,8,20,2100,-157.9998,22.7633,4723,1024,082003,BE,cruise.summaries/hot151.sum,1,16,PRS2,GPS,3708,33KI151_1,33KI151/1,"Dual T; C sensors",0.0,26.3898,34.9731,205.9,,0.3020,0,,,666696
151,2,3,2003-08-20T21:00:00,2003,8,20,2100,-157.9998,22.7633,4723,1024,082003,BE,cruise.summaries/hot151.sum,1,16,PRS2,GPS,3708,33KI151_1,33KI151/1,"Dual T; C sensors",2.0,26.3898,34.9731,205.9,,0.3020,120,,,222193
151,2,3,2003-08-20T21:00:00,2003,8,20,2100,-157.9998,22.7633,4723,1024,082003,BE,cruise.summaries/hot151.sum,1,16,PRS2,GPS,3708,33KI151_1,33KI151/1,"Dual T; C sensors",4.0,26.3887,34.9730,206.0,,0.0778,108,,,222192
151,2,3,2003-08-20T21:00:00,2003,8,20,2100,-157.9998,22.7633,4723,1024,082003,BE,cruise.summaries/hot151.sum,1,16,PRS2,GPS,3708,33KI151_1,33KI151/1,"Dual T; C sensors",6.0,26.3902,34.9731,206.0,,0.0659,60,,,222192
151,2,3,2003-08-20T21:00:00,2003,8,20,2100,-157.9998,22.7633,4723,1024,082003,BE,cruise.summaries/hot151.sum,1,16,PRS2,GPS,3708,33KI151_1,33KI151/1,"Dual T; C sensors",8.0,26.3920,34.9731,205.8,,0.0716,96,,,222192
151,2,3,2003-08-20T21:00:00,2003,8,20,2100,-157.9998,22.7633,4723,1024,082003,BE,cruise.summaries/hot151.sum,1,16,PRS2,GPS,3708,33KI151_1,33KI151/1,"Dual T; C sensors",10.0,26.3884,34.9730,206.2,,0.0739,96,,,222192
151,2,3,2003-08-20T21:00:00,2003,8,20,2100,-157.9998,22.7633,4723,1024,082003,BE,cruise.summaries/hot151.sum,1,16,PRS2,GPS,3708,33KI151_1,33KI151/1,"Dual T; C sensors",12.0,26.3868,34.9729,205.8,,0.0712,84,,,222192
151,2,3,2003-08-20T21:00:00,2003,8,20,2100,-157.9998,22.7633,4723,1024,082003,BE,cruise.summaries/hot151.sum,1,16,PRS2,GPS,3708,33KI151_1,33KI151/1,"Dual T; C sensors",14.0,26.3842,34.9728,205.6,,0.0756,60,,,222192
151,2,3,2003-08-20T21:00:00,2003,8,20,2100,-157.9998,22.7633,4723,1024,082003,BE,cruise.summaries/hot151.sum,1,16,PRS2,GPS,3708,33KI151_1,33KI151/1,"Dual T; C sensors",16.0,26.3838,34.9728,206.0,,0.0795,120,,,222192
151,2,3,2003-08-20T21:00:00,2003,8,20,2100,-157.9998,22.7633,4723,1024,082003,BE,cruise.summaries/hot151.sum,1,16,PRS2,GPS,3708,33KI151_1,33KI151/1,"Dual T; C sensors",18.0,26.3845,34.9730,206.0,,0.0833,60,,,222192
151,2,3,2003-08-20T21:00:00,2003,8,20,2100,-157.9998,22.7633,4723,1024,082003,BE,cruise.summaries/hot151.sum,1,16,PRS2,GPS,3708,33KI151_1,33KI151/1,"Dual T; C sensors",20.0,26.3851,34.9730,206.0,,0.0850,108,,,222192
151,2,3,2003-08-20T21:00:00,2003,8,20,2100,-157.9998,22.7633,4723,1024,082003,BE,cruise.summaries/hot151.sum,1,16,PRS2,GPS,3708,33KI151_1,33KI151/1,"Dual T; C sensors",22.0,26.3867,34.9730,206.0,,0.0872,72,,,222192
151,2,3,2003-08-20T21:00:00,2003,8,20,2100,-157.9998,22.7633,4723,1024,082003,BE,cruise.summaries/hot151.sum,1,16,PRS2,GPS,3708,33KI151_1,33KI151/1,"Dual T; C sensors",24.0,26.3716,34.9721,205.8,,0.0887,96,,,222192
151,2,3,2003-08-20T21:00:00,2003,8,20,2100,-157.9998,22.7633,4723,1024,082003,BE,cruise.summaries/hot151.sum,1,16,PRS2,GPS,3708,33KI151_1,33KI151/1,"Dual T; C sensors",26.0,26.3628,34.9716,205.9,,0.0980,36,,,222192
151,2,3,2003-08-20T21:00:00,2003,8,20,2100,-157.9998,22.7633,4723,1024,082003,BE,cruise.summaries/hot151.sum,1,16,PRS2,GPS,3708,33KI151_1,33KI151/1,"Dual T; C sensors",28.0,26.3578,34.9712,205.9,,0.1023,96,,,222192
151,2,3,2003-08-20T21:00:00,2003,8,20,2100,-157.9998,22.7633,4723,1024,082003,BE,cruise.summaries/hot151.sum,1,16,PRS2,GPS,3708,33KI151_1,33KI151/1,"Dual T; C sensors",30.0,26.3506,34.9700,206.0,,0.1138,60,,,222192
151,2,3,2003-08-20T21:00:00,2003,8,20,2100,-157.9998,22.7633,4723,1024,082003,BE,cruise.summaries/hot151.sum,1,16,PRS2,GPS,3708,33KI151_1,33KI151/1,"Dual T; C sensors",32.0,26.3263,34.9655,206.2,,0.1094,120,,,222192
151,2,3,2003-08-20T21:00:00,2003,8,20,2100,-157.9998,22.7633,4723,1024,082003,BE,cruise.summaries/hot151.sum,1,16,PRS2,GPS,3708,33KI151_1,33KI151/1,"Dual T; C sensors",34.0,26.2995,34.9606,206.4,,0.1299,72,,,222192
151,2,3,2003-08-20T21:00:00,2003,8,20,2100,-157.9998,22.7633,4723,1024,082003,BE,cruise.summaries/hot151.sum,1,16,PRS2,GPS,3708,33KI151_1,33KI151/1,"Dual T; C sensors",36.0,26.2625,34.9546,206.4,,0.1255,72,,,222192
151,2,3,2003-08-20T21:00:00,2003,8,20,2100,-157.9998,22.7633,4723,1024,082003,BE,cruise.summaries/hot151.sum,1,16,PRS2,GPS,3708,33KI151_1,33KI151/1,"Dual T; C sensors",38.0,26.2156,34.9483,206.8,,0.1332,120,,,222192
151,2,3,2003-08-20T21:00:00,2003,8,20,2100,-157.9998,22.7633,4723,1024,082003,BE,cruise.summaries/hot151.sum,1,16,PRS2,GPS,3708,33KI151_1,33KI151/1,"Dual T; C sensors",40.0,26.1760,34.9450,207.1,,0.1372,72,,,222192
