cruise_name,station,cast,ISO_DateTime,Year,Month,Day,timeutc,lon,lat,depth_max,pres_max,Date,timecode,HOT_summary_file_name,parameters,num_bottles,section,nav_code,depth_hgt,EXPOCODE,Ship,comments,CTDPRS,CTDTMP,CTDSAL,CTDOXY,XMISS,CHLPIG,NUMBER,NITRATE,FLUOR,QUALT1
216,2,3,2009-11-03T16:16:00,2009,11,03,1616,-158.0012,22.7505,4722,4806,110309,BE,cruise.summaries/hot216.sum,1;2;3;4;5;6,24,PRS2,GPS,-1,33KI216_1,33KI216/1,"Dual T; C sensors",34.0,26.2962,35.2635,204.3,,0.1299,48,,,222292
216,2,3,2009-11-03T16:16:00,2009,11,03,1616,-158.0012,22.7505,4722,4806,110309,BE,cruise.summaries/hot216.sum,1;2;3;4;5;6,24,PRS2,GPS,-1,33KI216_1,33KI216/1,"Dual T; C sensors",36.0,26.2989,35.2634,204.4,,0.1451,96,,,222292
216,2,3,2009-11-03T16:16:00,2009,11,03,1616,-158.0012,22.7505,4722,4806,110309,BE,cruise.summaries/hot216.sum,1;2;3;4;5;6,24,PRS2,GPS,-1,33KI216_1,33KI216/1,"Dual T; C sensors",38.0,26.2998,35.2635,204.4,,0.1372,60,,,222292
216,2,3,2009-11-03T16:16:00,2009,11,03,1616,-158.0012,22.7505,4722,4806,110309,BE,cruise.summaries/hot216.sum,1;2;3;4;5;6,24,PRS2,GPS,-1,33KI216_1,33KI216/1,"Dual T; C sensors",40.0,26.2979,35.2638,204.4,,0.1274,36,,,222292
216,2,3,2009-11-03T16:16:00,2009,11,03,1616,-158.0012,22.7505,4722,4806,110309,BE,cruise.summaries/hot216.sum,1;2;3;4;5;6,24,PRS2,GPS,-1,33KI216_1,33KI216/1,"Dual T; C sensors",42.0,26.3010,35.2635,204.3,,0.1510,120,,,222292
216,2,3,2009-11-03T16:16:00,2009,11,03,1616,-158.0012,22.7505,4722,4806,110309,BE,cruise.summaries/hot216.sum,1;2;3;4;5;6,24,PRS2,GPS,-1,33KI216_1,33KI216/1,"Dual T; C sensors",44.0,26.2962,35.2638,204.3,,0.1283,60,,,222292
216,2,3,2009-11-03T16:16:00,2009,11,03,1616,-158.0012,22.7505,4722,4806,110309,BE,cruise.summaries/hot216.sum,1;2;3;4;5;6,24,PRS2,GPS,-1,33KI216_1,33KI216/1,"Dual T; C sensors",46.0,26.2831,35.2642,204.3,,0.1404,48,,,222292
216,2,3,2009-11-03T16:16:00,2009,11,03,1616,-158.0012,22.7505,4722,4806,110309,BE,cruise.summaries/hot216.sum,1;2;3;4;5;6,24,PRS2,GPS,-1,33KI216_1,33KI216/1,"Dual T; C sensors",48.0,26.2718,35.2648,204.4,,0.1695,132,,,222292
216,2,3,2009-11-03T16:16:00,2009,11,03,1616,-158.0012,22.7505,4722,4806,110309,BE,cruise.summaries/hot216.sum,1;2;3;4;5;6,24,PRS2,GPS,-1,33KI216_1,33KI216/1,"Dual T; C sensors",50.0,26.2659,35.2652,204.7,,0.1703,120,,,222292
216,2,3,2009-11-03T16:16:00,2009,11,03,1616,-158.0012,22.7505,4722,4806,110309,BE,cruise.summaries/hot216.sum,1;2;3;4;5;6,24,PRS2,GPS,-1,33KI216_1,33KI216/1,"Dual T; C sensors",52.0,26.2420,35.2678,205.1,,0.1437,48,,,222292
