Event Label	Basis	Campaign	Station	Device	Date/Time	Latitude	Longitude	Kd490 AMODIS at the sampling date	Kd490 AMODIS 8 days period	Kd490 AMODIS 30 days period	Kd490 GlobColour 8 days period	Kd490 GlobColour 30 days period	bbp470 8 days period	acCDOM 8 days period	"Kd(PAR) 30 days avg, eq.9"	"Kd(PAR) 30 days avg, eq.9'"	z(SD)	z(eu) GlobColour 8 days period	z(eu) Secchi Disk and AMODIS	z(eu) AMODIS 30 days avg from Kd(PAR)1	z(eu) AMODIS 30 days avg from Kd(PAR)2	UMLD from sigma theta	UMLD from temperature	Depth chl max 	Depth max Brunt Vaisala freq 	Depth max O2 	Depth min O2 	Depth nitracline 	Temp at depth 10m	Temp at the base of euphotic zone - Kd(PAR)1	Temp at the base of euphotic zone - Kd(PAR)2	Temp at the base of mixed layer - sigma theta	Temp at the depth of mixed layer - temperature	Temp at depth chl max	Temp at depth of max Brunt Vaisala freq	Temp at depth of max oxygent concentration	Temp at depth of min oxygent concentration	Temp at depth of nitracline	Sal at depth 10m	Sal at the base of euphotic zone - Kd(PAR)1	Sal at the base of euphotic zone - Kd(PAR)2	Sal at the base of mixed layer - sigma theta	Sal at the depth of mixed layer - Salerature	Sal at depth chl max	Sal at depth of max Brunt Vaisala freq	Sal at depth of max oxygent concentration	Sal at depth of min oxygent concentration	Sal at depth of nitracline	Sigma-theta at depth 10m	Sigma-theta at the base of euphotic zone - Kd(PAR)1	Sigma-theta at the base of euphotic zone - Kd(PAR)2	Sigma-theta at the base of mixed layer - sigma theta	Sigma-theta at the depth of mixed layer - Sigma-thetaerature	Sigma-theta at depth chl max	Sigma-theta at depth of max Brunt VaiSigma-thetaa freq	Sigma-theta at depth of max oxygent concentration	Sigma-theta at depth of min oxygent concentration	Sigma-theta at depth of nitracline	N**2 at depth 10m	N**2 at the base of euphotic zone - Kd(PAR)1	N**2 at the base of euphotic zone - Kd(PAR)2	N**2 at the base of mixed layer - sigma theta	N**2 at the depth of mixed layer - N**2erature	N**2 at depth chl max	N**2 at depth of max Brunt VaiN**2a freq	N**2 at depth of max oxygent concentration	N**2 at depth of min oxygent concentration	N**2 at depth of nitracline	Chl a at depth 10m	Chl a at the base of euphotic zone - Kd(PAR)1	Chl a at the base of euphotic zoChl a	Chl a at the base of mixed layer - sigma theta	Chl a at the depth of mixed layer - Chl aerature	Chl a at depth chl max	Chl a at depth of max BruChl aa freq	Chl a at depth of max oxygent concentration	Chl a at depth of min oxygent concentration	Chl a at depth of nitracline	Oxygen at depth 10m	Oxygen at the base of euphotic zone - Kd(PAR)1	Oxygen at the base of euphotic zoOxygen	Oxygen at the base of mixed layer - sigma theta	Oxygen at the depth of mixed layer - Oxygenerature	Oxygen at depth chl max	Oxygen at depth of max BruOxygena freq	Oxygen at depth of max oxygent concentration	Oxygen at depth of min oxygent concentration	Oxygen at depth of nitracline	NO3- at depth 10m	NO3- at the base of euphotic zone - Kd(PAR)1	NO3- at the base of euphotic zoNO3-	NO3- at the base of mixed layer - sigma theta	NO3- at the depth of mixed layer - NO3-erature	NO3- at depth chl max	NO3- at depth of max BruNO3-a freq	NO3- at depth of max NO3-t concentration	NO3- at depth of min NO3-t concentration	NO3- at depth of nitracline
TARA_20101206T1858Z_082_EVENT_PUMP	SV Tara	TARA_20101126Z	TARA_082	High Volume Peristaltic Pump	12/6/10 18:58	-47.2007	-57.9446	NA	0.057886	0.069276	0.069618832	0.092592608	0.005511532	0.023922436	0.127864015	0.109580858	8	45.59544754	38	38	44	19	18	42	62	24	129	66	7.6076	6.9753	6.9754	7.387	7.4125	6.9783	5.7897	7.1388	3.7869	4.668	34.2177	34.2179	34.2194	34.2162	34.2165	34.2189	34.2166	34.2193	34.242	34.2258	26.592	26.6811	26.6823	26.6224	26.619	26.6815	26.8343	26.6595	27.0782	26.9725	7.37E-05	1.67E-06	5.00E-06	3.86E-05	2.81E-05	3.31E-06	0.0001597	2.47E-05	5.41E-06	0.00016557	0.20087	1.0303	1.0303	0.3765	0.37165	1.0303	0.98723	0.57931	0.10799	0.92359	303.1193	306.5842	305.815	304.9075	305.3473	306.4066	303.4451	307.3367	295.0068	309.202	17.2902	17.3938	16.6083	17.3015	17.3754	17.5877	19.8777	17.3361	25.7055	21.601
TARA_20101016T1700Z_076_Combined-EVENTS_CAST	SV Tara	TARA_20101003Z	TARA_076	Rosette Vertical Sampling System	10/16/10 16:58	-21.0292	-35.3498	NA	0.021753	0.022497	0.027107349	0.041439017	0.000736001	0.006469224	0.04539034	0.032377429	14	115.7228355	58	105	148	23	51	139	202	28	176	205	23.2425	22.5292	21.5538	23.1011	23.0528	22.1783	18.1345	23.0828	19.7083	17.8955	37.2166	37.1231	36.8748	37.1995	37.1976	37.0306	36.117	37.1973	36.4426	36.0706	25.4152	25.5573	25.648	25.4444	25.4588	25.5896	25.9773	25.4484	25.8214	26.0012	6.52E-05	2.64E-05	0.00017458	7.50E-06	2.73E-06	1.28E-05	0.00010952	8.67E-06	0.00013549	4.21E-05	0.036344	0.094829	0.18534	0.040949	0.040949	0.19743	0.040949	0.040949	0.066985	0.02704	207.3126	204.9728	200.1611	207.7925	207.3358	203.7542	192.0821	207.0866	190.5242	192.2807	0.030608	0.030608	0.030608	0.030608	0.030608	0.51283	1.025	0.030608	0.22832	2.0163
TARA_20101016T0955Z_076_EVENT_PUMP	SV Tara	TARA_20101003Z	TARA_076	High Volume Peristaltic Pump	10/16/10 9:55	-20.9354	-35.1803	NA	0.021247	0.021949	0.027180123	0.041970009	0.000750342	0.006170794	0.043385494	0.03055563	14	115.9145851	57	110	156	50	50	136	152	77	582	849	23.3527	22.5977	20.5886	23.1939	23.1939	21.715	20.0557	22.7724	8.2268	4.1837	37.2767	37.1346	36.6559	37.2465	37.2465	36.9072	36.526	37.173	34.8005	34.5439	25.4281	25.5463	25.7472	25.4545	25.4545	25.6268	25.7917	25.5232	26.9654	27.2824	5.72E-07	3.19E-06	0.00024063	6.80E-05	6.80E-05	3.00E-05	5.13E-05	9.10E-06	1.27E-05	6.97E-06	0.040949	0.091086	0.14757	0.040949	0.040949	0.17259	0.14451	0.055745	0	0	205.9934	206.1633	195.0542	205.6377	205.6377	201.3533	195.3645	207.5081	164.9702	188.5572	0.030608	0.030608	0.053813	0.030608	0.030608	0.030608	0.030608	0.030608	25.3316	33.3903
TARA_20101006T0759Z_072_Combined-EVENTS_CAST	SV Tara	TARA_20101003Z	TARA_072	Rosette Vertical Sampling System	10/6/10 7:58	-8.7986	-17.9034	0.0252	0.0252	0.029635	0.031981114	0.047060767	0.000286281	0.015027786	0.066368219	0.05157089	25	95.81266022	88	71	91	75	81	93	105	17	270	970	24.9898	24.9978	24.3013	24.9844	24.8198	24.2651	22.7114	24.9913	10.0201	4.094	36.5774	36.5935	36.7203	36.6002	36.6407	36.7198	36.7015	36.5775	35.1002	34.7267	24.4097	24.4234	24.7316	24.4328	24.514	24.7422	25.1863	24.4097	26.9057	27.4374	1.66E-07	2.08E-05	0.00014904	9.11E-05	0.00027414	6.96E-05	0.00028374	3.90E-08	1.80E-05	2.54E-06	0.066985	0.11119	0.39946	0.13965	0.16578	0.40058	0.37252	0.069149	0.0055175	0	198.3381	198.1528	191.9816	197.9201	198.3584	188.7516	184.422	199.0139	83.8363	159.136	0.97248	0.40266	0.3597	0.54968	0.54463	0.15923	0.59643	0.57603	29.9232	34.2503
TARA_20101005T1535Z_072_EVENT_PUMP	SV Tara	TARA_20101003Z	TARA_072	High Volume Peristaltic Pump	10/5/10 15:35	-8.7296	-17.9604	NA	NA	0.033092	0.030307273	0.045075666	0.000242495	0.013440968	0.074253594	0.058857679	25	101.5778313	90	65	82	86	88	99	98	16	290	143	25.0714	25.0264	25.0115	25.0053	24.8977	23.8192	23.8883	25.0466	10.1676	17.1699	36.5961	36.5938	36.5964	36.5996	36.6445	36.8586	36.8689	36.5953	35.1167	36.0387	24.3987	24.4145	24.4222	24.4267	24.4935	24.9803	24.9675	24.4061	26.8937	26.151	9.74E-06	4.32E-06	1.27E-05	6.87E-05	0.00056716	0.00012616	NA	1.08E-05	NA	0.00019528	0.040949	0.08016	0.12148	0.16578	0.17225	0.35703	0.33063	0.040949	0.0013816	0.11119	198.9682	199.0419	197.7659	196.9746	197.5596	196.4885	197.1229	199.5738	83.9818	131.4915	0.15923	0.15923	0.15923	0.27717	0.15923	0.19099	0.23543	0.15923	30.304	11.1676
TARA_20101005T0800Z_072_EVENT_PUMP	SV Tara	TARA_20101003Z	TARA_072	High Volume Peristaltic Pump	10/5/10 8:00	-8.7789	-17.9099	NA	0.0252	0.029635	0.031981114	0.047060767	0.000286281	0.015027786	0.066368219	0.05157089	25	95.81266022	88	71	91	89	91	98	108	28	300	144	25.0278	25.0205	24.8091	24.985	24.8835	24.1332	22.4526	25.0334	9.7307	16.4746	36.5955	36.5933	36.68	36.6057	36.6541	36.7726	36.6751	36.5954	35.0645	35.9412	24.4116	24.4164	24.5475	24.4377	24.5053	24.8218	25.2408	24.411	26.9274	26.2413	4.96E-07	4.58E-06	0.00039119	0.00014657	0.00043213	0.00031175	0.00036629	3.86E-07	2.20E-05	0.0001191	0.040949	0.051582	0.20562	0.1299	0.1835	0.37008	0.36753	0.040949	0.038161	0.091086	198.8153	197.9698	194.1016	196.7927	195.3189	190.7534	183.3935	199.1468	83.4547	128.3687	0.38253	0.77831	0.31226	0.18838	0.34696	0.15923	1.218	0.2339	30.7608	12.3152
TARA_20100922T0637Z_070_Combined-EVENTS_CAST	SV Tara	TARA_20100905Z	TARA_070	Rosette Vertical Sampling System	9/21/10 11:57	-20.4075	-3.1641	NA	NA	0.041868	0.046042023	0.069222875	0.00153526	0.013676003	0.090689424	0.074192279	26	66.65719604	88	50	61	146	146	42	156	15	219	NA	19.7325	19.7383	19.7334	19.6117	19.6117	19.7364	16.4872	19.7319	13.4014	NA	36.5332	36.5343	36.5323	36.4975	36.4975	36.534	35.8433	36.5336	35.3927	NA	25.8757	25.877	25.8774	25.887	25.887	25.8769	26.1639	25.8765	26.4967	NA	2.67E-06	9.30E-08	1.73E-07	0.00043484	0.00043484	1.54E-07	5.95E-05	7.02E-07	1.40E-05	NA	0.16578	0.3058	0.278	0.19845	0.19845	0.29645	0.066985	0.18188	0.026174	NA	214.7257	213.8225	214.5647	194.3199	194.3199	214.5484	179.3167	215.56	134.8265	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20100921T0655Z_070_EVENT_PUMP	SV Tara	TARA_20100905Z	TARA_070	High Volume Peristaltic Pump	9/21/10 6:55	-20.4091	-3.1759	NA	NA	0.041868	0.046042023	0.069222875	0.00153526	0.013676003	0.090689424	0.074192279	26	66.65719604	88	50	61	149	149	13	159	13	235	161	19.7778	19.794	19.7935	19.6339	19.6339	19.7784	16.6772	19.7784	13.0749	16.5634	36.5477	36.548	36.5477	36.5178	36.5178	36.5478	35.9188	36.5478	35.347	35.9047	25.8748	25.8728	25.8732	25.8967	25.8967	25.8749	26.1772	25.8749	26.5281	26.1932	3.10E-07	7.40E-08	3.60E-08	0.00050182	0.00050182	NA	6.84E-05	NA	1.82E-05	0.00010064	0.3299	0.31668	0.3219	0.26627	0.26627	0.33043	0.055587	0.33043	0.025033	0.05461	215.3711	215.8928	214.9668	189.2273	189.2273	215.3386	161.3227	215.3386	142.2895	157.0389	0.29712	-0.029766	0.77859	-0.13655	-0.13655	0.37477	7.3975	0.37477	17.1806	8.5802
TARA_20100914T1330Z_068_EVENT_PUMP	SV Tara	TARA_20100905Z	TARA_068	High Volume Peristaltic Pump	9/14/10 13:30	-31.027	4.6802	NA	0.0428	0.044487	0.04182067	0.060399678	0.001085187	0.015481698	0.094930995	0.078182681	NA	75.1965065	NA	48	58	174	156	42	353	237	1320	NA	16.8071	16.7855	16.765	16.6103	16.6317	16.7867	14.5569	16.1285	3.291	NA	35.8552	35.8565	35.8558	35.8254	35.8297	35.8563	35.501	35.755	34.7023	NA	26.0921	26.0997	26.1044	26.1221	26.1197	26.099	26.3419	26.1827	27.4998	NA	3.63E-06	8.54E-06	1.09E-06	3.13E-06	3.70E-06	1.02E-07	5.96E-05	5.84E-05	5.06E-06	NA	0.24139	0.44545	0.41858	0.14757	0.1484	0.44408	0.040949	0.26634	0	NA	231.924	231.1938	230.8128	228.2452	227.2902	232.1068	205.3056	235.2259	169.8053	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20100914T0655Z_068_EVENT_PUMP	SV Tara	TARA_20100905Z	TARA_068	High Volume Peristaltic Pump	9/14/10 6:55	-31.0266	4.665	NA	0.0428	0.044487	0.04182067	0.060399678	0.001085187	0.015481698	0.094930995	0.078182681	NA	75.1965065	NA	48	58	174	156	42	353	237	1320	NA	16.8071	16.7855	16.765	16.6103	16.6317	16.7867	14.5569	16.1285	3.291	NA	35.8552	35.8565	35.8558	35.8254	35.8297	35.8563	35.501	35.755	34.7023	NA	26.0921	26.0997	26.1044	26.1221	26.1197	26.099	26.3419	26.1827	27.4998	NA	3.63E-06	8.54E-06	1.09E-06	3.13E-06	3.70E-06	1.02E-07	5.96E-05	5.84E-05	5.06E-06	NA	0.24139	0.44545	0.41858	0.14757	0.1484	0.44408	0.040949	0.26634	0	NA	231.924	231.1938	230.8128	228.2452	227.2902	232.1068	205.3056	235.2259	169.8053	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TARA_20100907T0619Z_067_EVENT_PUMP	SV Tara	TARA_20100905Z	TARA_067	High Volume Peristaltic Pump	9/7/10 6:19	-32.2401	17.7103	NA	1.424851	1.048014	0.377795398	0.456893116	0.006594005	0.29717119	1.011537142	0.981309671	7	13.36532164	31	4	4	24	25	14	35	14	89	32	12.8302	12.8339	12.8339	12.6776	12.658	12.8343	10.9026	12.8343	9.6271	11.3983	35.0096	35.01	35.01	35.0085	35.0103	35.0099	34.9628	35.0099	34.9303	34.981	26.3107	26.3101	26.3101	26.3403	26.3456	26.3102	26.6397	26.3102	26.8362	26.5635	1.07E-06	3.61E-07	3.61E-07	4.08E-05	0.00011621	1.23E-06	2.88E-05	1.23E-06	9.14E-06	0.00035785	1.6421	NA	NA	1.499	1.4801	1.6454	0.20893	1.6454	0.06016	0.61541	248.2591	250.1919	250.1919	226.3939	190.4161	248.4507	105.6179	248.4507	26.5477	109.9749	0.91027	0.4132	0.4132	2.4073	2.6407	0.46777	15.269	0.46777	23.3412	8.0174
