Event Label	Basis	Campaign	Station	Device	Date/Time	Latitude	Longitude	MP biome	OS region	BG province	Sea ice conc	Sea ice free period start DOY	Sea Ice free period	Sea ice free period end DOY	Season at sampling date	Season (early, middle, late)	Moon phase nominal	Moon phase proportion	Time of day	SSD	PAR day at sampling date	PAR day AMODIS for a 8 days period	PAR day  GlobColour for a 8 days period	PAR day  AMODIS for a 30 days period	SST grad h	Fe tot	Fe std dev	NH4+	NH4+ std dev	NO2-	NO2- std dev	NO3-	NO3 std dev	Sea surface fluorescence, CDOM	Sea surface Chl a	Chl a conc	Sea surface phi sat	Net primary production of carbon - UQAR-TAKUVIC model	Net primary production of carbon - VGPM	Suspended matter, total	POC	PIC	Bathy depth	Latitude (of the closest geographic coordinate on a coast)	Longitude  (of the closest geographic coordinate on a coast)	Distance  (of the closest geographic coordinate on a coast)	SST grad h_1	SSM index	Geostrophic velocity, longitudinal	Geostrophic velocity, latidunal	Okubo-Weiss parameter	Maximum Lyapunov exponent	Residence time of water mass	Latitude (of the continental shelf <500m where sampled water originated)	Longitude (of the continental shelf <500m where sampled  water originated)	Age (days since water mass left continental shelf)	Latitude (of the geographic coordinate where water mass originated 45 days before sampling)	Longitude (of the geographic coordinate where water mass originated 45 days before sampling)
TARA_20100419T0756Z_048_EVENT_PUMP	SV Tara	TARA_20100410Z	TARA_048	High Volume Peristaltic Pump	2010-04-19 07:56:00	-9.3921	66.4228	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[ISSG] Indian South Subtropical Gyre Province (MRGID:21472)	0	1	365	365	autumn	early	ascending	0.26	day	712	52.151897	45.33942	43.64595604	48.974922	29.53061275	0.001209446	4.7826e-05	0.013870245	0.003643847	0.006999157	0.001020055	0.008117013	0.004462218	NA	0.071505096	24.5376	4.168913566	NA	173.214	0.056727733	33.13836288	0.000214772	-2990	-7.6667	70.8287	521.5773	0.070327	2.254e-06	3.682729	19.395807	-0.11828	0.067544	3.777778	NA	NA	120	-14.979369	71.710551
TARA_20100413T0321Z_045_EVENT_PUMP	SV Tara	TARA_20100410Z	TARA_045	High Volume Peristaltic Pump	2010-04-13 03:21:00	0.0033	71.6428	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	0	1	365	365	spring	early	descending	0.01	day	727	NA	55.65478	53.71501923	53.475075	31.05674725	0.001320691	3.7478e-05	0.016592899	0.003350305	0.007288604	0.001418108	0.005533795	0.003525293	NA	0.079846483	14.558	2.915473227	NA	193.666	0.041436698	37.24840927	0.000184778	-3933	0.39587	72.9667	153.5512	0.53025	2.4925e-05	20.311192	-18.737291	0.111952	0.069572	0	72.715398	3.753862	31	2.260611	75.796797
TARA_20100320T0817Z_039_Combined-EVENTS_CAST	SV Tara	TARA_20100309Z	TARA_039	Rosette Vertical Sampling System	2010-03-20 08:15:00	18.7341	66.3896	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	0	1	365	365	spring	early	ascending	0.2	day	726	54.038	49.958878	49.29576492	52.329227	27.673762	0.00138772	6e-09	0.0255102	0.004297772	0.004728645	0.001665461	0.003323513	0.002386872	1.99059	0.29313311	30.1842	0.81377348	NA	487.271	0.161583744	80.98583221	0.000207011	-3147	21.8889	69.2667	462.0824	0.1421	1.2219e-05	-0.557961	15.046586	0.403157	NA	2.25	NA	NA	120	16.583327	63.625415
TARA_20100316T0614Z_038_Combined-EVENTS_CAST	SV Tara	TARA_20100309Z	TARA_038	Rosette Vertical Sampling System	2010-03-16 06:13:00	19.0351	64.5638	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	0	1	365	365	winter	late	ascending	0.01	day	722	53.5636	52.179527	50.00115585	52.57096	26.98454575	0.001387726	1e-09	0.030032598	0.005493674	0.004277769	0.001320089	0.001138785	0.001490638	4.33027	0.360693589	19.3668	0.861280847	NA	847.091	0.198983297	96.30652618	0.00021777	-3350	22.2333	68.9513	579.3061	0.29724	2.021e-06	10.755607	-6.652039	0.005785	0.069484	0	NA	NA	120	20.258041	64.562537
TARA_20100313T0507Z_037_Combined-EVENTS_CAST	SV Tara	TARA_20100309Z	TARA_037	Rosette Vertical Sampling System	2010-03-12 17:08:00	20.8457	63.5851	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[ARAB] Northwest Arabian Sea Upwelling Province (MRGID:21475)	0	1	365	365	winter	late	descending	0.1	day	717	51.836	50.197826	48.47538757	50.14326	25.90223425	0.001387737	4e-09	0.028889008	0.005966632	0.005607758	0.00440979	0.000920977	0.001832202	2.88692	0.725945652	4.457	0.676919709	NA	1261.87	0.242447145	233.2970734	0.000445341	-3391	22.2549	59.8	422.5596	0.024714	1.41e-05	2.996854	8.555371	-0.087532	0.06187	0	61.900938	24.819492	50	24.428166	61.449162
TARA_20100113T0716Z_033_EVENT_PUMP	SV Tara	TARA_20100108Z	TARA_033	High Volume Peristaltic Pump	2010-01-13 07:16:00	21.9467	38.2517	Coastal Biome	[RS] Red Sea (MRGID:4264)	[REDS] Red Sea, Persian Gulf Province (MRGID:21474)	0	1	365	365	winter	early	descending	0.03	day	655	27.880308	34.842834	34.18211937	35.755894	26.75331325	0.001387791	1.2e-08	0.01949049	0.003751946	0.006877633	0.001098989	0.006859351	0.007672846	1.35803	0.225061901	17.3849	0.849423338	NA	466.189	0.178194501	63.10803223	0.000125009	-987	21.9667	38.831	61.5397	0.27335	NA	-6.819571	29.452196	0.450777	0	0	NA	NA	120	NA	NA
TARA_20091004T0830Z_011_EVENT_PUMP	SV Tara	TARA_20090926Z	TARA_011	High Volume Peristaltic Pump	2009-10-04 08:30:00	41.6686	2.7996	Westerlies Biome	[MS] Mediterranean Sea (MRGID:1905)	[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)	0	1	365	365	unknown	unknown	full moon	1	day	697	32.259426	32.782772	32.08106327	27.771732	21.3595015	0.001387775	1e-08	0.009132409	0.000938151	0.031807316	0.011521164	0.024274436	0.007580205	NA	0.098903261	NA	0.945635229	NA	NA	0.26493457	43.02017593	2e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	2.7978	41.6659	0	NA	NA
TARA_20091004T0830Z_011_EVENT_PUMP	SV Tara	TARA_20090926Z	TARA_011	High Volume Peristaltic Pump	2009-10-04 08:30:00	41.6686	2.7996	Westerlies Biome	[MS] Mediterranean Sea (MRGID:1905)	[MEDI] Mediterranean Sea, Black Sea Province (MRGID:21465)	0	1	365	365	unknown	unknown	unknown	NA	day	NA	32.259426	32.782772	32.08106327	27.771732	21.3595015	0.001387775	1e-08	0.009132409	0.000938151	0.031807316	0.011521164	0.024274436	0.007580205	NA	0.098903261	NA	0.945635229	NA	NA	0.26493457	43.02017593	2e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	2.7978	41.6659	0	NA	NA
TARA_20110512T2215Z_109_EVENT_PUMP	SV Tara	TARA_20110509Z	TARA_109	High Volume Peristaltic Pump	2011-05-12 22:15:00	2.0299	-84.5546	Coastal Biome	[NPO] North Pacific Ocean (MRGID:1908)	[CHIL] Chile-Peru Current Coastal Province (MRGID:21495)	0	1	365	365	spring	middle	ascending	0.68	day	732	NA	35.234344	36.65279961	42.257694	26.6165455	4.994e-06	1.365e-06	0.038657464	0.014009192	0.411641767	0.299132369	3.423354744	2.925565131	0.9906	NA	29.3943	NA	NA	471.9535	NA	NA	NA	-3174	0.73333	-80.1254	515.6321	2.5036	1.5598e-05	-44.758723	-0.243588	-0.002594	0.005026	2.083333	NA	NA	120	6.165688	-92.915797
TARA_20110512T1400Z_109_EVENT_PUMP	SV Tara	TARA_20110509Z	TARA_109	High Volume Peristaltic Pump	2011-05-12 14:00:00	1.9928	-84.5766	Coastal Biome	[NPO] North Pacific Ocean (MRGID:1908)	[CHIL] Chile-Peru Current Coastal Province (MRGID:21495)	0	1	365	365	spring	middle	ascending	0.68	day	732	NA	35.234344	35.39720154	42.257694	26.34354775	4.994e-06	1.365e-06	0.038657464	0.014009192	0.411641767	0.299132369	3.423354744	2.925565131	NA	NA	39.5787	NA	NA	478.5445	NA	NA	NA	-3215	0.73333	-80.1254	496.135	1.716	8.02e-07	-44.758723	-0.243588	-0.002594	0.005026	2.083333	NA	NA	120	6.165688	-92.915797
TARA_20110106T1936Z_085_Combined-EVENTS_CAST	SV Tara	TARA_20101231Z	TARA_085	Rosette Vertical Sampling System	2011-01-06 19:34:00	-62.2231	-49.2139	Polar Biome	[SO] Southern Ocean (MRGID:1907)	[ANTA] Antarctic Province (MRGID:21502)	0	1	365	365	summer	early	ascending	0.05	day	1162	26.865232	34.09708	30.33701706	30.64844	-0.5871515	0.000451463	0.000102504	0.007686064	0.004969983	0.042774215	0.027294342	26.6249059	2.489831213	0.98763	0.147152141	49.5816	1.092564894	NA	110.189	NA	49.74488068	7.05e-05	-3335	-60.6427	-46.0333	242.3684	0.46757	1.308e-06	1.86434	-0.187659	-0.012327	0.02576	19.777778	NA	NA	120	-62.121827	-50.5038
TARA_20101206T1858Z_082_EVENT_PUMP	SV Tara	TARA_20101126Z	TARA_082	High Volume Peristaltic Pump	2010-12-06 18:58:00	-47.2007	-57.9446	Coastal Biome	[SAO] South Atlantic Ocean (MRGID:1914)	[FKLD] Southwest Atlantic Shelves Province (MRGID:21469)	0	1	365	365	spring	late	ascending	0.01	day	945	NA	56.342842	56.72287941	60.47903	8.2061365	0.000290781	0.000323699	0.125833504	0.16916748	0.274188709	0.185971785	6.387227853	2.48898024	NA	0.488230526	58.0487	1.615979324	NA	776.804	0.377556443	107.0161819	0.001290148	-3510	-51.2556	-58.9333	455.529	0.82188	5.404e-06	-10.980902	8.969104	0.056052	0.202122	0	NA	NA	120	-48.025666	-54.340038
TARA_20101016T1700Z_076_Combined-EVENTS_CAST	SV Tara	TARA_20101003Z	TARA_076	Rosette Vertical Sampling System	2010-10-16 16:58:00	-21.0292	-35.3498	Trades Biome	[SAO] South Atlantic Ocean (MRGID:1914)	[SATL] South Atlantic Gyral Province (MRGID:21459)	0	1	365	365	spring	early	ascending	0.65	day	755	41.083496	51.30575	45.82739639	48.495186	23.85985975	0.000776878	9.6867e-05	0.011959192	0.005458087	0.013930039	0.004650481	0.013453111	0.013685053	NA	0.038250631	14.9669	1.089820558	NA	201.5375	NA	24.42359638	7.09e-05	-4087	-20.7366	-35.4	30.3292	0.32089	3.996e-06	0.47917	2.691546	0.084131	0.027592	0	NA	NA	120	-21.599961	-34.64267
TARA_20101016T0955Z_076_EVENT_PUMP	SV Tara	TARA_20101003Z	TARA_076	High Volume Peristaltic Pump	2010-10-16 09:55:00	-20.9354	-35.1803	Trades Biome	[SAO] South Atlantic Ocean (MRGID:1914)	[SATL] South Atlantic Gyral Province (MRGID:21459)	0	1	365	365	spring	early	ascending	0.65	day	755	41.4645	50.914387	44.18217278	49.647606	23.79766	0.000776878	9.6867e-05	0.011959192	0.005458087	0.013930039	0.004650481	0.013453111	0.013685053	NA	0.039039245	15.618	1.089820558	NA	191.757	NA	24.61178017	9.31e-05	-3847	-20.7333	-35.3933	332.8446	0.59536	1.2e-07	0.47917	2.691546	0.084131	0.027592	0	NA	NA	120	-21.599961	-34.64267
TARA_20101006T0759Z_072_Combined-EVENTS_CAST	SV Tara	TARA_20101003Z	TARA_072	Rosette Vertical Sampling System	2010-10-06 07:58:00	-8.7986	-17.9034	Trades Biome	[SAO] South Atlantic Ocean (MRGID:1914)	[SATL] South Atlantic Gyral Province (MRGID:21459)	0	1	365	365	spring	early	descending	0.03	day	733	57.818783	48.498	47.9291153	51.863567	24.98877625	0.001262169	6.5753e-05	0.011292624	0.002374904	0.018234891	0.002508531	0.036490005	0.023011193	NA	0.069107819	21.9764	1.180889856	NA	322.113	NA	32.02692795	NA	-4055	-7.9667	-14.4154	396.7311	0.36544	3.359e-06	-1.783109	11.219012	0.006396	0.087015	0	NA	NA	120	-10.788982	-20.069342
TARA_20101005T1535Z_072_EVENT_PUMP	SV Tara	TARA_20101003Z	TARA_072	High Volume Peristaltic Pump	2010-10-05 15:35:00	-8.7296	-17.9604	Trades Biome	[SAO] South Atlantic Ocean (MRGID:1914)	[SATL] South Atlantic Gyral Province (MRGID:21459)	0	1	365	365	spring	early	descending	0.08	day	733	54.814857	53.454292	49.80632019	54.31349	24.9825025	0.001262169	6.5753e-05	0.011292624	0.002374904	0.018234891	0.002508531	0.036490005	0.023011193	NA	0.057612849	19.3094	1.180889856	NA	334.144	NA	29.35335064	NA	-4008	-7.9667	-14.4154	395.5741	0.27521	2.986e-06	-1.783109	11.219012	0.006396	0.087015	0	NA	NA	120	-10.788982	-20.069342
TARA_20101005T0800Z_072_EVENT_PUMP	SV Tara	TARA_20101003Z	TARA_072	High Volume Peristaltic Pump	2010-10-05 08:00:00	-8.7789	-17.9099	Trades Biome	[SAO] South Atlantic Ocean (MRGID:1914)	[SATL] South Atlantic Gyral Province (MRGID:21459)	0	1	365	365	spring	early	descending	0.08	day	733	44.20533	48.498	47.9291153	51.863567	24.98877625	0.001262169	6.5753e-05	0.011292624	0.002374904	0.018234891	0.002508531	0.036490005	0.023011193	NA	0.069107819	24.6699	1.180889856	NA	322.113	NA	32.02692795	NA	-4046	-7.9667	-14.4154	396.0494	0.28465	5.398e-06	-1.783109	11.219012	0.006396	0.087015	0	NA	NA	120	-10.788982	-20.069342
TARA_20100922T0637Z_070_Combined-EVENTS_CAST	SV Tara	TARA_20100905Z	TARA_070	Rosette Vertical Sampling System	2010-09-21 11:57:00	-20.4075	-3.1641	Trades Biome	[SAO] South Atlantic Ocean (MRGID:1914)	[SATL] South Atlantic Gyral Province (MRGID:21459)	0	1	365	365	winter	late	ascending	0.97	day	725	38.36217	41.66151	42.72041512	42.012066	20.31537025	0.000787816	0.000132587	0.015283077	0.003694269	0.031308781	0.007867581	0.029039364	0.03740609	NA	0.193749487	52.3938	1.440290962	NA	475.34	0.050110264	59.29802513	0.000233392	-4678	-16	-5.6856	558.1525	0.41681	7.39e-07	-4.071551	-2.452695	0.009208	0.047133	0	NA	NA	120	-20.30357	-1.856985
TARA_20100921T0655Z_070_EVENT_PUMP	SV Tara	TARA_20100905Z	TARA_070	High Volume Peristaltic Pump	2010-09-21 06:55:00	-20.4091	-3.1759	Trades Biome	[SAO] South Atlantic Ocean (MRGID:1914)	[SATL] South Atlantic Gyral Province (MRGID:21459)	0	1	365	365	winter	late	ascending	0.97	day	725	38.36217	41.66151	42.72041512	42.012066	20.33831425	0.000787816	0.000132587	0.015283077	0.003694269	0.031308781	0.007867581	0.029039364	0.03740609	1.43848	0.193749487	30.7687	1.440290962	NA	475.34	0.050110264	59.29802513	0.000233392	-4912	-16	-5.6856	1161.2626	0.33937	2.7584e-05	-4.071551	-2.452695	0.009208	0.047133	0	NA	NA	120	-20.30357	-1.856985
TARA_20100914T1330Z_068_EVENT_PUMP	SV Tara	TARA_20100905Z	TARA_068	High Volume Peristaltic Pump	2010-09-14 13:30:00	-31.027	4.6802	Trades Biome	[SAO] South Atlantic Ocean (MRGID:1914)	[SATL] South Atlantic Gyral Province (MRGID:21459)	0	1	365	365	winter	late	ascending	0.42	day	711	44.825558	41.057373	34.45518875	39.23567	16.88846875	0.00036828	0.000185519	0.015807986	0.002756135	0.06059745	0.018550428	0.129485512	0.102049479	5.91167	0.156048059	53.8288	1.939012218	NA	446.399	0.107175827	69.40000153	0.000394	-4935	-27.3333	15.2991	1113.2454	0.11343	9.205e-06	-1.471021	-22.68975	0.069036	0.120437	6.388889	NA	NA	120	-32.511763	4.408494
TARA_20100914T0655Z_068_EVENT_PUMP	SV Tara	TARA_20100905Z	TARA_068	High Volume Peristaltic Pump	2010-09-14 06:55:00	-31.0266	4.665	Trades Biome	[SAO] South Atlantic Ocean (MRGID:1914)	[SATL] South Atlantic Gyral Province (MRGID:21459)	0	1	365	365	winter	late	ascending	0.42	day	711	44.825558	41.057373	34.45518875	39.23567	16.82582088	0.00036828	0.000185519	0.015807986	0.002756135	0.06059745	0.018550428	0.129485512	0.102049479	5.91167	0.156048059	53.8288	1.939012218	NA	446.399	0.107175827	69.40000153	0.000394	-4935	-27.3333	15.2991	1113.2454	0.11343	9.205e-06	-1.471021	-22.68975	0.069036	0.120437	6.388889	NA	NA	120	-32.511763	4.408494
TARA_20100907T0619Z_067_EVENT_PUMP	SV Tara	TARA_20100905Z	TARA_067	High Volume Peristaltic Pump	2010-09-07 06:19:00	-32.2401	17.7103	Coastal Biome	[SAO] South Atlantic Ocean (MRGID:1914)	[BENG] Benguela Current Coastal Province (MRGID:21470)	0	1	365	365	winter	late	descending	0.01	day	697	40.803997	40.225033	38.17053413	39.55903	14.62884325	0.000415882	0.000162477	0.043375768	0.011854602	0.060270548	0.015673069	0.098994337	0.068206728	2.7018	10.7691884	27.5271	0.907234399	NA	5070.88	1.60473454	673.5032654	NA	-160	-32.2	18.3076	81.2122	2.6088	NA	-2.381279	8.45221	0.04459	0	1.111111	17.2061	-32.2919	0	NA	NA
TARA_20100715T1539Z_066_Combined-EVENTS_CAST	SV Tara	TARA_20100624Z	TARA_066	Rosette Vertical Sampling System	2010-07-15 15:36:00	-34.8901	18.0459	Coastal Biome	[SAO] South Atlantic Ocean (MRGID:1914)	[BENG] Benguela Current Coastal Province (MRGID:21470)	0	1	365	365	winter	early	ascending	0.19	day	602	23.1491	21.697466	20.70622253	21.093563	15.84917725	0.000311999	0.000119807	0.019386057	0.005438739	0.1846933	0.048639923	1.545722415	0.714454241	NA	0.396198288	23.3045	1.385249384	NA	724.197	0.497054815	99.62840652	0.000233923	-1880	-34.3452	18.4333	70.2779	1.2642	NA	-8.003876	9.877117	0.143048	0.098545	0	19.070249	-35.480734	9	-36.23729	20.233921
TARA_20100715T1222Z_066_EVENT_PUMP	SV Tara	TARA_20100624Z	TARA_066	High Volume Peristaltic Pump	2010-07-15 12:22:00	-34.9449	17.9189	Coastal Biome	[SAO] South Atlantic Ocean (MRGID:1914)	[BENG] Benguela Current Coastal Province (MRGID:21470)	0	1	365	365	winter	early	ascending	0.19	day	601	23.239454	21.103888	21.22094727	20.475779	15.6952015	0.000311999	0.000119807	0.019386057	0.005438739	0.1846933	0.048639923	1.545722415	0.714454241	NA	0.442454249	32.4091	1.385249384	NA	810.68	0.381616652	108.1238098	0.000263462	-2031	-34.3452	18.4333	79.9944	1.2322	NA	-8.003876	9.877117	0.143048	0.098545	0	19.070249	-35.480734	9	-36.23729	20.233921
TARA_20100712T1106Z_065_Combined-EVENTS_CAST	SV Tara	TARA_20100624Z	TARA_065	Rosette Vertical Sampling System	2010-07-12 11:03:00	-35.2421	26.3048	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	0	1	365	365	winter	early	ascending	0.01	day	597	1.902999	16.573755	15.91403294	19.194454	21.390691	0.000760815	9.0017e-05	0.009926958	0.002039824	0.065700063	0.031685711	0.482149295	0.366104981	NA	0.295575351	14.9089	1.28953025	NA	621.475	0.388304248	80.35794067	0.000164711	-4291	-34.4335	26.1333	91.3689	0.95635	2.794e-05	-61.739812	-68.283905	4.780821	0.143321	0	NA	NA	120	-27.481382	36.481592
TARA_20100712T0559Z_065_EVENT_PUMP	SV Tara	TARA_20100624Z	TARA_065	High Volume Peristaltic Pump	2010-07-12 05:59:00	-35.1728	26.2868	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	0	1	365	365	winter	early	ascending	0.01	day	597	1.902999	16.573755	16.21631145	19.194454	21.390691	0.000760815	9.0017e-05	0.009926958	0.002039824	0.065700063	0.031685711	0.482149295	0.366104981	NA	0.298187062	19.1614	1.28953025	NA	621.475	0.393755779	80.48958588	0.000166576	-4316	-34.4335	26.1333	85.2841	0.72208	2.6058e-05	-61.739812	-68.283905	4.780821	0.143321	0	NA	NA	120	-27.481382	36.481592
TARA_20100708T0621Z_064_EVENT_PUMP	SV Tara	TARA_20100624Z	TARA_064	High Volume Peristaltic Pump	2010-07-08 06:21:00	-29.5333	37.9117	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	0	1	365	365	winter	early	descending	0.14	day	620	26.070198	24.569204	23.80812168	26.339716	22.03903825	0.00080341	0.000119237	0.010198253	0.001659307	0.030657471	0.007834021	0.074760764	0.07217587	1.2096	0.220039696	22.7117	1.273914492	NA	552.457	0.171562746	64.79034424	0.000150197	-4954	-28.1333	32.5658	546.589	0.40129	7.7543e-05	-25.731431	28.395918	0.676958	0.119044	0	NA	NA	120	-28.900748	43.195162
TARA_20100707T0448Z_064_EVENT_PUMP	SV Tara	TARA_20100624Z	TARA_064	High Volume Peristaltic Pump	2010-07-07 04:48:00	-29.5019	37.9889	Coastal Biome	[IO] Indian Ocean (MRGID:1904)	[EAFR] Eastern Africa Coastal Province (MRGID:21473)	0	1	365	365	winter	early	descending	0.22	day	620	27.096249	24.803242	24.00842381	26.49319	22.07094475	0.00080341	0.000119237	0.010198253	0.001659307	0.030657471	0.007834021	0.074760764	0.07217587	1.13587	0.237026364	21.9223	1.273914492	NA	550.3075	NA	68.16622162	0.000153173	-4938	-28.1333	32.5658	550.5186	0.24112	0.00010582	-25.731431	28.395918	0.676958	0.119044	0	NA	NA	120	-28.900748	43.195162
TARA_20100517T1142Z_052_EVENT_PUMP	SV Tara	TARA_20100515Z	TARA_052	High Volume Peristaltic Pump	2010-05-17 11:42:00	-16.9534	53.9601	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[ISSG] Indian South Subtropical Gyre Province (MRGID:21472)	0	1	365	365	autumn	middle	ascending	0.14	day	678	41.145798	34.896236	34.54591751	39.12644	28.04713975	0.001048266	5.3452e-05	0.01050256	0.000442587	0.005936726	0.000924972	0.006946565	0.002352609	0.79292	0.07667841	38.1381	2.404354216	NA	172.66325	0.046178719	39.10061264	0.000139624	-4657	-15.5333	50.4508	412.5201	0.18796	0.00010632	11.622718	10.79162	0.274476	0.074677	2.138889	57.684944	-20.342517	106	-21.815102	59.353186
TARA_20100415T0201Z_046_EVENT_PUMP	SV Tara	TARA_20100410Z	TARA_046	High Volume Peristaltic Pump	2010-04-15 02:01:00	-0.6625	73.161	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	0	1	365	365	autumn	early	ascending	0.01	day	726	55.522	49.67818	47.31238937	50.402718	30.80992	0.001279924	6.5911e-05	0.016438504	0.003607148	0.009120126	0.001270994	0.00839148	0.004484083	NA	0.260524586	12.9179	1.47058249	NA	236.284	1.091881961	50.64792252	0.000243189	-23	-0.66667	73.1497	1.3428	0.6748	5.903e-05	47.180842	9.45967	0.04222	0.059455	3.5	73.16195	-0.65855	0	-2.866497	63.098082
TARA_20100404T0950Z_042_EVENT_PUMP	SV Tara	TARA_20100327Z	TARA_042	High Volume Peristaltic Pump	2010-04-04 09:50:00	5.9998	73.9067	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	0	1	365	365	spring	early	descending	0.68	day	731	NA	56.119377	47.6776886	52.261414	NA	0.001387698	2e-09	0.015891551	0.001464769	0.010871042	0.001279549	0.004952658	0.001626962	NA	0.102580562	18.4882	2.533724589	NA	210.7695	0.050935412	28.92443657	NA	-1836	5.8667	73.4465	52.5093	0.033777	0.00023335	10.561206	-1.368447	0.15868	NA	8	NA	NA	120	NA	NA
TARA_20100404T0247Z_042_EVENT_PUMP	SV Tara	TARA_20100327Z	TARA_042	High Volume Peristaltic Pump	2010-04-04 02:47:00	6.0001	73.8955	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	0	1	365	365	spring	early	descending	0.68	day	731	NA	56.119377	48.1934166	52.261414	NA	0.001387698	2e-09	0.015891551	0.001464769	0.010871042	0.001279549	0.004952658	0.001626962	NA	0.102580562	13.9222	2.533724589	NA	210.7695	0.050935412	NA	NA	-1828	5.8667	73.4465	52.8424	0.034594	0.00023866	10.561206	-1.368447	0.15868	NA	8	NA	NA	120	NA	NA
TARA_20100330T1056Z_041_EVENT_PUMP	SV Tara	TARA_20100327Z	TARA_041	High Volume Peristaltic Pump	2010-03-30 10:56:00	14.5536	70.0128	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	0	1	365	365	spring	early	full moon	1	day	735	56.032288	56.69135	54.648983	53.352146	29.41015675	0.001387699	2e-09	0.020277846	0.001159736	0.004047238	0.000429287	0.004698874	0.004168181	NA	0.082974665	20.922	0.587034974	NA	312.006	0.068318736	43.73920631	9.07e-05	-3625	13.7667	72.1318	245.2806	0.22011	6.79e-07	-0.46655	4.30608	-0.412443	0.026178	19.027778	NA	NA	120	14.404658	69.689377
TARA_20100330T0247Z_041_EVENT_PUMP	SV Tara	TARA_20100327Z	TARA_041	High Volume Peristaltic Pump	2010-03-30 02:47:00	14.6059	69.9776	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	0	1	365	365	spring	early	full moon	1	day	735	56.032288	56.69135	54.8078804	53.352146	29.4142795	0.001387699	2e-09	0.020277846	0.001159736	0.004047238	0.000429287	0.004698874	0.004168181	NA	0.098649472	11.3189	0.587034974	NA	312.006	0.069531191	47.64060783	0.000157328	-3640	13.7667	72.1318	249.7827	0.25556	7.62e-07	-0.46655	4.30608	-0.412443	0.026178	19.027778	NA	NA	120	14.404658	69.689377
TARA_20100318T1133Z_039_EVENT_PUMP	SV Tara	TARA_20100309Z	TARA_039	High Volume Peristaltic Pump	2010-03-18 11:33:00	18.5839	66.4727	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	0	1	365	365	winter	late	ascending	0.07	day	724	54.151497	50.0351	49.38923836	52.553085	NA	0.00138772	6e-09	0.0255102	0.004297772	0.004728645	0.001665461	0.003323513	0.002386872	2.1758	0.309260011	29.1818	0.81377348	NA	533.091	0.154339589	81.80855179	0.000228897	-3265	21.3262	69.8667	468.2075	0.28957	9.5989e-05	-0.557961	15.046586	0.403157	NA	2.25	NA	NA	120	16.583327	63.625415
TARA_20100318T0427Z_039_EVENT_PUMP	SV Tara	TARA_20100309Z	TARA_039	High Volume Peristaltic Pump	2010-03-18 04:27:00	18.5918	66.622	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	0	1	365	365	winter	late	ascending	0.07	day	724	54.213753	50.26217	49.45609474	52.569763	27.6210625	0.00138772	6e-09	0.0255102	0.004297772	0.004728645	0.001665461	0.003323513	0.002386872	2.09529	0.347038776	19.6168	0.81377348	NA	533.091	0.228612661	84.67464066	0.00023667	-3272	21.3262	69.8667	464.6231	0.38108	0.00010463	-0.557961	15.046586	0.403157	NA	2.25	NA	NA	120	16.583327	63.625415
TARA_20100315T1118Z_038_EVENT_PUMP	SV Tara	TARA_20100309Z	TARA_038	High Volume Peristaltic Pump	2010-03-15 11:18:00	19.0284	64.5126	Trades Biome	[IO] Indian Ocean (MRGID:1904)	[MONS] Indian Monsoon Gyres Province (MRGID:21471)	0	1	365	365	winter	late	new moon	0	day	721	53.494293	52.30738	50.479002	52.602203	26.98454575	0.001387726	1e-09	0.030032598	0.005493674	0.004277769	0.001320089	0.001138785	0.001490638	4.24259	0.402061477	25.3921	0.861280847	NA	847.091	0.200911753	116.9999161	0.000244287	-3341	22.2333	68.9513	575.1294	0.19821	1.278e-06	10.755607	-6.652039	0.005785	0.069484	0	NA	NA	120	20.258041	64.562537
