cruise_name,EXPOCODE,Ship,STNNBR,CASTNO,section,ISO_DateTime,Date,Year,Month,Day,timeutc,timecode,lon,lat,nav_code,depth_max,pres_max,depth_hgt,parameters,comments,HOT_summary_file_name,ROSETTE,CTDPRS,A_CAR,ALKALIN,ATP,B_CAR,BUT_19,CAROTEN,CHL_Plus,CHLC1_2,CHLDA_A,CHL_A,CHL_B,CHL_C3,CHL_C4,CTDOXY,CTDSAL,CTDTMP,DIADINO,DIC,DOC,DON,DOP,DV_CHLA,E_BACT,FUCO,GTP,H_BACT,H2O2,HEX_19,HPLCchl,LLN,LLP,LLSi,LUTEIN,MV_CHLA,N2O,NO2,NO2_NO3,OXYGEN,P_BACT,P13C,P15N,PC,PERID,PE_pt4u,PE_10u,PE_5u,PH,PHEO,PHSPHT,PIC,PN,PP,PRASINO,PSi,REPLICT,S_BACT,SALNITY,SIGMA,SILCAT,SPEC_SI,TD700A,TD700B,TD700C,TDN,TDP,THETA,VIOL,ZEAXAN,num_bottles,pCO2,QUALT1,QUALT2,QUALT3,QUALT4,QUALT5,QUALT6,QUALT7,QUALT8,QUALT9,QUAL10
148,33KI148_1,33KI148/1,2,3,PRS2,2003-05-20T21:25:00,052003,2003,5,20,2125,BE,-158.0027,22.7495,GPS,4725,1020,3714,1,"Dual T; C sensors",cruise.summaries/hot148.sum,16,4.4,,,,,,,,,,,,,,209.1,35.0743,25.3196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,35.0770,23.300,,,,,,,,25.3186,,,16,,2129599,9999999,9999999,9999999,9999999,999999,999999,999999,999999,999999
148,33KI148_1,33KI148/1,2,3,PRS2,2003-05-20T21:25:00,052003,2003,5,20,2125,BE,-158.0027,22.7495,GPS,4725,1020,3714,1,"Dual T; C sensors",cruise.summaries/hot148.sum,15,4.3,,,,,,,,,,,,,,209.1,35.0745,25.3237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,23.299,,,,,,,,25.3227,,,16,,2159599,9999999,9999999,9999999,9999999,999999,999999,999999,999999,999999
148,33KI148_1,33KI148/1,2,3,PRS2,2003-05-20T21:25:00,052003,2003,5,20,2125,BE,-158.0027,22.7495,GPS,4725,1020,3714,1,"Dual T; C sensors",cruise.summaries/hot148.sum,14,24.5,,,,,,,,,,,,,,209.9,35.0724,25.2447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,23.323,,,,,,,,25.2394,,,16,,2159599,9999999,9999999,9999999,9999999,999999,999999,999999,999999,999999
148,33KI148_1,33KI148/1,2,3,PRS2,2003-05-20T21:25:00,052003,2003,5,20,2125,BE,-158.0027,22.7495,GPS,4725,1020,3714,1,"Dual T; C sensors",cruise.summaries/hot148.sum,13,24.6,,,,,,,,,,,,,,209.9,35.0724,25.2444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,35.0726,23.323,,,,,,,,25.2390,,,16,,2129599,9999999,9999999,9999999,9999999,999999,999999,999999,999999,999999
148,33KI148_1,33KI148/1,2,3,PRS2,2003-05-20T21:25:00,052003,2003,5,20,2125,BE,-158.0027,22.7495,GPS,4725,1020,3714,1,"Dual T; C sensors",cruise.summaries/hot148.sum,12,43.8,,,,,,,,,,,,,,210.0,35.0698,25.2066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,35.0693,23.334,,,,,,,,25.1971,,,16,,2129599,9999999,9999999,9999999,9999999,999999,999999,999999,999999,999999
148,33KI148_1,33KI148/1,2,3,PRS2,2003-05-20T21:25:00,052003,2003,5,20,2125,BE,-158.0027,22.7495,GPS,4725,1020,3714,1,"Dual T; C sensors",cruise.summaries/hot148.sum,11,58.9,,,,,,,,,,,,,,216.4,35.0557,24.4314,,2345.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,35.0575,23.559,,,,,,,,24.4189,,,16,,2129499,9999999,9999999,9999999,9999999,999999,999999,999999,999999,999999
148,33KI148_1,33KI148/1,2,3,PRS2,2003-05-20T21:25:00,052003,2003,5,20,2125,BE,-158.0027,22.7495,GPS,4725,1020,3714,1,"Dual T; C sensors",cruise.summaries/hot148.sum,10,75.7,,,,,,,,,,,,,,215.9,35.1306,24.0687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,35.1313,23.725,,,,,,,,24.0527,,,16,,2129599,9999999,9999999,9999999,9999999,999999,999999,999999,999999,999999
148,33KI148_1,33KI148/1,2,3,PRS2,2003-05-20T21:25:00,052003,2003,5,20,2125,BE,-158.0027,22.7495,GPS,4725,1020,3714,1,"Dual T; C sensors",cruise.summaries/hot148.sum,9,84.8,,,,,,,,,,,,,,214.8,35.1851,23.7503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,35.1865,23.860,,,,,,,,23.7326,,,16,,2129599,9999999,9999999,9999999,9999999,999999,999999,999999,999999,999999
148,33KI148_1,33KI148/1,2,3,PRS2,2003-05-20T21:25:00,052003,2003,5,20,2125,BE,-158.0027,22.7495,GPS,4725,1020,3714,1,"Dual T; C sensors",cruise.summaries/hot148.sum,8,98.6,,,,,,,,,,,,,,210.7,35.2617,23.1572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,35.2568,24.093,,,,,,,,23.1370,,,16,,2129599,9999999,9999999,9999999,9999999,999999,999999,999999,999999,999999
148,33KI148_1,33KI148/1,2,3,PRS2,2003-05-20T21:25:00,052003,2003,5,20,2125,BE,-158.0027,22.7495,GPS,4725,1020,3714,1,"Dual T; C sensors",cruise.summaries/hot148.sum,7,113.0,,,,,,,,,,,,,,209.8,35.2961,22.7178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,35.3076,24.246,,,,,,,,22.6949,,,16,,2139599,9999999,9999999,9999999,9999999,999999,999999,999999,999999,999999
148,33KI148_1,33KI148/1,2,3,PRS2,2003-05-20T21:25:00,052003,2003,5,20,2125,BE,-158.0027,22.7495,GPS,4725,1020,3714,1,"Dual T; C sensors",cruise.summaries/hot148.sum,6,123.8,,,,,,,,,,,,,,207.3,35.3057,22.0190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,35.3129,24.452,,,,,,,,21.9945,,,16,,2129599,9999999,9999999,9999999,9999999,999999,999999,999999,999999,999999
148,33KI148_1,33KI148/1,2,3,PRS2,2003-05-20T21:25:00,052003,2003,5,20,2125,BE,-158.0027,22.7495,GPS,4725,1020,3714,1,"Dual T; C sensors",cruise.summaries/hot148.sum,5,150.0,,,,,,,,,,,,,,199.3,35.2601,21.0751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,35.2625,24.679,,,,,,,,21.0463,,,16,,2129599,9999999,9999999,9999999,9999999,999999,999999,999999,999999,999999
148,33KI148_1,33KI148/1,2,3,PRS2,2003-05-20T21:25:00,052003,2003,5,20,2125,BE,-158.0027,22.7495,GPS,4725,1020,3714,1,"Dual T; C sensors",cruise.summaries/hot148.sum,4,173.4,,,,,,,,,,,,,,201.0,35.2078,20.4295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,35.2091,24.815,,,,,,,,20.3969,,,16,,2129599,9999999,9999999,9999999,9999999,999999,999999,999999,999999,999999
148,33KI148_1,33KI148/1,2,3,PRS2,2003-05-20T21:25:00,052003,2003,5,20,2125,BE,-158.0027,22.7495,GPS,4725,1020,3714,1,"Dual T; C sensors",cruise.summaries/hot148.sum,3,202.0,,,,,,,,,,,,,,197.6,35.0783,19.3714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,35.0791,24.995,,,,,,,,19.3348,,,16,,2129599,9999999,9999999,9999999,9999999,999999,999999,999999,999999,999999
148,33KI148_1,33KI148/1,2,3,PRS2,2003-05-20T21:25:00,052003,2003,5,20,2125,BE,-158.0027,22.7495,GPS,4725,1020,3714,1,"Dual T; C sensors",cruise.summaries/hot148.sum,2,496.0,,,,,,,,,,,,,,137.0,34.0371,7.4284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,34.0372,26.607,,,,,,,,7.3801,,,16,,2129599,9999999,9999999,9999999,9999999,999999,999999,999999,999999,999999
148,33KI148_1,33KI148/1,2,3,PRS2,2003-05-20T21:25:00,052003,2003,5,20,2125,BE,-158.0027,22.7495,GPS,4725,1020,3714,1,"Dual T; C sensors",cruise.summaries/hot148.sum,1,1020.3,,,,,,,,,,,,,,39.1,34.4787,4.1251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,34.4797,27.367,,,,,,,,4.0468,,,16,,2129599,9999999,9999999,9999999,9999999,999999,999999,999999,999999,999999
