sampling_event_ID	ISO_datetime_deployed	cruise_number	cast_number	Conductivity	Depth	Dissolved_Oxygen	Fluorescence	Latitude	Longitude	Pressure	Salinity	Temperature	cast_ID	decimal_year	filename	Decimal_date_deployed	Decimal_date_recovered	Decimal_day_deployed	Latitude_CTD_deployed	Latitude_CTD_recovered	Longitude_CTD_deployed	Longitude_CTD_recovered	info_filename	ISO_datetime_recovered	cruise_type	cruise_type_text
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	4.2552	644.5	160.18	0.037	31.7	-64.139	650	35.777	13.49	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	4.2507	646.5	159.62	0.038	31.7	-64.139	652	35.771	13.45	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	4.2457	648.4	159.33	0.037	31.7	-64.139	654	35.764	13.405	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	4.2378	650.4	159.04	0.029	31.7	-64.139	656	35.754	13.336	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	4.2301	652.4	158.63	0.029	31.7	-64.139	658	35.744	13.267	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	4.2254	654.4	158.24	0.029	31.7	-64.139	660	35.738	13.225	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	4.2189	656.4	157.87	0.028	31.7	-64.139	662	35.729	13.169	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	4.2134	658.3	157.66	0.026	31.7	-64.139	664	35.721	13.12	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	4.211	660.3	157.27	0.03	31.7	-64.139	666	35.719	13.098	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	4.2096	662.3	156.94	0.032	31.7	-64.139	668	35.717	13.084	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	4.206	664.3	156.91	0.032	31.7	-64.139	670	35.712	13.052	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	4.2015	666.3	156.55	0.033	31.7	-64.139	672	35.707	13.011	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	4.1977	668.2	156.4	0.031	31.7	-64.139	674	35.702	12.976	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	4.1924	670.2	156.33	0.024	31.7	-64.139	676	35.696	12.929	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	4.189	672.2	156.61	0.029	31.7	-64.139	678	35.692	12.898	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	4.1862	674.2	156.81	0.034	31.7	-64.139	680	35.688	12.872	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	4.1823	676.2	156.72	0.032	31.7	-64.139	682	35.683	12.837	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	4.1772	678.1	156.74	0.03	31.7	-64.139	684	35.677	12.791	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	4.1734	680.1	156.21	0.03	31.7	-64.139	686	35.673	12.756	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	4.1707	682.1	155.77	0.03	31.7	-64.139	688	35.669	12.731	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	4.166	684.1	155.57	0.031	31.7	-64.139	690	35.663	12.689	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	4.1634	686.1	155.36	0.034	31.7	-64.139	692	35.659	12.665	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	4.1612	688	155.31	0.034	31.7	-64.139	694	35.656	12.646	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	4.1563	690	155.41	0.034	31.7	-64.139	696	35.65	12.602	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	4.1529	692	155.22	0.034	31.7	-64.139	698	35.646	12.571	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	4.1481	694	155.04	0.033	31.7	-64.139	700	35.64	12.526	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	4.1466	695.9	154.91	0.035	31.7	-64.139	702	35.638	12.513	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	4.1456	697.9	154.88	0.037	31.7	-64.139	704	35.637	12.503	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	4.1419	699.9	154.61	0.031	31.7	-64.139	706	35.632	12.469	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	4.1372	701.9	154.26	0.03	31.7	-64.139	708	35.626	12.427	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	4.1295	703.9	153.98	0.036	31.7	-64.139	710	35.616	12.357	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	4.1257	705.8	153.97	0.033	31.7	-64.139	712	35.611	12.322	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	4.1188	707.8	153.59	0.03	31.7	-64.139	714	35.603	12.26	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	4.1122	709.8	153.31	0.024	31.7	-64.139	716	35.595	12.2	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	4.106	711.8	153.32	0.028	31.7	-64.139	718	35.587	12.145	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	4.0924	713.8	153.18	0.041	31.7	-64.139	720	35.571	12.021	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	4.0853	715.7	153.24	0.038	31.7	-64.139	722	35.561	11.958	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	4.0774	717.7	153.48	0.029	31.7	-64.139	724	35.551	11.886	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	4.0684	719.7	152.6	0.034	31.7	-64.139	726	35.541	11.802	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	4.0614	721.7	151.93	0.029	31.7	-64.139	728	35.533	11.738	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	4.059	723.7	151.55	0.028	31.7	-64.139	730	35.53	11.716	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	4.0483	725.6	151.19	0.032	31.7	-64.139	732	35.517	11.62	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	4.0397	727.6	150.71	0.031	31.7	-64.139	734	35.506	11.54	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	4.0301	729.6	149.99	0.038	31.7	-64.139	736	35.495	11.453	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	4.0221	731.6	149.5	0.037	31.7	-64.139	738	35.486	11.379	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	4.0214	733.6	148.76	0.024	31.7	-64.139	740	35.485	11.371	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	4.0203	735.5	148.03	0.031	31.7	-64.139	742	35.483	11.36	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	4.0085	737.5	148.18	0.032	31.7	-64.139	744	35.469	11.253	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	4.0015	739.5	147.63	0.029	31.7	-64.139	746	35.461	11.188	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	3.9959	741.5	147.03	0.025	31.7	-64.139	748	35.455	11.135	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	3.9941	743.4	146.96	0.027	31.7	-64.139	750	35.453	11.118	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	3.9906	745.4	146.98	0.029	31.7	-64.139	752	35.448	11.086	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	3.9849	747.4	146.57	0.03	31.7	-64.139	754	35.441	11.033	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	3.9781	749.4	146.87	0.031	31.7	-64.139	756	35.433	10.97	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	3.9686	751.4	146.84	0.03	31.7	-64.139	758	35.421	10.883	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	3.9583	753.3	146.55	0.033	31.7	-64.139	760	35.41	10.786	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	3.95	755.3	146.27	0.034	31.7	-64.139	762	35.401	10.708	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	3.9471	757.3	145.92	0.029	31.7	-64.139	764	35.398	10.681	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	3.9463	759.3	145.65	0.023	31.7	-64.139	766	35.398	10.672	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	3.9457	761.3	145.64	0.022	31.7	-64.139	768	35.397	10.665	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	3.9454	763.2	145.91	0.026	31.7	-64.139	770	35.397	10.662	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	3.9436	765.2	145.97	0.038	31.7	-64.139	772	35.395	10.644	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	3.9419	767.2	145.98	0.044	31.7	-64.139	774	35.393	10.627	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	3.9348	769.2	145.58	0.026	31.7	-64.139	776	35.383	10.562	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	3.927	771.2	145.63	0.03	31.7	-64.139	778	35.376	10.488	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	3.925	773.1	145.77	0.03	31.7	-64.139	780	35.373	10.468	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	3.9219	775.1	145.78	0.032	31.7	-64.139	782	35.37	10.439	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	3.9185	777.1	145.73	0.031	31.7	-64.139	784	35.366	10.406	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	3.9153	779.1	146.04	0.029	31.7	-64.139	786	35.363	10.376	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	3.9112	781	145.95	0.033	31.7	-64.139	788	35.358	10.337	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	3.9049	783	145.91	0.035	31.7	-64.139	790	35.35	10.278	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	3.8976	785	146.22	0.034	31.7	-64.139	792	35.343	10.208	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	3.8952	787	146.22	0.031	31.7	-64.139	794	35.34	10.185	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	3.8929	789	145.96	0.032	31.7	-64.139	796	35.337	10.162	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	3.8905	790.9	145.66	0.033	31.7	-64.139	798	35.335	10.139	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	3.8869	792.9	145.73	0.034	31.7	-64.139	800	35.331	10.105	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	3.8791	794.9	145.89	0.039	31.7	-64.139	802	35.321	10.032	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	3.869	796.9	146.16	0.036	31.7	-64.139	804	35.31	9.937	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	3.8627	798.9	146.41	0.033	31.7	-64.139	806	35.303	9.877	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	3.8569	800.8	146.6	0.037	31.7	-64.139	808	35.298	9.82	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	3.8527	802.8	146.58	0.04	31.7	-64.139	810	35.294	9.78	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	3.845	804.8	146.64	0.046	31.7	-64.139	812	35.285	9.706	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	3.8409	806.8	147.34	0.034	31.7	-64.139	814	35.282	9.666	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
BATS_175_4_2003-04-22_19:06:00	2003-04-22T19:06:00Z	175	4	3.84	808.7	147.07	0.032	31.7	-64.139	816	35.281	9.656	10175004	2003.30629	b10175_ctd.txt	2003.30629	2003.306475	112.796	31.7	31.679	-64.139	-64.134	b10175_info.txt	2003-04-22T20:43:00Z	1	BATS_core
